Mship No,Company Name,Address,Name,Ph (Off),Email,Business Sector(s),Business Speciality
85362-C,SARDAR FAMILY PACKAGES (PVT) LTD.,"3-BC TECH SOCIETY, OPP DOCTORS HOSPITAL, CANAL BANK ROAD, LAHORE",RANA JAHANZEB - Chief Executive,,,PACKING EQUIPMENT,"BOX,CARTON"
85639-C,PAKISTAN PACKAGES,"SHAM K BHATTIAN, NEAR GULF FIBER FACTORY, 31-KM MULTAN ROAD, LAHORE",MR. MUHAMMAD IMRAN CHAUDHRY - Proprietor,,cfo@pakistan-packages.com,PACKING EQUIPMENT,PACKAGING
86257-C,BB CHEMPACK INDUSTRIES (PVT) LTD,"258-SUNDER INDUSTRIAL ESTATE SUNDER, RAIWIND ROAD, LAHORE",MR. FIAZ HAIDER - Chief Executive,042-35297259 042-35297258,bbchempackindustriespvtltd@gmail.com,PACKING EQUIPMENT,POLY PACK PACKAGING
86468-C,MASOOD PACKAGES,"21-K.M., FEROZEPUR ROAD, ARIF TOWN, LAHORE",MR. MASOOD IQBAL - Proprietor,049-2716288_,masoodpackage@gmail.com,PACKING EQUIPMENT,PACKAGING
86583-C,DYNA PACK,"MASJID-E-NIMRA STREET, OFF SAGHIAN ROAD, OPPOSITE NAIN SUKH STOP, NAIN SUKH, LAHORE",MR. TARIQ MAHMOOD - Managing Partner,042-37163890,dynapack8@gmail.com,PACKING EQUIPMENT,CARTONS
86604-C,INTERNATIONAL PACKAGING FILMS LTD.,"IPAK PLANT, MANGA CHOWK, RAIWIND BY PASS ROAD, RAIWIND, LAHORE",MR. NAVEED GODIL - Chief Executive,,naveedgodil@gmail.com,PACKING EQUIPMENT,BOPP PACKAGING FILMS
86710-C,DAWN PACKAGES,"RAFIQ STREET, SATTAR COLONY, NEAR RUSTUM SOHRAB FACTORY, SHAHDARA, LAHORE",KH. FAISAL AFTAB - Proprietor,,info@dawnpackages.com,PACKING EQUIPMENT,PACKAGING & PRINTING
88318-C,AL-RAHMAN PACKAGES,"KAMRAN PARK, FARKHABAD, BARA DARI ROAD, SHAHDARA, LAHORE",MR. ZUBAIR UD DIN - Proprietor,042-37927533,,PACKING EQUIPMENT,PACKAGING ITEMS
89301-A,ARSLAN PACKAGES,"OFFICE NO.12, IST FLOOR, AFRIDI MENTION, SHADMAN MARKET, LAHORE",MR. MUHAMMAD ABID BUTT - Proprietor,,mabidbutt@gmail.com,PACKING EQUIPMENT,ALL KIND OF POULTRY CHICKS PACKING
89432-C,VISION FOODS & PACKAGING (PVT) LTD.,"E-153/A NEW SUPERTOWN, WALTON ROAD, LAHORE",MR. ZULFIQAR ALI ANJUM - Chief Executive,042-36621310,info@visionpacks.com,PACKING EQUIPMENT,PACKING MATTERIAL FOR BISCUITS & CONFECTIONERY
89722-C,ECOLEAN PAKISTAN (PVT.) LTD.,"380-381, SUNDAR INDUSTRIAL ESTATE, LAHORE",MR. HASSAN ASIF - Chief Executive,042-37511774 042-37511775,hassan.asif@ecolean.pk,PACKING EQUIPMENT,LIQUID PACKAGING
89903-C,PACKWELL (PVT) LTD.,"52-53-A GLAXO TOWN, 20-KM- FEROZEPUR ROAD, LAHORE",MR. FAHEEM AKHTAR MALIK - Chief Executive,042-35950693 042-35950694,malikfaheem@hotmail.com,PACKING EQUIPMENT,CORRUGATED CARTONS
89905-C,ROSHAN PACKAGES,"21-KM, FEROZEPUR ROAD, LAHORE",MR. ABDUL MAJEED - Managing Partner,042-35965512 042-35272111,roshanpackages@hotmail.com,PACKING EQUIPMENT,PACKAGING
91243-C,AL HAMRA PACKAGES,"15- KM DINA NAATH, THOKAR INTERCHANGE, MULTAN ROAD, LAHORE",MR. SHAHID YAQOOB - Partner,,alhamrah.press@gmail.com,PACKING EQUIPMENT,PACKING EQUIPMENT
91950-C,ADEEL PACKRITE (PVT.) LTD.,"668-F, GULSHAN-E-RAVI, LAHORE",MR. NASEER ALI - Director,042-37332572,adeel_packrite@hotmail.com,PACKING EQUIPMENT,PAPER & PAPER BOARD
93271-C,BIOTECH PACKAGES (PVT.) LTD,"20-DD-1, BASEMENT MOON PLAZA LIBERTY MARKET, GULBERG-III, LAHORE",MR. MUHAMMAD SHOAIB - Chief Executive,042-35750202,shoaibtech@gmail.com,PACKING EQUIPMENT,"PHARMACEUTICALS & COSMETICS, BOX, TISSUE BOX, ETC"
93350-C,EPS PACKAGES (PVT.) LTD,"19.5-KM RAIWIND ROAD, LAHORE",MR. XU JIE - Director,042-35393006,,PACKING EQUIPMENT,THERMAPOLE
94809-C,BAK PACKAGING (PVT.) LTD,"HOUSE NO.319, BLOCK-H MAIN CANAL BANK ROAD, JOHAR TOWN, LAHORE",MR. SHER ALI KHAN - Director,042-35463891 042-35463892,bakpackaging@gmail.com,PACKING EQUIPMENT,PACKAGING ACCESSORIES
94888-C,TAIMUR PACKAGING INDUSTRIES (PVT.) LTD,"FIRHAJ STREET, NEAR LUCKY HOTEL, DULLU KHURD METRO BUS STATION, FEROZEPUR ROAD, LAHORE",MR. TAIMUR SAJJAD - Chief Executive,042-35950484,taimurpackaging@gmail.com,PACKING EQUIPMENT,PACKAGING
95106-C,SASA PACKAGING (SMC-PVT.) LTD,"ST. NO.1, ABU BAKAR ROAD, BILAL CITY, SAGGIAN BY PASS ROAD, LAHORE",MR. AZHAR KHAN - Chief Executive,042-37163908 042-37163909,sales@sasapackaging.com,PACKING EQUIPMENT,"PACKAGING, BOXES"
95568-A,OAKS PACKAGING,"314-D,GALAXY TOWN, FEROZEPUR ROAD, GAJJUMATA, LAHORE",MR. NASIR UD DIN - Partner,,,PACKING EQUIPMENT,PACKAGING
96949-C,M.H.Y. POLY INDUSTRIES (PVT.) LTD,"KH.NO.266.NEAR POLICE CHOWKI HASEEB INDUSTRIAL ESTATE, MAIN KAHNA KACHA ROAD, LAHORE",MALIK MOHSAN YOUNAS - Chief Executive,,mhypoly@yahoo.com,PACKING EQUIPMENT,"PP WOVEN BAGS, POLYTHEME ROLLS & BAGS"
97154-C,CAN CRAFTS,"RAFIQ CHOWK, WATER LAND PARK, SAGGIAN BY PASS ROAD, LAHORE",MR. MUHAMMAD ALI - Managing Partner,042-37339724 042-37339725,info@cancrafts.com.pk,PACKING EQUIPMENT,TIN CAN MANUFACTURERS
100905-C,ZUHAIB PACKAGES,"MALIK ALI AHMED DAGGIA ROAD, NEAR EITMAD FLOOR MILLS, MOUZA NAIN SUKH, SAGGIAN BYR PASS, LAHORE",MR. ABDUL GHAFOOR - Partner,042-37159111,,PACKING ACCESSORIES,PACKAGING
102061-C,RAPID PACK (PVT) LTD.,"PLOT # 4, MAIN TURKEY ROAD, NEAR LAKHOO DER LWMC, LAHORE",KH. MUHAMMAD ZEESHAN - Director,,rapidpackk@gmail.com,PACKING ACCESSORIES,PAPER BAGS
102355-C,CREDIBLE PACKAGING,"MUZAMIL TOWN, MANOWAL MOZA CHUNG, MULTAN ROAD, LAHORE",MR. GHULAM FARID - Partner,,crediblepackaging@gmail.com,PACKING ACCESSORIES,PLASTIC PACKAGING
103872-C,ZUHAD PACKAGING (PVT.) LTD,"HOUSE NO 45, BLOCK F, JOHAR TOWN, LAHORE",MR. ALI HASSNAIN - Chief Executive,,zuhadpackagingindustry@gmail.com,PACKING ACCESSORIES,SHIRT BAG
104501-C,SHAHRUKH PACKAGING (PVT.) LTD,"93-A AIBAK BLOCK, NEW GARDEN TOWN, LAHORE",MR. ADIL MAHMOOD - Chief Executive,,adilm@adiltextile.com,PACKING ACCESSORIES,PHARMACEUTICAL TABLETS PACKING MANUFACTURER
104742-C,SECURE PACKAGING (PVT.) LTD,"4-A, KOHINOOR CHAMBER, SHAHALAM MARKET LAHORE",MR. BILAL KHALID - Director,042-37662328 042-37663460,info@securepackaging.com.pk,PACKING ACCESSORIES,PACKAGING
105057-C,BUTTERFLY PACKAGING (PVT.) LTD,"92- MAIN RAVI ROAD, LAHORE",MR. FAISAL QADRI - Chief Executive,,info@mobilmasterbatch.com,PACKING ACCESSORIES,PAPER BAGS
106541-C,ULTRA KRAFT (PVT) LTD.,"8-P, GULBERG-II, LAHORE",MR. ALI AIZAZ SHEIKH - Chief Executive,042-35875259,,PACKING ACCESSORIES,CEMENT PAPER BAGS
107089-C,GHOUS-E-AZAM DASTGEER PACKAGES,"27/2, KOCHA MUHAMMADI, SULTAN PURA, LAHORE",SH. UMER HUSSAIN - Proprietor,042-36859786,umerhussain79@hotmail.com,PACKING ACCESSORIES,NON WOVEN SHOPPING BAGS
107515-C,MARWIN INDUSTRIES,"412, BLOCK-R, MODEL TOWN EXT. LAHORE",MR. SHAHID AHMAD SIDDIQUI - Managing Partner,042-35950433,marwinindustriespak@gmail.com,PACKING ACCESSORIES,"PAPER DISPOSABLE PRODUCTS,WRAPPING FILM REWINDING"
107567-C,MERAK LABELS (PVT.) LTD,"312, BLOCK F, LDA AVENUE ONE, LAHORE",MR. AAMIR LATIF - Chief Executive,042-37241605,meraklabels@gmail.com,PACKING ACCESSORIES,LABEL PRINTING & PLAIN BAR CODE LABELS
108403-C,AS PACKAGES,"SALAMAT PURA, MORR NEAR LDA TUBEWELL, OPP FAYSAL BANK, LAHORE",MR. MUBARAK ALI - Partner,,aspackageslhr@gmail.com,PACKING ACCESSORIES,PACKAGING MATERIAL
109603-C,STARCHPACK (PVT) LTD.,"P.O. AMER SIDHU, SHAHRA-E-ROOMI, LAHORE",MR. MOHAMMAD AMJAD SHAIKH - Chief Executive,042-35811591 042-35811546,amjadshaikh@pacjages.com.pk,PACKING ACCESSORIES,PACKAGING
110625-C,FINE PACKAGES (PVT.) LTD.,"2-KM, MULL CHOWK, SUNDAR RAIWIND ROAD, NEAR GATE # 1, SUNDAR INDUSTRIAL ESTATE, LAHORE",MR. AHMAD FAWAD RASHID - Director,,afr68@hotmail.com,PACKING ACCESSORIES,"CARRUGATED CARTON, SHEET, PALLET"
111307-C,RAINBOW PACKAGING INDUSTRIES,"20-A, USMAN BLOCK, NEW GARDEN TOWN, LAHORE",MR. ANEEQ ALAM - Partner,,admin@rainbowpkgindustries.com,PACKING ACCESSORIES,"ALUMINUM FOUL/COLD FOAM FOUL,"
112139-A,KHAWAJA PACKAGES,"SHAHEENA ABAD, SHERA KOT BUND ROAD, LAHORE",MR. SHEHRYAR ASIF KHAWAJA - Proprietor,,khawajapackages0987@gmail.com,PACKING ACCESSORIES,PET STRAP
112489-C,D-PACK (PVT.) LTD,"PLOT NO.79-D, SUNDAR INDUSTRIAL ESTATE, RAIWIND ROAD, LAHORE",MR. FAWAD ASIF DOSSLANI - Chief Executive,,f-dosslani@hotmail.com,PACKING ACCESSORIES,PACKGING COSTOM BOX
112581-C,KIRAN BOX (PVT) LTD.,"21-KM STAHLCO STREET, BEHIND MASJID IBRAHEEM FEROZEPUR ROAD, LAHORE",MR. NAJEEB ELAHI - Chief Executive,,kiranboxpvt@gmail.com,PACKING ACCESSORIES,CORRUGATED CARTON AND SHEETS
112783-C,IRA IMAGING (PVT.) LTD,"1.5 KM RIGHT, HUDYARA DRAIN ROAD, GAJUMATA, 22-KM, OFF FEROZEPUR ROAD, LAHORE",MR. ANEEL AHMAD IQBAL - Chief Executive,042-35965241 042-35965245,aneela@ira.com.pk,PACKING ACCESSORIES,PACKAGING
113448-C,NAWAZ & SONS,"KHALID TOWN, MUGHAL PARK, SAGHIAN ROAD, LAHORE",MR. NASIR NAWAZ - Proprietor,042-37141153,nasirnawaz35@gmail.com,PACKING ACCESSORIES,CARTON/SHOES BOX
11366-C,SYNTHETIC PRODUCTS ENTERPRISES LTD,"127-S, QUAID-E-AZAM INDUSTRIAL ESTATE, KOT LAKHPAT, TOWNSHIP, LAHORE",MR. ZIA HYDER NAQI - Director,042-35115506 042-35115507 111-005-005,synthetic@spelgroup.com,PACKING ACCESSORIES,PLASTIC AUTO PARTS AND PLASTIC DISPOSABLE PACKING
115131-C,PACKAGIO,"AYESHA SIDDIQA MASJID STREET, SHAHBAZ PARK, BUND ROAD, LAHORE",MR. MUHAMMAD RAMZAN AFZAL - Proprietor,042-37146665,muhramzan@gmail.com,PACKING ACCESSORIES,IMPORTED SHEET & MANUFACTURER OF BOTTLE CAPS
115772-C,WE CUSTOM BOXES,"AZEEM MANTION 5-ROYAL PARK, LAHORE",MR. MUHAMMAD UMER NAEEM - Proprietor,,wecustomboxes@gmail.com,PACKING ACCESSORIES,"PRINTING OF ALL KINDS (BOXES, BED SHEETS, TAGS, ETC)"
115809-C,A-S PACKAGES,"GHULAM HUSSAIN COLONY, GULSHAN RAVI INDUSTRY AREA, BUND ROAD, SHERA KOT, LAHORE",MR. MUHAMMAD SAFDAR - Proprietor,042-37465151,aspackages@hotmail.com,PACKING ACCESSORIES,FOOTWEAR & GLASS WARE BOXES
118110-C,AL-AMIN PACKAGING (PVT) LTD.,"SHOP NO.10, KABIR STREET, AL-KARIM MARKET, URDU BAZAR, LAHORE",MR. MUHAMMAD NAEEM - Chief Executive,042-37351710 042-37351711,naeem.muhammad23@yahoo.com,PACKING ACCESSORIES,PACKING MATERIAL AL KINDS
118570-A,SALAH UD DIN PACKAGES,"TAJ COMPANY, CHOWK BUND ROAD, MAIN SAGIAN ROAD, MUNIR ROAD, KHAZAR TOWN, LAHORE",MR. SALAH UD DIN - Proprietor,042-37149900,hajisalahuddin150@gmail.com,PACKING ACCESSORIES,WE DEAL IN ALL TYEPES OF PACKAGING
121995-C,R.T. PACKAGES (PVT) LTD.,"PLOT # 4, SAGGIAN BYPASS, NIMRA MASJID ROAD, SHAHDARA, LAHORE",MR. RIZWAN AFTAB - Chief Executive,,rizwan@rtpackagespvtltd.com,PACKING ACCESSORIES,PACKING MATERIAL
122051-C,AHMED PACKAGES ANDTRADERS,"152-153 A, VENUS HOUSING SCHEME, FEROZPUR ROAD, LAHORE",MR. MUHAMMAD FAISAL - Chief Executive,,,PACKING ACCESSORIES,PACKAGING MATERIAL
122758-C,SUPERIOR PACKAGES,"MASJID MUHAMMDI, STREET LINK NIMRA ROAD, PARACHI STOP, SAGGIAN BYPASS ROAD, NAIN SUKH, LAHORE",MR. JAMSHED IQBAL - Managing Partner,,superiorpackages8@gmail.com,PACKING ACCESSORIES,CARTON & PACKING MATERIAL
123061-C,YUNG SUN PLASTIC INDUSTRY,"HOUSE NO.67, BLOCK-A, NEW CHUBURJI PARK, LAHORE",MR. ABDUL SAMI - Proprietor,,,PACKING ACCESSORIES,ALL TYPE OF PACKING MATERIAL MACHINERY & PLASTIC BASKET
124295-A,ZARA PACKAGES,"3RD FLOOR, RALEIGH HOUSE, NILA GUMBAD, LAHORE",MR. MAJID ALI - Managing Partner,042-37322445 042-37322145,majidalikhan61@gmail.com,PACKING ACCESSORIES,EPS & PAPER CARTON
124368-A,SHANGHAI INTERNATIONAL,"189 E BLOCK, TARIQ GARDEN, LAHORE",MR. MUTTI ULLAH - Proprietor,,shmateeullah@yahoo.com,PACKING ACCESSORIES,PLASTIC BALGS
125024-A,MOOSA PACKAGES,"172- KACHA RAVI ROAD, NEAR REHMAT FLOUR MILLS KARIM PARK, LAHORE",MR. MAJID ALI - Proprietor,,majidali3835@gmail.com,PACKING ACCESSORIES,PACKAGES
125200-C,CREATIVE PACKAGES,"NEAR RAFAI DARBAR, BAND ROAD, UMAR FAROOQ PARK, LAHORE",RANA KHALID MEHMOOD ARSHAD - Managing Partner,,rkhalid789@gmail.com,PACKING ACCESSORIES,PACKING MATERIAL OF PHARMA
125325-C,AL HARMAIN PACKAGES,"MANGA BYPASS, NEAR WAQAR PLASTIC RAVI ROHI NALA, RAIWIND ROAD, LAHORE",MR. HAYAT KHAN - Partner,,salah.muhammad015@gmail.com,PACKING ACCESSORIES,PACKING MATERIAL
125505-C,TOP LINK PACKAGING (PVT) LTD.,"NEAR AVIAN RESEARCH & TRAINING CENTER, 19 KM OFF FEROZPUR ROAD, KHALIQ NAGAR, ROHI NALA, LAHORE",MR. MUHAMMAD ARSHAD - Chief Executive,042-35273331 042-35273332,info@toplinkpachaging.com,PACKING ACCESSORIES,"BOPP ADHESIVE TAPES, STRETCH FILM"
125558-C,CITY PAPER BOPP PACKAGING (PVT) LTD,"MANZOOR PARK, STREET # 2, SAGGIAN ROAD, OPP. COCA COLA DEPOT, LAHORE",MR. SALMAN BUTT - Chief Executive,,office.citypapermart@gmail.com,PACKING ACCESSORIES,BOPP PACKAGING FILMS
125885-A,PERFECT PACKAGES,"KALAMKAR ROAD, NEAR KAM KAM FACTORY, FEROZPUR ROAD, LAHORE",CH. KHURRAM SHARIF - Partner,,perfectpackages@yahoo.com,PACKING ACCESSORIES,PACKAGING
126294-C,BURAQ PACKAGING ENTERPRISES (PVT) LTD.,"74/B, JAFFRIA COLONY, BEHIND SHEZAN FACTORY, BUND ROAD, LAHORE",SYED MUHAMMAD SHOZUB ZAHOOR - Chief Executive,,shozub.52@gmail.com,PACKING ACCESSORIES,ALUMINUM FOOD CONTAINERS
126593-C,ARSHINE PACKAGING INDUSTRIES (PVT) LTD.,"20-A, FIRST FLOOR, USMAN BLOCK, NEW GARDEN TOWN, LAHORE",MR. ANEEQ ALAM - Director,042-35883312 042-35883313,admin@arshinepackaging.com,PACKING ACCESSORIES,"ALUMINUM FOIL, ALUMINUM FOIL PRINTING AND ALL PACKING REALTED MATERIAL"
126973-A,EMAN PACKAGES,"21.5 KM, FEROZPUR ROAD, ROHI NALA, GAJUMATA, LAHORE",MR. MUHAMMAD GHAFOOR - Managing Partner,,emanpackages21@gmail.com,PACKING ACCESSORIES,PACKAGING
127359-C,AL-AZIZ PACKAGES & PRINTINGS LTD.,"OFFICE NO.E-1, 2ND FLOOR, EXPO TOWER, BLOCK-H-III, JOHAR TOWN, LAHORE",HAJI SHEIKH FAISAL IKRAM - Chief Executive,042-35951567,ceo@alazizgroup.com,PACKING ACCESSORIES,PACKAGING
128504-C,FAJAR CONCERNS (PVT) LTD.,"OFFICE NO.40, FORTH FLOOR, C.M.CENTER, LINK FARID KOT ROAD, LAHORE",MR. UMAIR ALI - Chief Executive,,ua661389@gmail.com,PACKING ACCESSORIES,BOXES CARTONS
128620-C,SALMAN PACKAGES,"MUSTAFA TOWN, OPP ZAKRYA SHAH DARBAR, NEAR WAHAB CNG PUMP, SHARQPUR ROAD, FEROZWALA, LAHORE",MR. MUHAMMAD SHAKEEL - Proprietor,,noorlhrpk@yahoo.com,PACKING ACCESSORIES,PACKAGING
128734-C,ASKA CONVERTERS (SMC-PVT) LTD.,"24 KM, OFF RAIWIND ROAD, NEAR HI TECH FEED MILLS, LAHORE",MR. MUHAMMAD YAQOOB PARACHA - Director,,yaqoobparacha593@gmail.com,PACKING ACCESSORIES,"FLEXIBLE PACKAGING, MANUFACTURERS OF GRAVURE PRINTING & LDPE LAMINATION MATERIAL"
129581-C,LAHORE PAPER SACK COMPANY,"103-FAZIL ROAD, SAINT JOHN PARK, LAHORE",MR. MOHAMMAD ZAMAN AHMAD QAMAR - Proprietor,,lahorepapersack@gmail.com,PACKING ACCESSORIES,PACKING MATERIAL
130132-A,BRITE SOLID BOARD,"AIWAN-E-ILIM, 2ND FLOOR, URDU BAZAR, LAHORE",MR. AHSAN SHAFIQ - Managing Partner,,brite.solidboard@gmail.com,PACKING ACCESSORIES,BOX BOARD
130161-C,COLOUR X,"17/5-N, INDUSTRIAL AREA, GULBERG II, LAHORE",MR. MUHAMMAD USMAN KHAN - Partner,,usma@colovrx.pk,PACKING ACCESSORIES,PRINTING SERVICES
130445-A,BOXESGEN,"22 S, IMPERIAL COMMERCIAL BLOCK, PARAGON CITY, BARKI ROAD, LAHORE",MR. MUHAMMAD ADNAN TAHIR - Managing Partner,,adnan@boxesgen.com,PACKING ACCESSORIES,CUSTOM PACKAGING
130732-C,COMBINED PACKAGES,"MASJID-E-NIMRA STREET, OPPOSITE NAIN SUKH, OFF SAGGIAN ROAD, PARCHI STOP, LAHORE",MR. IMRAN HUSSAIN - Partner,042-37163837,combinedpackageslahore@gmail.com,PACKING ACCESSORIES,PACKING MATERIAL/PAPER BOX SHEETS
130800-A,AMAR PACKAGES,"PLOT NO.144-C, SMALL INDUSTRIAL ESTATE, 11- SUNDER, RAIWIND ROAD, LAHORE",MR. RIZWAN AJAZ - Proprietor,,rizwan989@yahoo.com,PACKING ACCESSORIES,CORUGATED BOXES
130842-C,NEXTECH PACKAGES (PVT) LTD.,"317, BLOCK H, PHASE II, MAIN CANAL ROAD, JOHAR TOWN, LAHORE",MR. MUHAMMAD AJMAL CHAUDHRY - Chief Executive,042-37871317,ajmalchaudhry@gmail.com,PACKING ACCESSORIES,PRINTING OF FLEXIBLE PACKAGING MATERIAL
132181-A,RANA PACKAGES,"KHEWAT NO.191, CHARAGH PARK, BUND ROAD, LAHORE",RANA SHEHROZ SHOUKAT - Proprietor,,sranashehroz@gmail.com,PACKING ACCESSORIES,PACKAGES
