"Mship No","Company Name","Address","Name","Ph (Off)","Email","Business Sector(s)","Business Speciality"
"53263-C","RIFFINO RICE MILLS (PVT) LTD","OFFICE # 22, FLOOR # 4, BIG CITY PLAZA, GULBERG, LAHORE","MR. AMMAD LATIF - Chief Executive","111-343-434","riffino@wol.net.pk","RICE","RICE PROCESSING"
"54850-C","AL-SHAHAB INTERNATIONAL TRADERS","39-B AGRICS TOWN-II, RAIWAND ROAD, LAHORE","MR. MUHAMMAD MASOOD GHUMMAN - Proprietor","","alshahab_rice@yahoo.com","RICE","RICE"
"56588-C","BISMILLAH RICE MILLS","4-KM JARANWALA ROAD, MORE KHUNDA, TEHSIL & DISTT NANKANA SAHIB","SH. AHMED ALI - Managing Partner","056-2442419_","sarfrazahmad13@yahoo.co.uk","RICE","RICE"
"56759-C","KAUSAR RICE & GENERAL MILLS","KAUSAR HOUSE, 13-C, NEW MUSLIM TOWN, LAHORE","MR. SHOAIB ZAHID MALIK - Partner","042-35847325 042-35847326","legal@Kausar.com.pk","RICE","RICE HUSKING & PROCESSING"
"58749-A","QUBA RICE MILLS","LAHORE JARANWALA ROAD, GHALLAN MANDI, MORE KHUNDA, NANKANA SAHIB","MR. NAVEED AHMAD - Proprietor","056-2442415_","salmanfarsif@gmail.com","RICE","RICE PROCESSING"
"103023-C","ZAHID RICE MILLS (PVT) LTD.","H # 20, STREET # 32, SECTOR-F, ASKARI-10, LAHORE","MR. UMAR LATIF - Chief Executive","","ricezahid@gmail.com","RICE","RICE"
"60849-C","HAFIZ RICE INDUSTRIES","252-Y BLOCK, STREET # 14, PHASE-3, DHA, LAHORE","MR. HASSAN SAEED - Partner","042-37951377 042-37951277","hafizriceindustries@gmail.com","RICE","RICE PROCESSING, PAR BOILING UNIT, MILLER"
"61547-A","H. ALI NAWAZ RICE MILLS","51-2L-NEAR AFTAB COLONY, 4-K.M.- DEPALPUR ROAD, OKARA","MR. ZAHID IQBAL - Proprietor","044-2514220_ 044-2001120_","","RICE","RICE"
"62066-C","SIDIQIA RICE MILLS","NEAR SHARIF MEDICAL CITY 18-K.M. RAIWIND ROAD, LAHORE","MR. MAJID SIDDIQUE - Proprietor","042-37860492","saddiqiaricemill@gmail.com","RICE","RICE PROCESSING"
"63072-C","AL-FATAH RICE MILLS (PVT) LTD","65-K.M. MULTAN ROAD, JUMBER KALAN,TEHSIL PATTOKI, KASUR","MR. MUHAMMAD AMIR GHAZNAVI - Chief Executive","049-4388128_","ghaznavi@hotmail.com","RICE","RICE PROCESSING"
"68726-A","NOOR RICE MILLS","27-B, AZIZ AVENUE SOCIETY, GULBERG V, ZAFAR ALI ROAD, LAHORE","MIAN WAQAR AHMED - Proprietor","042-35715018","noorrice@hotmail.com","RICE","RICE"
"72213-C","BAHOO RICE MILLS","8-KM- OKARA LAHORE GT ROAD, NEAR KISSAN ADDA, OKARA","MR. MUHAMMAD TAYYAB BASHIR - Proprietor","044-2682361_ 044-2682362_","info@bahoofloormills.com","RICE","RICE"
"72653-C","MSE RICE MILLS (PVT.) LTD.","88-A, CANAL PARK GULBERG-II, LAHORE","MR. AHMED SHAKEEL - Chief Executive","042-35752125","abricemillsltd@hotmail.com","RICE","RICE"
"75016-C","BSP FOODS (PRIVATE) LIMITED","265-G-1, JOHAR TOWN, LAHORE","MR. ZULFIQAR ALI - Chief Executive","","export@bismillahsehla.com","RICE","BASMATI RICE"
"81797-C","NOBEL FOODS (PVT) LTD.","OFFICE NO.06, 3RD FLOOR, PLAZA NO.53/F, URBAN STORE, PUNJAB SOCIETY, GHAZI ROAD CANTT- LAHORE-54700","MR. JAHANZEB JAVED - Director","042-35924020 042-35924011","jahanzeb@nobelfoods.com.pk","RICE","RICE MILL"
"86107-C","RICE WORLD","32-A, LAWRENCE ROAD, LAHORE","MR. MOHAMMAD AQIB CHAUDHRY - Managing Partner","","info@riceworld.pk","RICE","RICE"
"90099-A","AMIR & COMPANY","67/H/1, MODEL TOWN, LAHORE","MR. MUHAMMAD ADNAN BUTT - Proprietor","042-35852977","adnanbutt.67@gmail.com","RICE","RICE PROCESSING"
"90577-C","HI-TECH GRAIN MILLS (PVT) LTD.","1-B SHADMAN CHOWK, JAIL ROAD, LAHORE","MR. MUHAMMAD ARSHAD - Chief Executive","042-35408447 042-35408448 111-111-110","info@hitechgrainmills.com","RICE","RICE"
"93746-A","ADIL RICE MILL","HOUSE NO.1, STREET NO.15, BLOCK NO.76/D, WAFAQI COLONY, LAHORE","MR. MUHAMMAD ADIL RAMZAN - Proprietor","042-35220457 042-35220458","maxar786@gmail.com","RICE","RICE PROCESSING"
"99497-C","LAHORE RICE MILLS","619-620, SUNDAR INDUSTRIAL ESTATE, RAIWIND ROAD, LAHORE","MR. MUHAMMAD ASADULLAH - Managing Partner","","lahorerice@gmail.com","RICE","RICE PROCESSING"
"29176-A","SANABEL TRADING & MARKETING CO","H. NO.2, BLOCK- M, AH. ISFAHANI ROAD, MODEL TOWN EXT., LAHORE","MR. IHSAN-UL-HAQ QURESHI - Managing Partner","042-35222831 042-35222836","sanabel@sanabeltrading.com","RICE","RICE"
"102633-C","LAL DIN SONS FOODS (PVT) LTD.","MINHALA KALAN, BATA PUR, LAHORE","MR. MUHAMMAD ASIF - Chief Executive","","asif3333533@gmail.com","RICE","RICE"
"103345-C","HAJI MUHAMMAD RICE & PROCESSING MILLS","16-B, SECTOR F, ASKARI-X, LAHORE","MR. AMIN ULLAH - Partner","","hmrm999@gmail.com","RICE","RICE"
"104008-C","PRIME RICE MILLS","848-Y BLOCK, PHASE 7, DHA, POSTAL CODE: 54792, LAHORE","MR. SARDAR KAMRAN SHAUKAT - Managing Partner","042-35924010 042-35916118","exports@primerice.com.pk","RICE","RICE"
"104209-A","TOP RICE MILLS","E-194, EME SECTOR DHA, 12- MULTAN ROAD, LAHORE","MR. MUHAMMAD ASAF CHAUDHRY - Managing Partner","042-37163200 042-37163300","toprice.pk@gmail.com","RICE","RICE & ALLIED ITEMS"
"104284-C","DIAMOND RICE MILLS","HOUSE 138, G-III BLOCK, JOHAR TOWN, LAHORE","HAFIZ ZAHID IQBAL - Partner","","zahid0262@gmail.com","RICE","RICE PROCESSING"
"105051-C","FATIMA RICE MILLS (PVT.) LTD","612, BLOCK-B, FAISAL TOWN, LAHORE","MR. GHULAM SARWAR - Chief Executive","042-35467931 042-35467933","sarwar@alimarice.com.pk","RICE","CLEANING,MILLING,POLISH"
"105233-C","SIDDIQIA RICE MILLS (PVT.) LTD","NEAR SHARIF MEDICAL CITY, 18-KM, RAIWIND ROAD, LAHORE","MR. MAJID SIDDIQUE - Chief Executive","042-35453300","","RICE","RICE"
"106642-A","AL-QASIM RICE MILLS","15-KM, DEPALPUR ROAD, KOREY SIAL ARZANI PUR, KASUR","MR. HAKIM ALI - Managing Partner","","qamarfca@gmail.com","RICE","RICE"
"109252-A","GOLDEN GRAIN RICE MILLS","FLAT NO.18, 2ND FLOOR, 24-CIVIC CENTER, SHAN ARCADE, BARKAT MARKET, NEW GARDEN TOWN, LAHORE","MR. ATIQ UR REHMAN BHATTI - Managing Partner","042-35942060 042-35942070","atiq77kashif@gmail.com","RICE","RICE"
"109546-A","HH FOODS","186-L, PHASE-1, DHA, LAHORE","MR. WAQAS JAVAID - Managing Partner","042-37636856","hh.foods@hotmail.com","RICE","RICE"
"114042-C","FJ RICE MILLS","4-KM KASUR ROAD, ELLAH ABAD, TEHSIL CHUNIAN, DISTRICT, KASUR","MR. MUHAMMAD JAVED - Partner","","ceo@fjricemills.com","RICE","RICE"
"114861-A","RAMZAN RICE MILLS","4KM, KASUR ROAD, ELLAHABAD, KASUR","MR. GHULAM MURTAZA - Managing Partner","","info@ramzanricemills.com","RICE","RICE"
"119084-A","HAFIZ AHSAN ZAHID AND COMPANY","SHOP NO.H-1467, AKBARI MANDI, LAHORE","HAFIZ AHSAN ZAHID - Proprietor","042-37676344","","RICE","RICE"
"120004-A","UMAR MUKHTAR BHATTI RICE MILLS","HOUSE NO.251, SECTOR F, ASKARI 10, LAHORE","MR. MUKHTAR AHMED - Managing Partner","042-37132351","","RICE","PADDY, VARITY OF RICE"
"122931-C","AL QASIM RICE MILLS (PVT) LTD.","KORAY SIAL, ARZANI PUR, 15-KM, DEPALPUR ROAD, CHUNIAN, KASUR","MR. HAKIM ALI - Director","","waseemqasim1997@gmail.com","RICE","RICE"
"29896-C","TAJ FOOD (PVT) LTD","123-E-1, WAPDA TOWN, LAHORE","MR. AZAM KADEER - Chief Executive","","info@tajfoodpk.com","RICE","RICE"
"28063-C","REEM RICE MILLS (PVT) LIMITED","THE ENTERPRISES BUILDING NO.1, 4TH FLOOR, 15-KM- MULTAN ROAD, LAHORE","MR. KHALID ALI FAROOQI - Chief Executive","042-37512270 042-37512273","qashif@reemric.com","RICE","RICE"
"26794-C","IRFAN FOODS (PVT) LTD","31-K.M- FEROZEPUR ROAD, LAHORE","MR. MUHAMMAD YAWAR IRFAN KHAN - Chief Executive","042-35935031 042-35935034 111-741-741","rice@irfanfoods.com","RICE","RICE PROCESSING"
"22672-C","ANWAAR CORPORATION","OFFICE # 217/8 AMJAD KHURSHEED ROAD, CANTT- LAHORE","MR. MUHAMMAD ANWAAR - Proprietor","042-37163011 042-37163012","anwaarcorporation@hotmail.com","RICE","RICE PROCESSING"
"20544-C","KHAN RICE MILLS","229B, ASKARI 10, LAHORE","MR. HASEEB ALI KHAN - Managing Partner","042-37990633","khanricemdk@gmail.com","RICE","RICE PROCESSING"
"131960-C","CHENAB RICE MILLS (PVT) LTD.","30, DHA PHASE 12, G-BLOCK, EME SECTOR, MULTAN ROAD, LAHORE","MR. USMAN ASLAM - Director","","info@chenabrice.com","RICE","RICE PROCESSING"
"131889-A","IKHLAS RICE MILLS","OFFICE : 5TH FLOOR, 35-C, MAIN BOULEVARD, BAHRIA TOWN, LAHORE","MR. FAHAD MUHAMMAD YASIN - Proprietor","","fahad-myf@hotmail.com","RICE","PADDY, RICE"
"131278-A","RANA FLOUR & GENERAL MILLS","K-476, STREET NO.9, PHASE 5, DHA, LAHORE","MR. UMAR SHABIR - Proprietor","","umershabir800@gmail.com","RICE","RICE PROCESSING MILLS"
"130187-A","HAIDER IKRAM RICE MILLS","921-N, STREET 23, AVENUE 8, PHASE 6, DHA, LAHORE","MR. BASIT IKRAM - Managing Partner","","haiderikramrice@gmail.com","RICE","RICE"
"129029-A","SHEHZAD RICE MILLS","HOUSE NO.261, STREET NO.5, CAVLARY GROUND, LAHORE","MR. ALI NAWAZ - Partner","","alinawazsuraa@gmail.com","RICE","PROCESSING OF RICE"
"127054-A","HALEEM FOODS","OFFICE NO.6/D, PHASE 1, OPF SCHEME, LAHORE","MR. DANIYAL HALEEM - Managing Partner","","haleemfoods2@gmail.com","RICE","RICE BUSINESS"
"126166-C","AL-ARAB RICE MILLS (PVT) LTD.","741, E BLOCK, JOHAR TOWN, LAHORE","MR. MUHAMMAD YASIN - Director","","alarabricemillspvt@outlook.com","RICE","RICE"
"123284-C","ABDULLAH SULEMAN RICE MILLS","02 KM, ELLAHABAD ROAD, CHUNIAN, KASUR","MR. MUHAMMAD RAMZAN - Partner","","a.sulemanricemills@gmail.com","RICE","RICE"
"120465-C","COMPLIANCE RICE RESOURCES (PVT) LTD.","3RD FLOOR, PLAZA # 42-F3, OPPOSITE BUNDU KHAN SWEET, PUNJAB COOPERATIVE SOCIETY, GHAZI ROAD, CANTT- LAHORE","MR. HUSSNAIN KHALID - Chief Executive","","sales@compliancericeresource.org","RICE","RICE"
"122425-C","ALKARAM RICE ENGINEERING (PVT) LTD.","CORPORATE OFFICE, H # 117, P.O JOHAR TOWN, LAHORE","MR. ANSAR ABBAS - Chief Executive","","akkres786@gmail.com","RICE MACHINERY","RICE"
"21727-A","KHAWAJA IMTIAZ AZIZ","121-H1, VALENCIA HOUSING SOCIETY, LAHORE","KH. IMTIAZ AZIZ - Proprietor","042-37920577","khawajausman79@yahoo.com","RICE MACHINERY","Rice Machinery"
"36610-C","MAHAFIZ INDUSTRIES","MAQBARA MOR, OLD G.T. ROAD, SHAHDARA, LAHORE","MR. WAHEED AKRAM - Proprietor","042-37910928","mahafiz@brain.net.pk","RICE MACHINERY","RICE MACHINERY"
