"Mship No","Company Name","Address","Name","Ph (Off)","Email","Business Sector(s)","Business Speciality"
"33579-C","KASHMIR SUGAR MILLS LIMITED","40-B-II, GULBERG-III, LAHORE","MR. MUHAMMAD IBRAHIM TARIQ - Director","042-35765022 042-35765026","alshafi_group@hotmail.com","SUGAR","SUGAR"
"76657-C","RASOOL NAWAZ SUGAR MILLS (PVT) LTD.","MAUZA BHUBTAIAN, MAIN DEFENCE ROAD, LAHORE","MR. ZULQARNAIN NAWAZ CHATTHA - Director","042-35213791","","SUGAR","SUGAR"
"77640-C","DEHARKI SUGAR MILLS (PVT) LTD.","17, ABID MAJEED ROAD, CANTT- LAHORE","MR. JAHANGIR KHAN TAREEN - Director","042-36664891 042-36664892","maqsoodmalhi@jdw-group.com","SUGAR","WHITE CRYSTALINE SUGAR"
"78215-C","ABDULLAH SHAH GHAZI SUGAR MILLS LIMITED","65, INFANTRY ROAD, LAHORE","MR. AZHAR QADEER BUTT - Director","042-36834116 042-36834020","info@maccagroup.com","SUGAR","SUGAR"
"79357-C","ALLIANCE SUGAR MILLS LTD.","3-B, NISAR ROAD, NISAR COLONY, CANTT- LAHORE","MR. FARRUKH NASEEM AKHTAR NAIK - Chief Executive","042-36660051 042-36660052","info@alliancesugar.com","SUGAR","WHITE REFINED SUGAR"
"81530-C","GULF SUGAR MILLS LTD","64-E-1, GULBERG-III, LAHORE","MR. ZAHID JAMIL - Chief Executive","042-35870192 042-35870193","zahid@tapl.com.pk","SUGAR","SUGAR"
"89576-C","AL-ARABIA SUGAR MILLS LTD.","55-K, MODEL TOWN, LAHORE","MR. MUHAMMAD USMAN - Director","042-35857233 042-35857234","tariq.dastgir@sgroup.pk","SUGAR","SUGAR & ALLIED PRODUCTS"
"89786-C","TWO STAR INDUSTRIES (PVT.) LTD.","CITY TOWERS, 6-K MAIN BOULEVARD GULBERG-II, LAHORE","MIAN MUHAMMAD SHAKEEL UMER - Director","111-130-130","shakeel@umergroup.com","SUGAR","SUGAR"
"91644-C","JK SUGAR MILLS (PVT.) LTD","61-A, MAIN GULBERG, LAHORE","MR. ALI KHAN TAREEN - Chief Executive","042-35750018","maqsoodmalhi@jksugarmills.com","SUGAR","WHITE CRYSTALINE SUGAR"
"25007-C","CHAUDHRY SUGAR MILLS LTD","146-ABUBAKAR BLCOK, NEW GARDEN TOWN, LAHORE","MR. YOUSAF ABBAS SHARIF - Chief Executive","042-35858135 042-35858136","admin@sharifgroupn.com","SUGAR","SUGAR & TEXTILE"
"974-C","JAUHARABAD SUGAR MILLS LTD","125-B, QUAID-E-AZAM INDUSTRIAL ESTATE, KOT LAKHPAT, LAHORE-CANTT.","SH. AHSAN LATIF - General Manager","042-35213491","coo@jsml.com.pk","SUGAR","SUGAR"
"14741-C","TARIQ CORPORATION LIMITED","28-C, BLOCK E-1, GULBERG-III, LAHORE","MR. MUSTAFA ALI TARIQ - Chief Executive","042-35762089 042-35762090 111-111-476","info@tariqcorp.com","SUGAR","Sugar"
"14959-C","ITTEFAQ SUGAR MILLS LTD","40-B-II, GULBERG-III, LAHORE","MIAN USMAN JAVED - Director","042-35765022 042-35765026","alshafi_group@hotmail.com","SUGAR","Sugar"
"15124-C","ASHRAF SUGAR MILLS LTD","HOUSE # 11, UPPER MALL, LAHORE","CH. MUHAMMAD ZAKA ASHRAF - Chairman","042-35718444 042-35718555","info@asml.org.pk","SUGAR","Sugar"
"15973-C","NOON SUGAR MILLS LTD","66 GARDEN BLOCK, NEW GARDEN TOWN, LAHORE","MR. LT. COL. ABDUL KHALIQ KHAN (RETD) - Chief Executive","042-35442820","ho@noonsugar.net","SUGAR","SUGAR"
"17793-C","SW SUGAR MILLS LTD.","152-B, STREET # 4, CAVALRY GROUND, CANTT- LAHORE","MR. MANZOOR HUSSAIN - Chief Executive","042-36683341","info@swsughar.com.pk","SUGAR","SUGAR"
"23284-C","RAMZAN SUGAR MILLS LTD","55-K, MODEL TOWN, LAHORE","MR. SULEMAN SHAHBAZ SHARIF - Director","042-35857233 042-35857234","suleman@sgroup.pk","SUGAR","SUGAR"
"24521-C","SHEIKHOO SUGAR MILLS LTD","CP # 104 DEFENCE RAYA FAIRWAYS, PHASE-VI, DHA LAHORE","MR. Aziz A Anwar - Chief Executive","042-35729801 042-35892508","companysecretary@sheikhoosugar.com","SUGAR","SUGAR"
"24597-C","CHANAR SUGAR MILLS LTD","69-B, BLOCK C2, GULBERG-III, LAHORE","MR. JAVED AHMAD KAYANI - Chief Executive","042-35878078 042-35878080 111-970-970","info@chanargroup.com","SUGAR","WHITE REFINED SUGAR"
"103-C","THE THAL INDUSTRIES CORPORATION LIMITED","2-D-1- GULBERG-III, LAHORE","MR. MUHAMMAD SHAMIM KHAN - Chief Executive","042-35771066 042-35771071","info@thalindustries.com","SUGAR","Sugar"
"25013-C","TANDLIANWALA SUGAR MILLS LTD","66-L, GULBERG-II, LAHORE","MR. HAROON AKHTAR KHAN - Director","042-35761124","tsmlho@yahoo.com","SUGAR","SUGAR, STEEL AND PAPERS"
"25370-C","JDW SUGAR MILLS LTD","17- ABID MAJEED ROAD, LAHORE-CANTT","MR. JAHANGIR KHAN TAREEN - Chief Executive","042-36664891 042-36664892","maqsoodmalhi@jdw-group.com","SUGAR","WHITE CRYSTALINE SUGAR"
"25463-C","HASEEB WAQAS SUGAR MILLS LTD","6-F-BLOCK, MODEL TOWN, LAHORE","MIAN HASEEB ILYAS - Director","042-35917321","haseebilyas@huge.com.pk","SUGAR","SUGAR"
"25492-C","INDUS SUGAR MILLS LTD","17-TIPU BLOCK, NEW GARDEN TOWN, LAHORE","MR. AYUB SABIR IZHAR - Chief Executive","042-35882801 042-35882802","ayub@izhar.com","SUGAR","WHITE REFINED SUGAR"
"27473-C","EXPORIENT KNITTERS (PVT.) LTD.","42-G, NEAR FIRDOS MARKET, GULBERG-III, LAHORE","MR. MUHAMMAD ASLAM - Chief Executive","042-35711061 042-35711065","","SUGAR","SUGAR"
"30257-C","DARYA KHAN SUGAR MILLS LTD.","T-09, 3RD FLOOR, HAFEEZ CENTRE, MAIN BOULEVARD GULBERG-III, LAHORE","MR. M. MAQSOOD-UL-HASSAN - Director","042-35884180 042-35884181","qaissarabbas@gmail.com","SUGAR","SUGAR"
"30258-C","BABA FARID SUGAR MILLS LTD","2-D-1, GULBERG-III, LAHORE","MR. ADNAN AHMED KHAN - Chief Executive","042-35771066 042-35771071","info@bfsml.com","SUGAR","SUGAR"
"32610-C","ABDULLAH SUGAR MILLS LTD","6-F-BLOCK, MODEL TOWN, LAHORE","MIAN MUHAMMAD ILYAS MIRAJ - Director","042-35917321","asmlho@hwgc.com.pk","SUGAR","SUGAR/ETHANOL"
