Mship No,Company Name,Address,Name,Ph (Off),Email,Business Sector(s),Business Speciality
94705-A,SHAMA CARPETS,"16-K.M- OFF. FEROZEPUR ROAD, KAMAHAN ROAD, LAHORE",KH. MIR MUDASSIR - Proprietor,042-35923277,shamacarpets@gmail.com,HANDMADE CARPETS,HAND KNOTTED WOOLEN CARPETS
95730-C,FAIR TRADERS,"29/81 GARDEN BLOCK, GARDEN TOWN, LAHORE",SH. NAVEED ALI - Managing Partner,042-35882650 043-35864566,ahmer68@gmail.com,HANDMADE CARPETS,CARPETS & RUGS
35432-C,USMAN CARPET HOUSE,"MONNOO CHOWK, RAIWIND/DEFENCE ROAD, LAHORE",MR. USMAN ASHRAF - Partner,042-35321634 042-35321637,info@uch.com.pk,HANDMADE CARPETS,HANDMADE CARPETS
4322-C,HANIF SONS (PVT) LTD.,28-URDU NAGAR LINK MULTAN ROAD LAHORE,SH. MASOOD HANIF - Chief Executive,042-37462122 042-37462123,hanifsonslhr@gmail.com,HANDMADE CARPETS,Handmade Carpets
10061-C,ABBAS CORPORATION (PVT) LTD,"20-INDUSTRIAL AREA, GULBERG-III, LAHORE",MR. TAHIR ABBAS MIRZA - Director,042-35752350 042-35752356,abbas@abbascarpets.com,HANDMADE CARPETS,Handmade Woolen Carpets
10211-A,SHALIMAR CARPETS,"114/A, AHMAD BLOCK, NEW GARDEN TOWN, LAHORE",MR. MUHAMMAD AKBAR MALIK - Proprietor,042-35845540,shalimarcarpets@yahoo.com,HANDMADE CARPETS,Carpets
102626-C,AMU-WEAVERS (PVT.) LTD,"H/35A, EMPRESS ROAD, LAHORE",MR. UMER HAYAT - Director,042-36367245 042-36292572,amultd2019@gmail.com,HANDMADE CARPETS,CARPETS
103855-A,ASSAC CARPETS,"16- ALLAMA IQBAL ROAD, LAHORE",MR. JUNAID ASHRAF KHAWAJA - Proprietor,042-36301735 042-36301736,info@assaccarpets.com,HANDMADE CARPETS,HAND KNOTTED WOOLEN CARPETS
10750-C,LAHORE CARPET MANUFACTURING CO.,"3.5-K.M, DEFENCE ROAD RAIWIND ROAD JALIANA LAHORE",MR. SHAHID HASSAN SHEIKH - Managing Partner,042-35341516 042-35341523,lcmc@lahorecarpet.com,HANDMADE CARPETS,Carpets
113094-A,AHMED ORIENTAL CARPETS,"9-HABIB ULLAH ROAD, OFF DAVIS ROAD, LAHORE",MR. MAHMOOD AHMED - Managing Partner,,ahmedcarpets@hotmail.com,HANDMADE CARPETS,CARPETS
115244-A,CLEAN CAPITAL,"HOUSE NO.53/389, NASIR COLONY, COLLEGE ROAD, TOWNSHIP, LAHORE",MR. MATI ULLAH - Proprietor,,matiu4217@gmail.com,HANDMADE CARPETS,CARPETS
11566-A,ABDUL LATIF CARPET MERCHANTS,"ZAMAN PARK, 26-B SUNDER DAS ROAD LAHORE",MR. ABDUL LATIF - Partner,042-36363140 042-36363141,ALATIF@BRAIN.NET.PL,HANDMADE CARPETS,HANDEMADE WOOLLEN CARPETS
11762-C,BILQEES CORPORATION (PVT) LIMITED,IMDAD BILQEES HOUSE 54 LAWRENCE ROAD LAHORE,MR. AKMAL IMDAD SHEIKH - Director,042-36361720 042-36361721,bilqeescarpets@gmail.com,HANDMADE CARPETS,Handmade Carpets
120649-C,MEHAR MUBARIK (PVT) LTD.,"HOUSE NO.E-1255, BLOCK-F, NISHAT COLONY, LAHORE",MR. NASEER AHMAD - Director,,naseerahmad1429@gmail.com,HANDMADE CARPETS,CARPETS
12191-A,BUTT CARPETS,19-N GULBERG-II LAHORE,MR. IMTIAZ AHMAD BUTT - Partner,042-35712089,ijaz@jamalrug.com,HANDMADE CARPETS,Handmade Carpets
128183-C,HANIF SONS,"1-KM, KATAR BUND ROAD, MULTAN ROAD, THOKAR NIAZ BAIG, LAHORE",MR. UMAR HANIF - Partner,,info@hanifsons.com,HANDMADE CARPETS,HAND KNOTTED NEW WOOLEN CARPETS
13910-A,KHALID CARPETS,FIRST FLOOR 13 NICHOLSON ROAD LAHORE,KH. AIZAZ KHALID - Managing Partner,042-36314278 042-36314276,khalidcarpets@hotmail.com,HANDMADE CARPETS,Handmade Carpets
35486-A,ALIZAN TRADERS,"ALIZAN CHAMBERS, 51- MCLEOD ROAD, LAHORE",SYED RAZI HAIDER - Partner,042-36364366,alizan@lhr.comsats.net.pk,HANDMADE CARPETS,HANDMADE CARPETS
27661-A,SPLENDOUR INTERNATIONAL,"4-CARPET CHAMBERS, 10- ABBOT ROAD, LAHORE",MR. BILAL AHMED BUTT - Proprietor,042-36301722,info@splendour.com.pk,HANDMADE CARPETS,HANDMADE CARPETS
24618-C,FATEH WOOLLEN MILLS (PVT) LTD,"258/259, REWAZ GARDEN, LAHORE",SH. PERVEZ HANIF - Chief Executive,042-37245872 042-37171313,fatehwoolenmills@gmail.com,HANDMADE CARPETS,HANDMADE CARPETS
24140-A,SEHAR ENTERPRISES,"HOUSE NO.19, BLOCK NO. F, STREET NO. 3, X PARK VIEW, PHASE 8, DHA, LAHORE",MR. QAISAR BASHIR BUTT - Proprietor,042-36583067,qbbutt@gmail.com,HANDMADE CARPETS,CARPETS
19948-A,FIDA ORIENTIAL CARPETS,"H.NO-17,ISLAM STREET N.19 41,MANOHAR STREET NICHOLSON ROAD LAHORE",SYED IRFAN HAIDER - Managing Partner,042-36305434,oricntiat786@yahoo.com,HANDMADE CARPETS,HAND KNOTTED WOOLLEN CARPETS
19546-C,ATHER CORPORATION,"5 B, CCA. KHYABAN-E-AMIN, DEFENCE ROAD, LAHORE",ENG. FAAKHIR SAEED - Proprietor,042-35481010 042-35481011,fakhirsaeed@gmail.com,HANDMADE CARPETS,HANDMADE CARPETS
15798-C,SHEIKH CARPET INDUSTRIES,"MEHTAB HOUSE, 32- DAVIS ROAD OFF SUNDER DAS ROAD, LAHORE",SH. KHALID SAEED - Managing Partner,042-36286121 042-36286122,sheikh_carpets@hotmail.com,HANDMADE CARPETS,HANDMADE CARPETS
15675-A,IMRAN ORIENTAL CARPETS,IMRAN HOUSE 39 EMPRESS ROAD LAHORE,MR. IMRAN MALIK - Proprietor,042-36300822,imranmalik.ioc@gmail.com,HANDMADE CARPETS,Handknotted Carpets
15612-C,HAQ ENTERPRISES,24 HABIB ULLAH ROAD GHARI SHAHU LAHORE,MR. GULZAR UL HAQ - Proprietor,042-36369490 042-36301459,haqcarpetpak@gmail.com,HANDMADE CARPETS,Carpets
15118-A,LATIF ENTERPRISES,"26-B, ZAMAN PARK SUNDER DAS ROAD LAHORE",MR. ABDUL LATIF MALIK - Partner,042-36363140 042-36363141,alatifcarpets@gmail.com,HANDMADE CARPETS,HANDMADE WOOLLEN CARPETS
14525-A,STANDARD CARPETS,"25- EMPRESS ROAD, LAHORE",MR. KAMRAN RAZI - Partner,042-36303297,info@standard-carpets.com,HANDMADE CARPETS,HANDMADE CARPETS
13724-C,PAK SHALIMAR CARPETS,54 LAWRENCE ROAD LAHORE,MIAN ATTIQ REHMAN - Partner,042-36301170 042-36361175,info@pakshalimar.com,HANDMADE CARPETS,Hand Knotted Woolen New Carpets
109965-C,SALEEM CARPET INDUSTRY (PVT.) LTD,"HEAD OFFICE: MIAN SHOPPING CENTER, 9/A WAHDDAT ROAD, MUSLIM TOWN, LAHORE",MR. SALEEM AKHTAR - Chief Executive,,saleemcarpetindustry@gmail.com,RUGS,CARPETS & RUGS
128517-A,KNOTS & WEAVES,"9- MCLEOD ROAD, LAHORE",MR. IMRAN BANDAY - Partner,,knotsandweaves71@gmail.com,RUGS,"ORIENTAL CARPETS, RUGS & KILLIMS"
129557-C,SAJALO INDUSTRIES (PVT) LTD.,"PLOT NO.162, BLOCK-C, P.S. INDUSTRIES ESTATE, SUNDAR ROAD, LAHORE",MR. FURQAN MAHMOOD - Chief Executive,042-35182414,info@sajalo.com,RUGS,CARPETS AND RUGS
64918-A,QADIR CARPET HOUSE,"77-A, TUFAIL BLOCK, CANAL BANK SCHEME, HARBANSPURA, LAHORE",MR. ABDUL QADIR - Proprietor,,qadirknotts@gmail.com,HANDMADE CARPETS RUGS,RUGS
69463-A,BUNYAAD COMPANY,"SHOP NO.1-2-3-4, AL-JANNAT CENTRE, 31-33, NICHOLSON ROAD, LAHORE",MR. QAISER CHAMAN - Partner,042-36310135 042-36369650,qaiser.chaman@jakciss.org,RUGS,HAND MADE RUGS
9322-C,OLYMPIA INDUSTRIES (PVT) LTD,23 DAVIS ROAD LAHORE,MR. HUMAYUN MANNOO - Director,042-36301979 042-36301980,oil.imports@olympiaindustries.com.pk,SYNTHETIC CARPETS,Synthetic Carpets
26130-C,NAYYER INDUSTRIES (PVT) LTD,21-N GULBERG-II LAHORE,CH. MUBASHER HUSSAIN - Chief Executive,042-35716806 042-35716808,zaidi@nayyerindustries.com,SYNTHETIC CARPETS,"TEXTILE PROCESSING INDUSTRY, SYNTHETIC CARPETS"
NEW-395,ABBAS CORPORATION (PVT) LTD.,", DEFENSE LINK RAIWIND ROAD MANOO CHOWK",,5321591-6,,CARPETS,CARPETS
NEW-396,ADEEL ORIENTIAL RUGS CORPORATION  NEAR TAJ BAGH BRIDGE 90 MAIN CANAL BANK ROAD NEAR HARBANSPURA,,,36556112-13,,CARPETS,CARPET
NEW-397,ASIATICS,151 M INDUSTRIAL AREA KOT LAKHPAT,,"5123957, 5111536",,CARPETS,CARPETS
NEW-398,B.T EXPORTERS  (PVT) LTD,", 9 KM RAIWIND ROAD",,5321571-5,,CARPETS,CARPETS
NEW-399,BISMILLAH CARPETS PLOT NO. 171-S INDUSTRIAL ESTATE KOT LAKHPAT,,,5120512,,CARPETS,CARPETS
NEW-400,GULSHAN CARPET INDUSTRY LTD,20 KM MULTAN ROAD,,5221117,,CARPETS,CARPETS
NEW-401,HABIB WOOLLEN MILLS,LTD. 161-KOT LAKHPAT,,"0300-4594597, 5865764",,CARPETS,CARPETS
NEW-402,LAHORE CARPET MANUFACTURING CO. 3.5 KM DEFENCE ROAD RAVIND ROAD,,,"35341516, 35341523",,CARPETS,CARPET
NEW-403,LAHORE CARPET MANUFACTURING CO. 3.5 KM.,DEFENCE ROAD OFF: RAIWIND ROAD,,7541516-19,,CARPETS,CARPETS
NEW-404,MANZOOR INTERNATIONAL CARPETS 8 KM.,ROHI NANA RAIWIND ROAD,,5322708,,CARPETS,CARPETS
NEW-405,MODERN FELT & TEXTILE INDUSTTRIES G.T.ROAD SHAHDARA,,,,,CARPETS,CARPETS
NEW-406,PAK PUNJAB CARPETS LTD.,PLOT NO.112/19-20 INDUSTRIAL. AREA KOT LAKHPAT,,5118095,,CARPETS,CARPETS
NEW-407,R.A.M. CORPORATION 9 KM. RAIWIND ROAD 1.5 KM.,KAHNA ROAD NEAR MONO CHOWK,,"5321538, 5321398",,CARPETS,CARPETS
NEW-408,RIZWAN RASHID ST.NO.5,"AMIR PARK, BUND ROAD",,,,CARPETS,CARPETS
NEW-409,SH. GULZAR & SONS,BUND ROAD BHOGIWAL ROAD MAHMOOD BOOTI,,6833933,,CARPETS,CARPETS
NEW-410,SUFA CARPETS (PVT) LTD.,"SHOP NO.1, ALHAMRA CULTURAL COMPLEX",,5838846,,CARPETS,CARPETS
