Mship No,Company Name,Address,Name,Ph (Off),Email,Business Sector(s),Business Speciality
,FATIMA TRADERS,"SHOP NO.G5, G6, MASHALLAH MOBILE CENTER, 45- THE MALL ROAD, LAHORE",MR. NAEEM ALI - Proprietor,-,hajinaeemsb@gmail.com,MOBILE ACCESSORIES,MOBILES & ACCESSORIES
,ASGHAR SONS,"SHOP NO.LG 39, HASSAN CENTER, HALL ROAD, LAHORE",MR. ALI ASGHAR - Proprietor,-,aliasghar00999@gmail.com,MOBILE ACCESSORIES,"MOBILE, ACCESSORIES"
,TRADE HUB,"SHOP # 14 GH, SHAHRAH-E-QUAID-E-AZAM, 45- THE MALL ROAD, LAHORE",MR. ALI HASSAN - Proprietor,-,alidonab786459@gmail.com,MOBILE ACCESSORIES,MOBILE ACCESSORIES
,K.D INTERNATIONAL PAKISTAN,"28-A, 1ST FLOOR AWIAN-E-MASHRIQ 7 ABBOT ROAD LAHORE",MR. NAVEED AHMED - Proprietor,042-36370175,naveedhsp@yahoo.com,MOBILE ACCESSORIES,MOBILE PHONE SET
,MAX INTERNATIONAL,"S13-14, 2ND FLOOR, ABDULLAH CENTRE, HALL ROAD, LAHORE",MR. MUHAMMAD AZAM - Managing Partner,042-37205500,1424azam@gmail.com,MOBILE ACCESSORIES,MOBILE ACCESSORIES
,SHAN MOBILE,"SHOP#1, NEW RAFI PLAZA-2, 22- YASIR STREET, HALL ROAD, LAHORE",MR. MUHAMMAD ZEESHAN - Proprietor,-,-,MOBILE ACCESSORIES,MOBILE AND ACCESSORIES
,BAJWA ASSOCIATES,"HOUSE # 4-205 B F-2, JOHAR TOWN, LAHORE",MR. KASHIF HAMID BAJWA - Managing Partner,-,deupak@hotmail.com,MOBILE ACCESSORIES,MOBILE ACCESSORIES
,K.R TRADERS,"SHOP NO.27-HG, MOBILE MARKET, MADINA CENTER, HALL ROAD, LAHORE",MR. KHALIL UR REHMAN - Proprietor,042-37212828,kur1ar49@gmail.com,MOBILE ACCESSORIES,MOBILE ACCESSORIES
,CELL TELL INTERNATIONAL,"SHOP # 18-G, KHADAM CENTRE SHAHRA-E-QUAID-E-AZAM, HALL ROAD, LAHORE",MR. MUHAMMAD ATIF - Proprietor,042-37247801,atif_arif180@hotmail.com,MOBILE ACCESSORIES,MOBILE ACCESSORIES
,TRADELINK INTERNATIONAL,"SUITE NO.12, GROUND FLOOR TAJ ARCADE, OPPOSITE SERVICES HOSPITAL, 73- JAIL ROAD, LAHORE",MR. SHAHID IQBAL - Proprietor,"042-35960086, 042-35408628",sale.tradelink@hotmail.com,MOBILE ACCESSORIES,MOBILE ACCESSORIES
,O.K. MOBILE ACCESSORIES,"SHOP NO.S-7, 2ND FLOOR, OCEAN CENTRE, HALL ROAD, LAHORE",MR. IMRAN NAZIR - Managing Partner,-,-,MOBILE ACCESSORIES,MOBILE ACCESSORIES
,PHONE TASTIC TRADERS,"26 & 27/B, ZAMAN PLAZA, HALL ROAD, LAHORE",MR. MUHAMMAD SULEMAN - Proprietor,-,phonetastictraders@gmail.com,MOBILE ACCESSORIES,MOBILES AND MOBILE ACCESSORIES
,JAMSHAID MOBILES,"SHOP NO.10, FIRST FLOOR BUSINESS CENTRE, 16- HALL ROAD, LAHORE",MR. JAMSHAID AHMAD - Proprietor,042-37213275,jamshed_jmp@hotmail.com,MOBILE ACCESSORIES,MOBILE PHONE & ACCESSORIES
,ZEE INTERNATIONAL,"HOUSE NO.9, KANHAY LAL STREET NO.64, OPP. THANA GAWALMANDI, LAHORE",MR. ABDUL AZEEM - Proprietor,-,-,MOBILE ACCESSORIES,MOBILE ACCESSORIES
,ALI MOBILE,"SHOP NO 4 LGF, IDEAL CENTRE, AL-MADINA ROAD, TOWNSHIP, LAHORE",MR. ALI AHSAN - Proprietor,-,adan39443@gmail.com,MOBILE ACCESSORIES,MOBILE ACCESSORIES
,DECENT MOBILE,"SHOP NO.72, GROUND FLOOR, HASSAN CENTER, HALL ROAD, LAKSHMI MANSION, LAHORE",MR. SAIF ULLAH ADIL - Proprietor,-,saifadil181@icloud.com,MOBILE ACCESSORIES,MOBILES
,FAZAL MOBILE,"HOUSE NO.792, BLOCK D1, CHINA SCHEME, GUJJAR PURA, LAHORE",SYED MUHAMMAD FAROOQ - Proprietor,042-37353233,faisalshah@hotmail.com,MOBILE ACCESSORIES,MOBILE PARTS
,JILANI SONS,"28-SATLUJ BLOCK, ALLAMA IQBAL TOWN, LAHORE",MR. QAISER BIN JILANI - Proprietor,-,qaiserjillani1981@gmail.com,MOBILE ACCESSORIES,MOBILE PHONE & MOBILE ACCESSORIES
,HAFIZ TRADING INTERNATIONAL,"B-3, AL-LATIF CENTRE, HALL ROAD, LAHORE",MR. MUHAMMAD KHALID ISMAIL - Proprietor,042-37249333,hafizkhalid414@gmail.com,MOBILE ACCESSORIES,MOBILE PHONES ACCESSORIES & PARTS
,AL WAHAB TRADING,"SHOP NO.T-22, 3RD FLOOR, ABDULLAH CENTER, HALL ROAD, LAHORE",MR. MUHAMMAD NAEEM - Proprietor,-,alwahabtrading87@hotmail.com,MOBILE ACCESSORIES,MOBILE ACCESSORIES
,THE BAO & COMPANY,"STREET NO.9, MOHALLA WARA SITTAR, G.T ROAD, BAGHBAN PURA, LAHORE",MR. NASIR MEHMOOD - Proprietor,-,nsrbao@gmail.com,MOBILE ACCESSORIES,MOBILE ACCESSORIES
,POWER BATTERY,"SHOP NO.47, L-G FLOOR, HALL ROAD, HASSAN CENTRE, LAHORE",MR. YAKRAB ASLAM - Proprietor,-,yakrab03244291938@gmail.com,MOBILE ACCESSORIES,MOBILE ACCESSORIES / PARTS / BATTERY
,AL-REHMAN MOBILE ACCESSORIES,"SHOP NO.13-14, HALL ROAD, MASHALLAH CENTER, LAHORE",MR. MUHAMMAD QASIM - Proprietor,-,darkelixier123@gmail.com,MOBILE ACCESSORIES,MOBILE ACCESSORIES
,AZIZ MOBILES,"SHOP NO.G-53, I.T TOWER, GULBERG-III, LAHORE",MR. ALI RAZA - Proprietor,-,ali859990@gmail.com,MOBILE ACCESSORIES,MOBILE PHONE
,JOINT VENTURE ENTERPRISES,"P BLOCK 122, SABZAZAR SCHEME, LAHORE",MR. UMAR ASHRAF WARSI - Proprietor,042-37496078,pksamcn@gmail.com,MOBILE ACCESSORIES,MOBILE ACCESSORIES
,GOHARVI TRADERS,"GHOSHAT MARKET, ALLAHABAD, CHUNIAN, KASUR",MR. MATTI ULLAH SABIR - Managing Partner,-,mattiullah599@gmail.com,MOBILE ACCESSORIES,MOBILES & ACCESSORIES
,KABEER AHMED & KHURRAM TRADERS (SMC-PVT) LTD.,"HALL # 2, SETHI MOBILE CENTER OPP MUNEER MARRIAGE HALL LIAQAT CHOWK SABZAZAR LAHORE",SH. KHURRAM SHAHZAD SETHI - Proprietor,-,-,MOBILE ACCESSORIES,MOBILES
,HAFIZ MOBILE,"SHOP NO.02, BASEMENT, HALL ROAD, USAMA CENTER, LAHORE",MR. MUHAMMAD REHAN - Proprietor,-,rehanyousaf334@gmail.com,MOBILE ACCESSORIES,MOBILE PARTS
,KASHAN TRADERS,"AL-AZIZ CENTRE, 1ST FLOOR, HALL ROAD, LAHORE",MR. MUHAMMAD AHMAD - Proprietor,"042-37353246, 042-37210079",ahmadijaz4240004@gmail.com,MOBILE ACCESSORIES,MOBILE ACCESSORIES
,SHAKIR MOBILE REPAIRING LAB,"R21, 22 YASEEN STREET, MAIN HALL ROAD, RAFI PLAZA, LAHORE",MR. HAIDER ALI - Proprietor,-,haiderali123152@gmail.com,MOBILE ACCESSORIES,IN ALL KIND OF MOBILE REPAIRING
,MAX CROP SCIENCES,"188, KHYBER BLOCK, ALLAMA IQBAL TOWN, LAHORE",MR. AZIZ UR REHMAN MALIK - Managing Partner,-,maxcropsci@gmail.com,MOBILE ACCESSORIES,MOBILE ACCESSORIES
,GOLDEN MARINE INTERNATIONAL TRADING (PVT) LTD.,"OFFICE # 5, AHMAD PLAZA, ADDA MOHLANWAL, MULTAN ROAD, LAHORE",MR. USMAN YASIN RAMAY - Chief Executive,-,usmanyaseen1222@gmail.com,MOBILE ACCESSORIES,MOBILE ACCESSORIES
,MULTI LINES,"S 29 2ND FLOOR, HASAN CENTER, HALL ROAD, LAHORE",MR. ANEEQ AHMAD - Proprietor,-,-,MOBILE ACCESSORIES,MOBILE ACCESSORIES
,WAZIR MOBILE & ACCESSORIES,"SHOP NO 26, FIRST FLOOR, HASSAN CENTER, HALL ROAD, LAHORE",MR. ABDULLAH - Proprietor,-,wazirabdullah637@gmail.com,MOBILE ACCESSORIES,MOBILE ACCESSORIES
