"Mship No","Company Name","Address","Name","Ph (Off)","Email","Business Sector(s)","Business Speciality"
"64914-A","ASHFAQ PLASTIC","56- TIMBER MARKET, RAVI ROAD, LAHORE","MR. MUHAMMAD ASHFAQ - Proprietor","042-37721665","walker@vol.net.pk","PLASTIC SHOES","PLASTIC SHOES"
"69899-A","SAIM PLASTIC","PLOT # 30 , TIMBER MARKET, RAVI ROAD, LAHORE","KH. AMIR BASHIR - Proprietor","042-37727070","","PLASTIC SHOES","PVC SHOES"
"69900-A","ADEEL PLASTIC WORKS","PLOT # 193-B, TIMBER MARKET, RAVI ROAD, LAHORE","MR. ADEEL ZAFAR - Proprietor","042-37723587","nicefootwear@hotmail.com","PLASTIC SHOES","PVC SHOES"
"90105-A","ACCU SOFT","JAMIA MASJID BILAL, ABDUL KHAIR NEAR DOSACO CHOWK, LAHORE","MR. MUHAMMAD ALI SAJID - Proprietor","042-37912901 042-37306833","accusoftshoes@mail.com","PLASTIC SHOES","PVC SHOES"
"93197-A","BULAND SHOES","PLOT NO.202, TIMBER MARKET, RAVI ROAD, LAHORE","MR. MUHAMMAD ABDULLAH - Proprietor","042-37727085","","PLASTIC SHOES","PLASTIC CHAPPAL"
"64525-A","SHAFIQUE BROTHERS","NEW TIMBER MARKET, PLOT# 28-A, MUSLIM COMMERCIAL BANK WALA BAZAR, RAVI ROAD, LAHORE","MR. UMER USMAN - Proprietor","042-37720573","rafiqsons-28@hotmail.com","SPORTS SHOES","JOGER"
"100197-A","AHHI INTERNATIONAL","1- CHAMBERLAIN ROAD, LAHORE","MR. HASSAN IDREES - Proprietor","","hassansheikh2050@gmail.com","SHOES MATERIAL","SHOES MATERIAL"
"101047-A","SLISR BILLY SHOES","HOUSE # 1, STREET # 3, QAZAFI COLONY, PEER BHOLA WALI BADAMI BAGH, LAHORE","MR. MUHAMMAD RAMZAN BUTT - Proprietor","","slisrbillyshoes@gmail.com","SHOES MATERIAL","SHOES"
"101349-C","NUMAN TRADERS","94/A, TIMBER MARKET, RAVI ROAD, LAHORE","SH. BABAR ALI - Proprietor","","nasir.bibi@mail.com","SHOES MATERIAL","FOOTWEAR"
"102551-A","LIME FIT FOOTWEAR","KH # 2185, UMER PARK, OUT FALL ROAD, LAHORE","MALIK SAMEER ALI - Partner","042-37150010","maliksameer820@gmail.com","SHOES MATERIAL","SHOES"
"103568-A","MODE EX IND","BUILDING # 2, STREET # 3, AHMAD SHAHEED ROAD, MAIN SAGGIAN ROAD, LAHORE","MR. MUHAMMAD AKMAL - Proprietor","042-37339668","modeex44@yahooo.com","SHOES MATERIAL","SAFTEY SHOES"
"104925-A","MOD SOLE","PLOT NO.294, KHAWAJA STREET, NAWAB PARK, OPP. MUNSHI HOSPITAL, LAHORE","MR. HAMZA ANWAR - Proprietor","042-36296164","hamzaanwar063@gmail.com","SHOES MATERIAL","SHOES SOLE"
"105001-A","AL MADINA BUCKLES","KHALID PARK, STREET # 1, BUND ROAD, LAHORE","HAFIZ MUHAMMAD AZEEM SALEEM - Proprietor","","almadinabuckles@gmail.com","SHOES MATERIAL","SHOES MATERIAL"
"105404-C","FAS FOOTWEAR","WAGON ADDA STOP NO.60, KOT KHAWAJA SAEED, LAHORE","MRS. MARIAM SHARJEEL - Proprietor","042-36884070","","SHOES MATERIAL","SHOES & FOOTWEAR"
"105577-C","M.S SHOES SOLE INDUSTRY","KHASRA # 689/2, KHAWAT # 25/3, MOZA TEIJ GARH SHALIMAR, LAHORE","MIAN SABIR ALI - Proprietor","","","SHOES MATERIAL","SHOES"
"105859-A","ALI PLASTIC","PLOT # 184, GHOSIA BAZAR, TIMBER MARKET, RAVI ROAD, LAHORE","KH. ARSHAD BASHIR - Proprietor","042-37724067","","SHOES MATERIAL","SHOES"
"107227-C","METRO SOFT SHOES","CHAMAN COLONY, SUI GAS ROAD, SHAHDARA, LAHORE","MR. ZAHIR SHAH - Proprietor","042-37941188","","SHOES MATERIAL","SHOES"
"107867-C","SIDDIQUI SYNTHETICS (PVT.) LTD","109-M/20-B, QUAID-E-AZAM INDUSTRIAL ESTATE, KOT LAKHPAT, LAHORE","MR. FAHAD SIDDIQUI - Chief Executive","","siddiquisynthetics@gmail.com","SHOES MATERIAL","LADIES FOOTWEAR"
"108317-A","IBM SOFT","25 NO. STOP, NEAR WASA OFFICE, SHAHDARA, LAHORE","MR. MUHAMMAD IQBAL JAVED - Proprietor","","iqbal.javed00900@gmail.com","SHOES MATERIAL","PU SHOES"
"108701-C","STEP ON (PVT) LTD.","NEAR NIMRA MASJID SAGGIAN PULL, SITUATED AT BUNDPAR TOWARDS WEST MAUZA GUNJA KALAN, LAHORE","SH. FAISAL MAQBOOL - Director","042-37947421 042-37947422","m2ki@hotmail.com","SHOES MATERIAL","SHOES"
"110182-A","FAMS INTERNATIONAL","H # 999, ST # 07, MOHALLAH RAVI BLOCK, ALLAMA IQBAL TOWN, LAHORE","MR. FAHAD MUNIR - Partner","042-37706166 042-37726466","fahadmunir1@hotmail.com","SHOES MATERIAL","SHOES"
"110985-C","HASEEB INDUSTRIES","RAFIQUE STREET, SITTAR COLONY, BEHIND RUSTAM SOHRAB FACTORY, JIA MUSA, SHAHDARA, LAHORE","KH. HASEEB SAEED - Partner","042-37726166 042-3706466_","khawaja@gmail.com","SHOES MATERIAL","MANUFACTURES OF SHOES"
"112923-A","UNITEX INTERNATIONAL","20-VICTORIA PARK, THE MALL, LAHORE","MR. JAMES NAWAB - Proprietor","","rubeela@hotmail.com","SHOES MATERIAL","SHOES LACES. LACES. ELASTIC"
"113481-A","NUSRAT ENTERPRISES","FLAT NO.4 SADDIQUE MANZIL NEW ANARKALI TOWER, DHANI RAM ROAD NEW ANARKALI, LAHORE","MR. NUSRAT ULLAH KHAN - Proprietor","","sameer.2211@yahoo.com","SHOES MATERIAL","SHOES MATERIAL"
"117846-A","HAS SOLE MANUFACTURERS","RAILWAY STATION LAHORE, NEAR AIK MORIA PULL, LAHORE","MR. HAIDER ALI - Proprietor","","hd3200495352@gmail.com","SHOES MATERIAL","LADIES SHOES SOLE"
"121426-A","M.Y. SHOES SOLE & DIE MAKER","REHMAN PURA, RANI PIND, HARBANSPURA, LAHORE","MIAN MUHAMMAD YASEEN - Proprietor","042-36526486","","SHOES MATERIAL","SHOES SOLE"
"121440-A","M.Y. SHOES SOLE AND DIE MAKER","DIYAL HOUSE PULL MAKKI STREET SUNNY CO FACTORY HARBANSPURA, BHATTI TOWN, LAHORE","MRS. RAHILA NARGIS - Proprietor","","","SHOES MATERIAL","SHOES SOLE"
"123937-A","BON-K SHOES","723-C2 CHINA SCHEEM GUJJARPURA, LAHORE","MR. SHAHID ISHAQ MEHR - Proprietor","","","SHOES MATERIAL","SHOES"
"124199-A","WASEEM AND SONS","MADINA COLONY, NEAR MADRASA REHMAT-UL-ILLALLMIN BAGHBANPURA, LAHORE","MR. ALI RAZA - Proprietor","","","SHOES MATERIAL","SHOES"
"124812-A","GULZAR QURESHI AND SONS","5 NUMBER T, BUND PAR ROAD, SANDA KALAN, LAHORE","MR. GULZAR AHMAD QURASHI - Proprietor","","gulzarqureshi730@gmail.com","SHOES MATERIAL","SHOES MATERIAL"
"127008-C","SZ ENTERPRISES","PLOT # 81, SHOP # 1 TIMBER MARKET, RAVI ROAD, LAHORE","MR. ABDUR REHMAN MUGHAL - Proprietor","","absmughal99@gmail.com","SHOES MATERIAL","SHOES"
"127420-C","SFA INTERNATIONAL","FACTORY NO.NIL, CHATHA COLONY, MAIN SHARAQ PUR ROAD, SAGGIAN, LAHORE","MR. MUHAMMAD SOHAIL - Proprietor","","sohailsehgal@gmail.com","SHOES MATERIAL","SHOES/SLIPPER"
"130515-C","GROTTO SHOES","OFFICE PLOT NO 62, STREET NO 1, LAREX COLONY, BADAMI BHAG, LAHORE","MR. SHAHID NADEEM - Managing Director","","sn799724@gmail.com","SHOES MATERIAL","SHOES"
"19626-A","AJAR ENTERPRISES","53-M GULBERG-III LAHORE","MR. MUHAMMAD JAMIL MUGHAL - Partner","042-35882687 042-35838643","","SHOES MATERIAL","SHOES MATERIAL"
"23966-A","AKHLAQ PLASTIC","199-B-TIMBER MARKET, RAVI ROAD, LAHORE","MR. KHAWAJA IKHLAQ AHMAD - Proprietor","042-37729352","","SHOES MATERIAL","SHOES"
"24373-A","KHALIQ ENTERPRISES","PECO CHOWK, NEAR BABAR MEDICINE CO, IFTIKHAR ALI ROAD KOT LAKHPAT LAHORE","MR. ABDUL KHALIQ - Proprietor","042-35943321 042-35943120","khaliqent@hotmail.com","SHOES MATERIAL","SHOES, ARMY UNIFORM"
"27916-A","NEW LONG LIFE SHOES","NO.20, ST. 35, NISBET ROAD, LAHORE","MR. MUHAMMAD RAFIQ - Proprietor","042-37324332 042-37324336","nlls@brain.net.pk","SHOES MATERIAL","LADIES SANDLES & SLIPPERS"
"30998-A","SHOE CHANNEL","FATIMA MANZIL, PRINTING STREET, 1- MISSION ROAD, LAHORE","MR. AMJAD ALI - Proprietor","042-37352966 042-37324460","shoechannel@hotmail.com","SHOES MATERIAL","LADIES SHOES"
"33721-A","SAQIB LEATHER STORE","5 CHAMBER LANE ROAD LAHORE","MR. SAQIB AFTAB - Proprietor","042-37639578","","SHOES MATERIAL","SHOES MATERIAL"
"33789-A","NOUMAN IMPEX","1848-E,DOCTOR LANE, SHOE MARKET, SHAHALAM LAHORE","MR. MUHAMMAD HAROON - Proprietor","042-37641125","haroonarora@gmail.com","SHOES MATERIAL","Footwear Raw materials, artical leather, Leather,textile, Garments,Footwear,chemical, Food item"
"41773-A","BABA FARID INDUSTRIES","PECO CHOWK, NEAR BABAR MEDICINE CO, KOT LAKHPAT LAHORE","MR. ABDUL KHALIQ - Proprietor","042-35943120 042-35943321","khaliqent@hotmail.com","SHOES MATERIAL","PVC SHOES & LEATHER SHOES"
"43074-C","REMCO INDUSTRIES","AKBAR COLONY MOMANPURA ROAD DAROGHAWALA LAHORE","MR. ARIF IQBAL - Proprietor","042-36546228 042-36545157","","SHOES MATERIAL","SHOES MATERIAL"
"43419-C","B & T LAMINATES","BHAMA CHOWK NEAR AMIR ROAD, BUND ROAD, LAHORE","MR. TARIQ SARDAR - Managing Partner","042-37610649 042-37613256","btl7700@hotmail.com","SHOES MATERIAL","SHOES"
"44238-A","TANSEER BROTHERS","8-K.M- G.T. ROAD, NEAR LAL DIN NURSERY, SHAHDARA, LAHORE","MRS. PARVEEN ASGHAR - Proprietor","042-37927123","tanseer_brothers@hotmail.com","SHOES MATERIAL","SHOE ADHESIVE"
"46386-A","KHURSHID SONS","245-A AHMED BLCOK NEW GARDEN TOWN LAHORE","SH. MUHAMMAD HAMID - Managing Partner","042-35869887","","SHOES MATERIAL","SHOES MATERIAL ,GREY CLOTH ETC."
"46724-A","NASIR PLASTICS","49-A-TIMBER MARKET RAVI ROAD, LAHORE","KH. AMIR IQBAL - Proprietor","042-37726181","PIONER80@HOTMAIL.COM","SHOES MATERIAL","SHOES"
"47610-C","FALCON INDUSTRIES INTERNATIONAL","82-A,MUZAMMIL TOWN, 20-K.M. MULTAN ROAD, LAHORE","MR. MUHAMMAD JAN - Managing Partner","042-37510776 042-37513593","falconjaan@yahoo.com","SHOES MATERIAL","SHOE CREAM POLISH"
"51159-A","SUPERMAN FAWAD PLASTIC WORKS","MALIK INDUSTRIAL ESTATE, BARA DARRI ROAD, OPPOSITE BAO B.T.BUMBI FURRAKH ABAD, SHAHDARA, LAHORE","MR. ABDUL SHAKOOR - Proprietor","","SHAKOOR_71@YAHOO.COM","SHOES MATERIAL ALL KIND SHOES","SHOES"
"51540-A","R.I. PLASTIC","134-A, NEW TIMBER MARKET RAVI ROAD, LAHORE","MRS. RUBINA IKHLAQ - Proprietor","042-37729352","jpvastep@yahoo.com","SHOES MATERIAL","SHOES"
"52215-C","FAZEEL ENTERPRISES","1854-E, SHOE MARKET, SHAHALAM, LAHORE","MR. FAZEEL SAQIB - Proprietor","042-37656972","fazeel@fazeelenterprises.com","SHOES MATERIAL","SHOES ADHESIVE"
"55870-A","SULEMAN LACE WORKS","5.5.K.M. RAIWIND ROAD, MUSHARFABAD, LAHORE","MR. SHAKIL AHMED - Proprietor","042-35320155","sulemanshaks@hotmail.com","SHOES MATERIAL","SHOES"
"63108-A","NEW STAR LIFE","C/1428,BAROOD KHANA BAZAR, PANIWALA TALAB, LAHORE","MR. TAHIR HASSAN - Proprietor","042-37670582 042-37630204","starlifepu@gmail.com","SHOES MATERIAL","SOLE"
"65276-A","STARMANS SOLE","791/A, GULSHAN-E-RAVI, LAHORE","MR. IMRAN AMAR - Proprietor","","ameer_ali@hotmail.com","SHOES MATERIAL","SHOES"
"65399-A","MALIK SHABIR & CO.","BANGALI COLONY, BADAMI BAGH, LAHORE","MALIK MUHAMMAD SHABIR - Proprietor","042-37636010","","SHOES MATERIAL","SHOES SOLE"
"67322-A","AZAM ARSHAD WASTE PLASTIC","BUND ROAD, RING ROAD, BAMA CHUGIA, GANDA NALA, NEAR TAYYBA MASJID, PLOT NO.4, BADAMI BAGH, LAHORE","MR. MUHAMMAD ARSHAD - Proprietor","","","SHOES MATERIAL","SHOES SOLES"
"68421-C","B.M. SHOES","TOUHEED ROAD, NASIR PARK, BUND ROAD, LAHORE","MRS. NARGIS BEGUM - Proprietor","042-37731119 042-37731120","bmshoes@hotmail.com","SHOES MATERIAL","SHOES"
"73143-C","SOFT WALK SHOES","291/3 KHAWAJA STREET, NAWAB PARK, GULSHAN RIAZ COLONY, OPP. MUNSHI HOSPITAL, BUND ROAD, LAHORE","MR. MUHAMMAD YOUSAF - Proprietor","042-37150012 042-37150013","softwalk_pv@hotmail.com","SHOES MATERIAL","SHOES MATERIAL"
"74230-C","A & A CHAPPLE SOLE MANUFACTURERS","MIAN BILLO STREET, UMER PARK, OUTFALL ROAD, LAHORE","MR. MUHAMMAD ARSHAD - Managing Partner","042-37640466 042-37656389","aa_chapple@yahoo.com","SHOES MATERIAL","TPR SOLE"
"77788-C","RAVI CHEMICALS INDUSTRIES","HOUSE NO.74/B-2, ABU BAKAR BLOCK, NEW GARDEN TOWN, LAHORE","KH. JAMAL AHMAD SIDDIQUE - Proprietor","042-35866183","ravichemicalindustry@gmail.com","SHOES MATERIAL","SHOES ADHESIVES AND COATINGS"
"86022-C","DADSON RUBBER WORKS","54-55, TIMBER MARKET, RAVI ROAD, LAHORE","MR. MUHAMMAD ISLAM - Managing Partner","042-37701124 042-37947314","dadson_63@hotmail.com","SHOES MATERIAL","FOOTWEAR"
"89257-C","TRENDY LASTS (PVT) LTD.","HOUSE NO.229, R BLOCK, PHASE-2, DHA, LAHORE","MR. MUHAMMAD LUQMAN ASGHAR - Director","042-38102444","info@trendylasts.com","SHOES MATERIAL","SHOE LASTS"
"91989-A","HONEY MOON SHOES","STREET NO.13 H, HOUSE NO.22-A-1, SODIWAL QUARTER, LAHORE","MR. QAISAR KHAN - Proprietor","","","SHOES MATERIAL","SHOES"
"92634-A","UMAR TRADER","D-1107 SHEESHA MOTI BAZAR, LOHARI GATE, SHAHALAM MARKET, LAHORE","MR. OMER ZULFIQAR - Proprietor","042-37673685","nlls@brain.net.pk","SHOES MATERIAL","ALL KINDS OF SHOES MATERIAL/ ABS SOLES"
"92909-A","FANCY SHOES","GROUND FLOOR,16-A, MASHALLAH MARKET, PANI WALA TALAB BAZAR, LAHORE","MR. MUHAMMAD AHMAD - Proprietor","","","SHOES MATERIAL","SHOES MATERIAL, CHEMICALS RAW MATERIAL"
"123299-A","H.A.H TRADERS","PLOT NO.83, TIMBER MARKET, RAVI ROAD, LAHORE","KH. HASSAN SHAHZAD - Proprietor","","","USED SHOES","SHOES"
"127752-A","SHOES MASTER","3 KM SARDARPURA MOMINPURA ROAD LAHORE","MR. AMER HAMZA - Proprietor","","","USED SHOES","SHOES"
"129168-A","GEO FOOTWEAR","KH-1213 SHAFEEQ ABAD BUND ROAD LAHORE","MR. MALIK KHAN - Proprietor","","","USED SHOES","FOOTWEAR"
