Mship No,Company Name,Address,Name,Ph (Off),Email,Business Sector(s),Business Speciality
112296-C,IBRAHIM ALI ENGINEERING (PVT.) LTD,"MAIN KATAR BAND ROAD INDUSTRIAL AREA, THOKAR NIAZ BAIG, LAHORE",MR. ALI YASEEN - Chief Executive,042-35196238,info@ibrahimengineering.com.pk,GENERAL MACHINERY,HYDRAULIC & GENERAL PURPOSE MACHINERY
113467-C,MODEL SOLUTIONS,"RIZWAN STREET, CHAMAN COLONY, SHAHDARA, LAHORE",MR. MUHAMMAD NASIR - Proprietor,,modelsolutions313@gmail.com,GENERAL MACHINERY,MACHINERY TECNITION
123966-A,REHAMT & SONS TRADING COMPANY,"380, DATA GUNJ BUKHSH TOWN, DIL MUHAMMAD ROAD, PATHI GROUND, LAHORE",MR. IMRAN RAHMAT - Proprietor,,rehmatsonsengineering707@gmail.com,GENERAL MACHINERY,INDUSTRIAL MECHANICAL WORKS
124312-A,SUNTON INTERNATIONAL TRADING,"436, FIRST FLOOR, USMAN PLAZA, G-1 MARKET, JOHAR TOWN, LAHORE",MR. BABAR IQBAL - Proprietor,,babariqbal011@gmail.com,GENERAL MACHINERY,BONES
124903-A,BISMILLAH ENGINEERING,"REHMAN STREET NO.6, 21/23, BRANDRETH ROAD, LAHORE",MR. ZAHEER AHMAD - Proprietor,042-37636642,bismillahengineering786@hotmail.com,GENERAL MACHINERY,OTHER MACHINERY EQUIPMENT
125635-A,S.A. ENGINEERING WORKS,"9-KM, LAHORE SHEIKHUPURA ROAD, LAHORE",MR. ABDUL QAYYUM - Partner,042-37339095,sa.engineering541@yahoo.com,GENERAL MACHINERY,PHARMACUTICAL MACHINERY
126875-A,HAFIZ USMAN STEEL WORKS,TIMBER MARKET GHOUSIA BAZAR RAVI ROAD LAHORE,MR. USMAN - Proprietor,,uxmanghanii79@gmail.com,GENERAL MACHINERY,STEEL WORKS
127499-A,MUGHAL TRADING COMPANY,"45- DINGA SINGH BUILDING, BEADON ROAD, LAHORE",MR. YASIR ZULFIQAR - Proprietor,,meeco12@gmail.com,GENERAL MACHINERY,"HOTEL, RESTAURANT & FAST FOOD MACHINERY"
129056-C,TECHNOVATION ENTERPRISES,"KH # 115, AL SIRAJ PARK, MOMIN PURA, LAHORE",MR. AMANAT ALI - Proprietor,,aa9005990@gmail.com,GENERAL MACHINERY,METAL MACHINERY
129652-A,LASANI ENGINEERING WORKS,"AMIN PARK, STOP BUND PAR, NEW CHOUDHRY PARK, GHOUSIA ROAD, ST 3, LAHORE",MR. MUHAMMAD ARSHAD KHAN - Proprietor,,info.lasaniengineeringworics@gmail.com,GENERAL MACHINERY,"PVC PIPE MACHINE, SINGLE SCREW , DOUBLE SCREW, PPRC PIPE MACHINE"
129778-A,AL QAISAR TRADERS,"OFFICE NO.11, HAMDANI PARK, CHUNGI AMAR SIDHU, LAHORE",MR. MOHAMMAD QAISAR - Proprietor,,qaisarmahmood786@gmail.com,GENERAL MACHINERY,MANRFACTURING OF MACHINERY ICE CREAM
130066-C,ONYX TECHNICAL ZONE,"53- MAIN BRANDRETH ROAD, 1ST FLOOR, TARIQ CHAMBER, NISHTER ROAD, LAHORE",MR. ADNAN KHAN - Proprietor,,onyx.technicalzone@gmail.com,GENERAL MACHINERY,"MECHANICAL, ELECTRICAL ELECTRONICS & INSTRUMENTS COMPONENT"
130071-A,SUFI ENGINEERING,"SUNNY BISCUIT FACTORY ROAD ADJACENT DR.IJAZ CLINIC, OPPOSITE 786 ELECTRIC STORE, DHOBHI GATE DAROGHAWALA, LAHORE",MR. SHOAIB REHMAN - Proprietor,,sufiengineering47@gmail.com,GENERAL MACHINERY,CNC DESIGNS CUTTING
27127-C,UNIQUE ENGINEERING WORKS (PVT) LTD,"233-S-INDUSTRIAL ESTATE, KOT LAKHPAT, LAHORE",MR. NASIM AHMED - Chief Executive,042-35215654 042-35116166,unique.eng233@gmail.com,GENERAL MACHINERY,"MACHINERY FOR FOOD & BEVERAGES, INSTALLATION OF ELECTRIC GENERATORS FOR GAS, DIESEL & HFO"
33593-A,NOORSONS COMPUTER SYSTEMS,"MZ-16, IST FLOOR, HAFEEZ CENTRE, MAIN BOULEVARD, GULBERG-III, LAHORE",SH. SOHAIL AFZAL - Proprietor,042-35711916,noorsons1@yahoo.com,GENERAL MACHINERY,MACHINES (PLASTC & PHARMACEUTICALS)
42800-A,SHARIF ENTERPRISES,"F-6-REHMAN PLAZA, 4- QUEENS ROAD LAHORE",MR. ASSAD PERVAIZ - Managing Partner,042-36367679,info@shafent.com,GENERAL MACHINERY,"WASHING MACHINE, AC PARTS"
44938-C,H. KHADIM HUSSAIN & SONS,"248-ALLAMA IQBAL ROAD, MUSTAFABAD, (DHARAMPURA), LAHORE",MR. TAHIR HUSSAIN - Proprietor,042-37173762 042-37173768,khas_786@yahoo.com,GENERAL MACHINERY,COLD STORAGE MACHINERY & REFRIGRATION EQUIPMENTS
47732-A,COSMOPOLITAN TRADERS,269-Z D.H.A. LAHORE,MR. ENGR. KHALID SAEED KHAN - Proprietor,042-35727868,,GENERAL MACHINERY,FILTER ENGINE
51433-C,KISSAN ENGINEERING (PVT.) LTD.,13 K.M MULTAN ROAD LAHORE,MR. UMAIR KHALID - Director,042-37512165 042-37513658,khalid@kissanengg.com.pk,GENERAL MACHINERY,SOLID/LEQUID WASTE EQUIPMENT
58290-A,JOSEPH & SONS,"41-A,LDA COLONY, WALTON ROAD, NEAR PACKAGES FACTORY, LAHORE",MR. BENEDICT JOSEPH SHADI - Managing Partner,042-35825282,joseph.sons@yahoo.com,GENERAL MACHINERY,ALL KIND OF MACHINERY
59137-C,AMETEC ENGINEERING WORKS,"23-K.M. G.T. ROAD,TIMBER MARKET,MURIDKE, LAHORE",MR. MUHAMMAD ASIF JAVED - Managing Partner,042-37982755,almehrajeng@hotmail.com,GENERAL MACHINERY,ELECTRICAL & ELECTRONICS INDUSTRIAL AUTOMATION HIGH FREQUENCY MACHINES & PIPE INDUSTRY
72697-C,ZA ENGINEERING WORKS,"SAGGIAN KALAN BY PASS ROAD, LAHORE",MR. ZAFAR IQBAL - Proprietor,042-37163786,zrautomation@gmail.com,GENERAL MACHINERY,MACHINERY
75056-C,OTTO MANUFACTURING (PVT) LTD.,"12-KM, RAIWIND ROAD, SHAHANSHA TOWN, LAHORE",SYED KHAWAR MEHTAB ZAIDI - Chief Executive,042-35321869 042-35321870,info@ottomaterials.com,GENERAL MACHINERY,CRANES
75600-C,POWER ENTERPRISES (PVT) LTD.,"262-L, MODEL TOWN EXT., LAHORE",MR. NAJIB HANIF - Chief Executive,042-35166724 042-35715511,najib@powerenterprises.pk,GENERAL MACHINERY,MACHINERY PARTS
76170-A,UNIVERSAL FOUNDRY & WORKSHOP,"6-MAIN WATER LAND PARK ROAD, MELAD CHOWK, NEAR SAGGIAN RAVI BRIDGE, LAHORE",MR. MUHAMMAD NAEEM - Proprietor,042-37163537,universaldrillingengineers@yahoo.com,GENERAL MACHINERY,DRILLING MACHINERY
78045-C,M.A. RAJA & SONS (PVT) LTD.,"LIBERTY TOWN, KOT ABDUL MALIK, 12-KM SHEIKHUPURA ROAD, OPP. WAHAB GARDEN BESIDE TOTAL PETROL PUMP, LAHORE",RAJA UMER ASLAM - Director,042-37140805,rajaumer1@hotmail.com,GENERAL MACHINERY,BLOW MOLDING MACHINERY
80171-C,NEW STAR ENGINEERING WORKS,"667-PATHI GROUND, DIL MUHAMMAD ROAD, LAHORE",MR. MUHAMMAD AHMAD - Proprietor,042-37231418,,GENERAL MACHINERY,PAINT MIXTURE MACHINERY
80845-C,MAKKAH ENGINEERING WORKS,"MOMINPURA ROAD, SAUDIA PARK, DAROGHAWALA, LAHORE",MR. ATTIQUE-UR-REHMAN - Managing Partner,,,GENERAL MACHINERY,AUTO PARTS
81759-C,WHITE TECHNOLOGIES,"415-AL-FALAH BUILDING, THE MALL, LAHORE",MR. OMAR ZAFARULLAH - Managing Partner,042-36285140 042-36285141,wtech@brain.net.pk,GENERAL MACHINERY,CNC MACHINES
86275-A,HAQ BAHU PLASTIC ENGINEERING WORKS,"AMIN PARK STOP NEW CHOUDHRY PARK, GHOUSIA ROAD, STREET # 3, BUND ROAD, LAHORE",MR. MUHAMMAD AFZAL - Proprietor,042-3770352_,,GENERAL MACHINERY,PLASTIC PACKING MACHINERY
88684-A,THE CREATION,"19-AHMAD STREET, UMAR PARK, IBRAHIM ROAD, LAHORE",MR. HAFEEZ SHAHZAD - Proprietor,,thecreation.lhr@gmail.com,GENERAL MACHINERY,PRINT MACHINERY
91127-A,ABDULLAH & CO.,"SHOP NO.4, HAJI ALI MARKE 89-TAGORE PARK, MCLEOD ROAD, LAHORE",MR. MUHAMMAD FAHAD - Proprietor,042-36291412,modernfahad@hotmail.com,GENERAL MACHINERY,GENERAL MACHINERY
91612-A,REHMAT INDUSTRY,"SUFI ABAD STOP, 18-KM, FEROZEPUR ROAD ATTARI, SAROBA, LAHORE",MR. ILYAS REHMAT ALI - Proprietor,042-35865933,rehmatlm@hotmail.com,GENERAL MACHINERY,LAWN MOWER MACHINES
92124-A,SKOP ENGINEERING WORKS,"OPP. MUNSHI HOSPITAL, NEAR BOBY PLAZA, MAIN BUND ROAD, LAHORE",MR. ALLAH RAKHA - Proprietor,042-37150055,mughalsahab5@gmail.com,GENERAL MACHINERY,MACHINERY PARTS/ AUTO SPARE PARTS
92149-A,NASIR & SONS ENGINEERING COMPANY,"4-A, PUNJAB SMALL INDUSTRIAL ESTATE, KOT LAKHPAT, LAHORE",MR. TARIQ BIN NASIR - Proprietor,042-35822222,tariqbinnasir@yahoo.com,GENERAL MACHINERY,ICE BLOCK MACHINES
92542-C,STANDARD INTERNATIONAL GRAVURE PLATE MAKING,"CO. (PVT) LTD. 22-KM OFF FEROZEPUR ROAD, RAJ INDUSTRIAL PARK, SHAMI STREET, LAHORE",MR. LI YONGGONG - Chief Executive,,4665064@qq.com,GENERAL MACHINERY,GRAVURE PRINTING DEVICE INCLUDING PRINTING MACHINES
94153-A,SOHAIL ENGINEERING WORKS,"MUHAMMAD ALI PARK, NEAR RUBY DYING JIA MUSA, SHAHDARA, LAHORE",MR. SHAHZAD ANJUM - Proprietor,042-37928934,,GENERAL MACHINERY,PHARMACUTICAL MACHINERY
94925-C,BIN IKRAM INDUSTRIES (PVT.) LTD.,"498- SUNDAR INDUSTRIAL ESTATE, RAIWIND ROAD, LAHORE",MR. MUHAMMAD FAROOQ ZAKIR - Chief Executive,042-35298655 042-35298656,farooq@scitechengg.com,GENERAL MACHINERY,FOOTBALL MACHINARY
95897-C,SINOVO INTERNATIONAL (PVT.) LTD,"NEAR MANDI CHOWK, 1-K.M- KATTAR BUND ROAD, THOKAR NIAZ BAIG, LAHORE",MRS. SAIMA ARSHAD - Chief Executive,,saimaarshad@hotmail.com,GENERAL MACHINERY,MACHINERY
99798-A,MMS INTERNATIONAL,"ROOM NO.3, IST FLOOR, RANI BUILDING,REHMAN GALI NO.5, BRANDRETH ROAD, LAHORE",MR. MUHAMMAD AKRAM - Proprietor,042-37642690,mmsinternational@gmail.com,GENERAL MACHINERY,"STOCKIST, TEXTILE & SPINNING MACHINERY PARTS"
21374-C,MECAS ENGINEERING (PVT) LTD,KATAR BUND ROAD 0.6 MULTAN ROAD THOKAR NIAZ BAIG LAHORE,MR. ANWAR SAEED - Chief Executive,042-35299513 042-35299516,mecas@mecasengineering.com,GENERAL MACHINERY PARTS,MACHENERY PARTS
22222-A,A & A ENTERPRISES,"JAMSHAID TOWN STOP, BEHNI ROAD, SHADI PURA, LAHORE",MR. AZIZ AHMAD - Proprietor,042-37018070,aaedm@hotmail.com,GENERAL MACHINERY PARTS,"CNC WIRE CUT,CNC SPARK EROSION,CNC MILLING,CNC EDM DRIL,CNC MACHINERY CENTRE"
35196-C,M.B. ENGINEERS,"313-A,OPP. PAKISTAN MINT, G.T. ROAD, LAHORE",MR. MUHAMMAD JAMIL MUGHAL - Proprietor,042-36542239,mb.engineers@hotmail.com,GENERAL MACHINERY PARTS,GENERAL MACHINERY PARTS
36124-A,CHAUDHRY INTERNATIONAL,BAZAR RANG MAHAL LAHORE,MR. CHAUDHRY MUJAHID HUSSAIN - Proprietor,042-37652640,mujahid-165@hotmail.com,GENERAL MACHINERY PARTS,Gold Smith Tools & Jewellery
48163-C,SHEIKH KHAJOO BHAI & CO,"OFFICE NO.425,7TH FLOOR, MEGA TOWER, MAIN BOULEVARD, GULBERG-II, LAHORE",SH. ABDUL SATTAR - Managing Partner,042-35777425 042-35777427,khajoobhai@yahoo.com,GENERAL MACHINERY PARTS,AUTOMATIC STRAPPING MACHINE & COTTON SEALER MACHINE AUTOMATIC
48371-C,M. USMAN & SONS,"OPP. CHOHAN ROAD, AKRAM PARK, BUND ROAD, LAHORE",MR. IKHLAQ UR REHMAN - Managing Partner,042-37150441 042-37150442,info@mus.com.pk,GENERAL MACHINERY PARTS,"DIE CASTING,FORGING & FOUNDRY PARTS"
54899-A,MUGHAL ELECTRICAL ENGINEERING COMPANY,"45-DINGA SINGH BUILDING, BEADON ROAD LAHORE",MR. ZULFIQAR AHMAD - Proprietor,042-36368780 042-36301380,mughalmutto@hotmail.com,GENERAL MACHINERY PARTS,FAST FOOD MACHINERY
76420-A,NAVEED ENGINEERING COMPANY,"OFFICE NO 214-221 OPP. DOMORIA PULL OLD FRUIT MARKET, CIRCULAR ROAD, LAHORE",MR. NAVEED AHMED MUGHAL - Managing Partner,042-37656198 042-37631819,necomughal@yahoo.com,GENERAL MACHINERY PARTS,SPARE PARTS
82278-A,PAKISTAN GEAR CRAFT,"QAZI STREET, MIAN PARK, FRUIT MARKET, BADAMI BAGH, LAHORE",MIRZA GUL NAZ AHMAD - Proprietor,042-37944500,pakistangearcarft@yahoo.com,GENERAL MACHINERY PARTS,GEAR & GENERAL MACHINERY PARTS
96799-C,FINITE ELEMENT ENGINEERING CO.,"712 J2, FATIMA ROAD, M.A. JOHAR TOWN, LAHORE",MR. FAHEEM SARWAR - Partner,,faheem@yahoo.com,GENERAL MACHINERY PARTS,MACHINERY SPARE PARTS
105416-C,MACHINERY THINKERS,"11-KM, JARANWALA ROAD, LAHORE",MR. RAZA KHALID - Proprietor,,machinery_thinkers@hotmail.com,USED MACHINERY AND PARTS,MACHINERY
109041-C,HAFIZ STEEL AND ALUMINIUM WORKS,"MOUZA CHARRAR DEFENCE, Z-BLOCK WALA, QABRISTAN, LAHORE",MR. MUHAMMAD ADREES - Proprietor,,hafizsteellh@gmail.com,USED MACHINERY AND PARTS,FABRICATION OF PCB
115506-C,SALMEQ (PVT.) LTD,"224, SUNDER INDUSTRIAL ESTATE, RAIWIND ROAD, LAHORE",SYED ALI SULTAN - Chief Executive,042-35297122 042-35297121,salisultan.999@gmail.com,USED MACHINERY AND PARTS,MANUFACTURER OF MACHINERY & PARTS
86687-C,SERINA ENGINEERING COMPANY,"3RD FLOOR, HAFIZ CHAMBER, BRANDRETH ROAD, LAHORE",MRS. SAFIA BEGUM - Proprietor,042-37380885,serinaengineering@hotmail.com,USED MACHINERY AND PARTS,USED AND NEW MACHINERY & PARTS
91198-A,AL-MAKKAH MACHINERY STORE,"345-15B, SALAMAT PURA STOP, MAIN G.T ROAD, DAROGHAWALA, LAHORE",MR. MUHAMMAD ADIL - Proprietor,,,USED MACHINERY AND PARTS,USED MACHINERY
91915-A,AL-BURAQ ENTERPRISES,"MZ-10, LAHORE TRADE CENTRE, BRANDRETH ROAD, LAHORE",HAFIZ SAJJAD ALI - Proprietor,042-37650888,alburaq.ent@hotmail.com,USED MACHINERY AND PARTS,USED MACHINERY AND PARTS
91961-A,NEW NAZIR SONS,"87/A OPP; MOCHI GATE CIRCULAR, ROAD, LAHORE",MR. JALALAT ELAHI MALIK - Proprietor,042-37650796,jalalatmalik@gmail.com,USED MACHINERY AND PARTS,USED MACHINERY AND PARTS
109074-A,CAPTAIN SEWING MACHINE,"40-TEGORE PARK, MECLEOD ROAD, LAHORE",HAFIZ ATEEQ AHMAD - Proprietor,,hafizateeq395@gmail.com,TEXTILE MACHINERY & PARTS,SEWING MACHINE
109693-A,RAZA ENGINEERING,"SHOP # 4, GROUND FLOOR, HAJI RIAZ UD DIN MARKET, 22- DILL MUHAMMAD ROAD, LAHORE",MR. MOHSIN RAZA - Managing Partner,,mohsin.razaengineeringwork@gmail.com,TEXTILE MACHINERY & PARTS,TEXTILE MACHINERY
118146-A,SHARIF & SONS,"348, WESTWOOD COLONY, LAHORE",MR. SAJID MAHMOOD - Partner,042-37498151,,TEXTILE MACHINERY & PARTS,APPAREL AND LEATHER PRODUCTION
18286-C,STANDARD ENGINEERING WORKS (PVT) LTD,"BEHIND UNI FORM FACTORY, 14-KM, MULTAN ROAD, LAHORE",MR. NADEEM ABID - Chief Executive,042-37510148 042-37515206,info@standard-engg.com,TEXTILE MACHINERY & PARTS,TEXTILE MACHINERY PARTS
23522-C,AMS COMPANY (PVT) LTD,"192/S QUAID-E-AZAM INDUSTRIAL ESTATE, KOT LAKHPAT, LAHORE",MR. MUHAMMAD ASIF IQBAL - Chief Executive,042-35145781 042-35145782,amsco@brain.net.pk,TEXTILE MACHINERY & PARTS,TEXTILE MACHINERY & PARTS
31242-A,MSCO INTERNATIONAL,"HOUSE NO:5 BILAL HUBSHI STREET NO.27, ABDALI ROAD, SUNNAT NAGAR, LAHORE",MR. MUHAMMAD AFTAB - Managing Partner,042-37238359 042-37238356,,TEXTILE MACHINERY & PARTS,TEXTILE MACHINERY
36881-C,CONTINENTAL AIR CONTROL (PVT) LTD,"OFFICE NO.10, 1ST FLOOR, CANTONMENT BOARD PLAZA, TUFAIL ROAD, CANTT- LAHORE",MR. MUHAMMAD ASIM QURESHI - Chief Executive,042-36686001 042-36668909,conairasim@brain.com,TEXTILE MACHINERY & PARTS,HUMIDIFICATION PLANT FOR TEXTILE UNITS
42549-A,K.K. ENTERPRISES,"94, LGF, LAND MARK PLAZA JAIL ROAD LAHORE",MR. KHALID MAHMOOD - Proprietor,042-37640388,K.K_ENTERPRISES@YAHOO.COM,TEXTILE MACHINERY & PARTS,TEXTILE MACHINERY & PARTS
57034-A,ADIL TEXTILE TRADERS,"3-DEWAN STREET, WATAN ISLAMIA HIGH SCHOOL, 40- NISHTER ROAD LAHORE",MR. MUHAMMAD IRFAN - Proprietor,042-37633418,,TEXTILE MACHINERY & PARTS,PARTS
57054-A,SALEEM TEXTILE TRADING,"3-A, DEWAN STREET, NEAR WATAN ISLAMIA H. SCHOOL 40- NISHTER ROAD, LAHORE",MR. ALLAH WASAYA - Proprietor,042-37652232,,TEXTILE MACHINERY & PARTS,TEXTILE SPARE PARTS
63130-A,MEHAR INTERNATIONAL,"ROOM # 10, 2ND FLOOR, ASHRAFI MARKET, REHMAN GALI # 5, BRANDRETH ROAD, LAHORE",MR. RASHID RAZA KHAN - Proprietor,042-37631012,meharpak@gmail.com,TEXTILE MACHINERY & PARTS,TEXTILE PARTS MANUFACTURER
68713-A,BROTHER ENTERPRISES,"39, LGF LAND MARK PLAZA JAIL ROAD LAHORE",SYED SAJID ALI - Proprietor,042-37640388,brotherenterprises@yahoo.com,TEXTILE MACHINERY & PARTS,TEXTILE MACHINERY & PARTS
69380-A,FALCON TRADERS,"54-JINAH STREET,HASSAN TOWN, MULTAN ROAD, LAHORE",MR. M. RAFAQAT NAWAZ BAJWA - Managing Partner,042-37491305,mrbajwa@yahoo.com,TEXTILE MACHINERY & PARTS,TEXTILE MACHINERY PARTS
74739-C,PUNJAB SPRING & ENGINEERING WORKS,"83, RAILWAY ROAD, LAHORE",MR. MUHAMMAD TARIQ - Proprietor,042-37226153 042-37224206,raouf_iqbal@hotmail.com,TEXTILE MACHINERY & PARTS,TEXTILE MACHINERY PARTS
79230-C,BLUE REED PAKISTAN (PVT) LTD,"PLOT # 177-S, QUAID-E-AZAM INDUSTRIAL ESTATE, KOT LAKHPAT, LAHORE",MR. MARC TORRA - Chief Executive,042-35400552,accounts@bluereed.com.pk,TEXTILE MACHINERY & PARTS,REED
85949-A,ZOBIA IMPEX,"I-986-87, SULTAN MARKET, TOPI BAZAR, SHAHALAM MARKET, LAHORE",MR. ABDUL REHMAN - Proprietor,042-37667700 042-37664425,arehman@zobiaimpex.com,TEXTILE MACHINERY & PARTS,TEXTILE MACHINERY
90937-A,SHAHID TRADING CO.,"95-B, RAILWAY ROAD, LAHORE",MR. SHAHID ALI - Proprietor,042-37378688,,TEXTILE MACHINERY & PARTS,TEXTILE SPINNING WEAVING SUGAR &
104868-A,MODERN COMPANY,"71- MCLEOD ROAD, ITTEFAQ MARKET, LAHORE",MR. MUHAMMAD SARMAD - Proprietor,042-36363701,,SEWING & EMBROIDERY MACHINERES,SEWING MACHINE
122828-A,RED LEAF SEWING MACHINE,"CHARAGH PARK, NEAR MUSLIM MODEL HIGH SCHOOL, POST OFFICE BATAPUR, MANAWAN, LAHORE",MR. MUHAMMAD RAHMAN - Proprietor,,mianrehman322@gmail.com,SEWING & EMBROIDERY MACHINERES,SEWING MACHINE
127675-A,IQBAL ENGINEERING WORKS,"SHOP NO.19, RAHAT MARKET, 75- MACLOAD ROAD, LAHORE",MR. MUHAMMAD SHAHID IQBAL - Proprietor,042-37235695,gmshahid1175@gmail.com,SEWING & EMBROIDERY MACHINERES,SEWING MACHINE PARTS
131573-A,AHMAD RAZA ENTERPRISES,"OFFICE NO.3, ST NO.1, ZUBAIR COLONY, CHUNGI AMER SIDHU, LAHORE",MR. AHMAD RAZA - Proprietor,,tremolo692@gmail.com,SEWING & EMBROIDERY MACHINERES,MACHINERY EMBROIDERY /CONSTRUCTION
131616-A,IMRAN SEWING MACHINE,"KH-NO.956, ST NO.6, GHORAY SHAH ROAD, SINGHPURA, LAHORE",MR. IMRAN REHMAN - Proprietor,,imranmughal19808@gmail.com,SEWING & EMBROIDERY MACHINERES,SEWING MACHINES & PARTS
33384-A,SARWAR & CO,75 MCLEOD ROAD LAHORE,MR. GHULAM SARWAR MALIK - Proprietor,042-36363351 042-36363350,sarwar_and_company@yahoo.com,SEWING & EMBROIDERY MACHINERES,INDUSTRIAL AND DOMETIC SEWING MACHINE AND PARTS
36302-A,KASHIF ZIA & CO,71 MCLEOD ROAD LAHORE,MR. KASHIF ZIA - Proprietor,042-36312115,,SEWING & EMBROIDERY MACHINERES,SEWING MACHINES
44315-C,CHAUDHARY ENTERPRISES,"HOLIDAY PARK, INDUSTRIAL ESTATE, BABI JAN STOP, NEAR ZAINAB MASJID, OPP. RASCO PHARMA, 5.5 KM RAIWIND ROAD, LAHORE",MR. NAVEED BASHIR - Proprietor,042-35230482,nchaudary@msn.com,SEWING & EMBROIDERY MACHINERES,SEWING & EMBROIDERY MACHINERES
54085-A,JAVAID BROTHERS,89 MCLEOD ROAD LAHORE,MR. JAVAID IQBAL - Proprietor,042-36373828,,SEWING & EMBROIDERY MACHINERES,SEWING & EMBOIDERY MACHINERES
65422-A,IMPERIAL ENTERPRISES,"103- NAWAZISH ALI ROAD, LINK SHAHABDUL MALI, LAHORE",MR. MUHAMMAD KHURRAM EJAZ - Proprietor,042-37351388,imperial-enterprises@hotmail.com,SEWING & EMBROIDERY MACHINERES,EMBOIDERY WORKS
91478-A,AHMED SEWING MACHINE COMPANY,"13-REX INDUSTRIAL SEWING MARKET, 6- ALLAMA IQBAL ROAD, LAHORE",MR. SHAD MUHAMMAD - Proprietor,042-36363139,asm_co786@yahoo.com,SEWING & EMBROIDERY MACHINERES,SEWING MACHINE
94881-A,FAREED & SONS,"SHOP NO.5, REX MARKET, 39- NICHOLSON ROAD, BOHAR WALA CHOWK, LAHORE",MR. ALI RAZA - Proprietor,,,SEWING & EMBROIDERY MACHINERES,INDUSTRIAL SEWING MACHINES & SPARE PARTS
98955-A,NEW HAFIZ TRADERS,"SHOP NO.13, 89-MCLEOD ROAD, 42- TEGORE PARK, MADINA MARKET, LAHORE",MR. MATEEULLAH - Proprietor,042-36373458,hafiztraders@hotmail.com,SEWING & EMBROIDERY MACHINERES,SEWING MACHINE
48839-A,AL-NOOR TRADERS,"9-LG REX MARKET-6 ALLAMA IQBAL ROAD, LAHORE",MR. MUHAMMAD IRFAN - Proprietor,042-36271361,winpk@hotmail.com,INDUSTRIAL MACHINERY,INDUSTRIAL SEWING MACHINERY
106907-A,CRESCENT INDUSTRIAL SERVICES,"REHMAN GALI # 1, 25- NISHTAR ROAD, LAHORE",MR. TAYYAB HASSAN - Proprietor,042-37630270,ta.nizam52@gmail.com,NEW MACHINERY AND PARTS,"TOBACCO MACHINERY, SPARE PARTS, BELTS,"
