"Mship No","Company Name","Address","Name","Ph (Off)","Email","Business Sector(s)","Business Speciality"
"113527-C","ALIGNER ZONE (PVT) LTD.","6A-JAIL ROAD, NEAR LUCKY CENTER, LAHORE","MR. ABDUL NAVEED - Chief Executive","042-35404030","alignerzone@gmail.com","DENTAL INSTRUMENTS","MEDICAL AND DENTAL"
"29421-C","ESMICO TRADING COMPANY","ROOM NO. 8/9/10 2ND FLOOR, NIGAR CENTRE 2 LINK MCLEOD ROAD PATIALA GROUND LAHORE","MR. SHAHZAD AHMAD - Proprietor","042-37351891 042-37351892","info@esmico.net","MEDICALS & SURGICAL INSTRUMENTS","ORTHOPAEDIC IMPLANTS & INSTRUMENTS"
"98796-C","KEDIS (PVT.) LTD.","PLOT NO.1,MUZAMMIL TOWN, INDUSTRIAL ESTATE, 20-KM- MULTAN ROAD, LAHORE","MR. AMER YOUSAF - Chief Executive","042-37499361 042-37499362","info@apstagroup.com","MEDICALS & SURGICAL INSTRUMENTS","INJECTION CONTROL, WASTE MANAGEMENT"
"35169-C","CHAPLET INTERNATIONAL (PVT) LTD","PARWAIN THAY JULKE, 28-K.M- FEROZEPUR ROAD, LAHORE","MR. MUHAMMAD WASIM ISLAM - Director","042-35403317 042-35403321","info@chapletint.com","MEDICALS & SURGICAL INSTRUMENTS","SURGICAL INSTRUMENTS"
"35846-C","COTTON CRAFT (PVT) LTD","MAIN CANAL VIEW SOCIETY MULTAN ROAD LAHORE","MR. SHAHID AKHTER - Director","042-35297901 042-35297904","info@cottoncraftpvt.com","MEDICALS & SURGICAL INSTRUMENTS","SURGICAL DRESSING GOODS, DISPOSABLE ITEM, MEDICAL DEVICE"
"41072-A","MUSLIM MEDICAL SERVICES","3 SYED MOJ DARYA ROAD LAHORE","MR. HAROON RAFI - Proprietor","042-37325573 042-37325574","muslimmedical@writeme.com","MEDICALS & SURGICAL INSTRUMENTS","MEDICALS & SURGICAL INSTRUMENTS"
"48497-C","GERMANY PRECISION","136-A IZMIR TOWN, CANAL ROAD, LAHORE","MR. SHAMEEL SOHAIL - Partner","","gp4you@gmail.com","MEDICALS & SURGICAL INSTRUMENTS","MEDICALS & SURGICAL INSTRUMENTS & OTHER"
"48601-C","HILBRO INTERNATIONAL (PVT) LTD.","18-PATIALA GROUND LINK MCLEOD ROAD LAHORE","MR. TARIQ SAFDER - Director","042-37354374","sales@hilbroint.com","MEDICALS & SURGICAL INSTRUMENTS","SURGICAL INSTRUMENTS"
"51910-C","REHMAN RAINBOW (PVT) LTD","82-M,INDUSTRIAL ESTATE, KOT LAKHPAT, LAHORE","DR. RIZWAN AHMAD CHEEMA - Chief Executive","042-35153889","rizwan@surgitex.com.pk","MEDICALS & SURGICAL INSTRUMENTS","MEDICALS & SURGICAL INSTRUMENTS AND SURGICAL DRESSINGS"
"55070-C","KARIM INDUSTRIES","(KARIM HOUSE) 135-C, NAWAB TOWN, THOKAR NIAZ BAIG, LAHORE","MR. HAMID BUKHTIAR - Managing Partner","042-35233001","karim-industries@yahoo.com","MEDICALS & SURGICAL INSTRUMENTS","MEDICALS & SURGICAL INSTRUMENTS"
"60210-C","TOTAL CARE (PVT) LTD","IST FLOOR, 870-B, FAISAL TOWN, LAHORE","MR. KHALID NIAZ - Chief Executive","042-35177793","sales@totalcare.pk","MEDICALS & SURGICAL INSTRUMENTS","ARTIFICIAL LIMB PARTS/ORTHOPEDICS"
"60242-A","AMMAD SURGICAL","41-B,COMMERCIAL AREA, CAVALRY GROUND, CANTT- LAHORE","MR. AMMAD NADIM - Proprietor","042-36680767 042-36610070","info@ammadsurgical.com","MEDICALS & SURGICAL INSTRUMENTS","MEDICALS & SURGICAL INSTRUMENTS"
"63356-A","ALAM MEDIX","9/1-HANNAN PLAZA, MAYO HOSPITAL ROAD, LAHORE","MR. MUHAMMAD NAEEM AHMED - Proprietor","042-37350212","alammedix@yahoo.com","MEDICALS & SURGICAL INSTRUMENTS","Medical Equipment, Furniture, Laundary Equipment"
"65263-A","VISION INSTRUMENT COMPANY","414-E-2, WAPDA TOWN, LAHORE","MR. AAMIR KAFAIT - Proprietor","042-35968265","visioninstrument@yahoo.com","MEDICALS & SURGICAL INSTRUMENTS","ELECTRONICS REPARING WORKSHOPS"
"73242-C","GRATEFUL ASSOCIATES","PLOT # 82, PEER NASEER SERVICE RING ROAD, NEAR ALAMGIR SCHOOL, CANTT. LAHORE","MIRZA JAMSHAID IQBAL - Partner","","greatful282@yahoo.com","MEDICALS & SURGICAL INSTRUMENTS","HEALTHCARE & MEDICALS & SURGICAL INSTRUMENTS"
"74833-A","CRYSTAL TRADING COMPANY","18-SUPER MARKET, AINAK MARKET, SHAHALAM, LAHORE","MR. ASIM ALI ATTA - Managing Partner","042-37662250","crystal-tradingco@hotmail.com","MEDICALS & SURGICAL INSTRUMENTS","MEDICALS & SURGICAL INSTRUMENTS"
"75641-A","CAPASEE ELECTRO MEDICAL ENGINEERING","HOUSE NO.3/4, HASNAIN STREET, SHAH KAMAL ROAD, ICHHRA, LAHORE","MR. MUHAMMAD MUSHTAQ - Proprietor","042-37561671 042-37504447","capaseemed@yahoo.com","MEDICALS & SURGICAL INSTRUMENTS","MEDICAL AND SURGICALS INSTRUMENTS"
"82029-C","SHARIF GASES LIMITED.","FIRST FLOOR, PLAZA # 261, Y BLOCK, PHASE-III, DHA, LAHORE","MALIK GHULAM MUSTAFA PASHA - Chief Executive","042-35694262 042-37962266","gmpasha@sharifonygen.com.pk","MEDICALS & SURGICAL INSTRUMENTS","MEDICAL GASES"
"88035-A","FAST FITNESS EQUIPMENT","108/B, LYBIA COLONY, DAROGHAWALA, LAHORE","MR. MUHAMMAD QAISER AMIN - Proprietor","","","MEDICALS & SURGICAL INSTRUMENTS","SURGICAL ITEMS"
"127370-C","ADVANCE EYE TECH","H-NO.386/3/A, DARBAR WALI GALI, SALAMAT PURA, LAHORE","MR. IJAZ AHMED QURASHI SADDIQUI - Proprietor","","advanceeyetech@gmail.com","MEDICALS & SURGICAL INSTRUMENTS","MEDICAL INSTRUMENTS"
"104239-A","MAVEN HEALTHCARE","HOUSE NO.14, SHAH JAMAL, DAR-UL-SHIFA CHOWK, SHADMAN, LAHORE","MR. AYAZ AHMED - Proprietor","042-35405448","mavenhealthcare@gmail.com","MEDICALS & SURGICAL INSTRUMENTS","MEDICAL EQUIPMENT, HOSPITAL FURNITURE, SURGICAL INSTRUMENTS"
"106640-C","JS SURGICAL","H # 15, HEARAN ROAD, ISLAMPURA, KRISHAN NAGAR, LAHORE","MR. MUHAMMAD JAWAD RAZA - Proprietor","042-37227024","saif-ullah82@hotmail.com","MEDICALS & SURGICAL INSTRUMENTS","SURGICALS EQUIPMENTS"
"107541-C","SAYYED HEALTHCARE LIMITED","68-B/1, OFF M.M ALAM ROAD, GULBERG-III, LAHORE","SYED SAVAIL MEEKAL HUSSAIN - Director","042-35778323 042-35778324","healthcare@sayyed.com","MEDICALS & SURGICAL INSTRUMENTS","SURGICAL PRODUCTS, AD SYRINGE"
"108192-C","ELCON INSTRUMENTS","481-AA, CANAL GARDEN, LAHORE","MR. USMAN FAROOQ KALSON - Proprietor","","info@elcon-instruments.com","MEDICALS & SURGICAL INSTRUMENTS","SURGICAL INSTRUMENTS"
"109139-C","MIAN MEDICOS & DISTRIBUTOR","151-E, 1ST FLOOR, FIRDUS PARK, MAIN FEROZPUR ROAD, OPP. LAHORE GENERAL HOSPITAL, LAHORE","MR. FARYAD AHMAD - Proprietor","","mianmedicalstore11@gmail.com","MEDICALS & SURGICAL INSTRUMENTS","MEDICINE"
"109819-C","BUKHARI MEDICAL","MAIN SUE-ASAL ROAD, KHURPA CHAK STOP, OFF RAIWIND ROAD, LAHORE","SYED KHURRAM BUKHARI - Proprietor","","k.bukhari@bukharimedical.com","MEDICALS & SURGICAL INSTRUMENTS","MEDICAL EQUIPMENT"
"110706-A","FLEMING PHARMACEUTICAL","23-KM, SHEIKHUPURA ROAD, LAHORE","MR. AAMIR SALEEM BUTT - Managing Partner","042-37168692","","MEDICALS & SURGICAL INSTRUMENTS","PHARMACUETICALS PRODUCTS"
"120424-C","AM HEALTH CARE","384, G BLOCK, GULSHAN-E-RAVI, LAHORE","MR. WASEEM ALAM - Proprietor","","amhealthcare466@gmail.com","MEDICALS & SURGICAL INSTRUMENTS","MEDICALS,EQUIPMENT,HOSPITAL FURNITURE,SURGICAL INSTRUMENTS"
"127291-A","IBEX SCIENCES","B-12, AFZAL CENTRE, 30 ABKARI ROAD, NEW ANARKALI, LAHORE","MR. AWAIS ALI - Proprietor","042-37232606","ibexsciences@gmail.com","MEDICALS & SURGICAL INSTRUMENTS","SCIENCE LAB INSTRUMENT, CHEMICALS"
"17392-C","AHMAD MEDIX (PVT) LTD","129/6 QUAID-E-AZAM INDUSTRIAL ESTATE, TOWNSHIP, LAHORE","DR. SOHAIL MUKHTAR AHMAD - Chief Executive","042-35213441 042-35213442","info@ahmedmedix.com","MEDICALS & SURGICAL INSTRUMENTS","AUTO MANUFACTURER AND MEDICAL SECTION"
"127466-C","SEHAT MEDICAL DEVICES (PVT) LTD","PLOT # 473, SUNDAR INDUSTRIAL ESTATE, LAHORE","MR. SAADAT EIJAZ - Chief Executive","","info@sehat.ltd","MEDICALS & SURGICAL INSTRUMENTS","I.V. SET"
"127630-A","AR TRADERS","OFFICE NO.4, A KABIR ORCHARD, KALA SHAH KAKU, LAHORE","MR. ABDUL REHMAN - Proprietor","","abdulrehmanmaqsood143@gmail.com","MEDICALS & SURGICAL INSTRUMENTS","SURGICAL INSTRUMENTS"
"127685-A","EYEXPERTS","HOUSE NUMBER 201, BLOCK B, ST NUMBER 4, PHASE 1, NFC, LAHORE","MR. NABEEL IQBAL - Proprietor","","drabdullahsheikh5@gmail.com","MEDICALS & SURGICAL INSTRUMENTS","MEDICAL INSTRUMENTS"
"127858-A","EYEXPERTS","HOUSE NUMBER 201-A, BLOCK B, ST NUMBER 4, NFC PHASE 1, LAHORE","MR. MUHAMMAD ABDULLAH - Proprietor","","drabdullahsheikh5@gmail.com","MEDICALS & SURGICAL INSTRUMENTS","MEDICAL INSTRUMENTS"
"128050-A","AL-REHMAN SURGICAL AGENCY","SHOP # 8, GROUND FLOOR, CHOWK MAYO HOSPITAL, CHAUDHRY BUILDING, NISBAT ROAD, LAHORE","MISS NUKHBA MATLOOB ALI - Proprietor","042-37231834 042-37231914","nukhba234@gmail.com","MEDICALS & SURGICAL INSTRUMENTS","SURGICAL INSTRUMENTS, HOSPITAL FURNITUR MEDICAL EQUIPMENT & MEDICINE"
"130305-C","ACHERON INSTRUMENTS (PVT) LTD.","BUILDING # 349, BLOCK A, JUBILEE TOWN, CANAL ROAD, 54500 LAHORE","MR. USMAN AKRAM - Chief Executive","042-35173781","usman.acheron@gmail.com","MEDICALS & SURGICAL INSTRUMENTS","SURGICAL INSTRUMENTS"
"131372-A","HUDA MEDICAL","OFFICE # 87/2, ST # 20, SHALIMAR PARK, LINK ROAD, LAHORE","MR. MUHAMMAD TAYYAB - Proprietor","","tm818760@gmail.com","MEDICALS & SURGICAL INSTRUMENTS","MEDICAL"
"131493-C","ACHERON GROUP OF INDUSTRIES (SMC-PVT) LTD.","BUILDING # 349, BLOCK A, CANAL ROAD, JUBILEE TOWN, LAHORE","MR. USMAN AKRAM - Chief Executive","042-35173781","usman.acheron@gmail.com","MEDICALS & SURGICAL INSTRUMENTS","SURGICAL INSTRUMENTS"
