Mship No,Company Name,Address,Name,Ph (Off),Email,Business Sector(s),Business Speciality
,LAHORE DIGITAL NETWORK (PVT) LTD,"252, ALLAMA IQBAL ROAD, MUSTAFABAD, (DHARAMPURA) LAHORE",MR. ABID REHMAN - Chief Executive,042-36870000,lahoredigitalnetwork@gmail.com,I.T. SERVICES,"CABLE NETWORK, INTERNET SERVICES"
,FUTURE POINT TECHNOLOGIES,"66-III, D-BLOCK, MODEL TOWN, LAHORE",MR. JAVED SAROOR HASHMI - Managing Partner,042-35947211,info@futurepointt.com,I.T. SERVICES,IT SERVICES
,DIRECTFN PAKISTAN (PVT.) LTD.,"2ND FLOOR, 15-GCP SOCIETY, JOHAR TOWN, LAHORE",MR. WALEED RASHID M ALBALLAA - Director,,,I.T. SERVICES,IT SERVICES
,6 EYE SOLUTIONS,"OFFICE # 64, MZ-1, AL-HAFEEZ SHOPPING MALL, GULBERG-III, LAHORE",MR. BILAL ASGHAR - Managing Partner,042-35774926,adnan@6eye.com.pk,I.T. SERVICES,I.T. SERVICES
,DONIA STARS,"OFFICE NO. 316, PMA TRADE CENTER, FEROZEPUR ROAD, LAHORE",MR. IMRAN AKRAM - Proprietor,042-35237511,pioneer_ak@hotmail.com,I.T. SERVICES,I.T SERVICES
,INFO TECH INTERNATIONAL,"HOUSE NO.2,STREET NO.11, AREA GUJJRA, SHAHDARA, LAHORE",MR. MUHAMMAD YASIR - Proprietor,,,I.T. SERVICES,I.T. SERVICES
,PUNJAB PRINTERS,"530, MAIN AMJAD ROAD UMER PARK, NEAR BAJWA MARRIAGE HALL, OUTFALL ROAD, LAHORE",MR. MUHAMMAD FAISAL RAJA - Proprietor,,punjabprinters1984@gmail.com,I.T. SERVICES,PRINTERS
,SECURE TECH SOLUTION,"137-K, JOHAR TOWN, LAHORE",SYED HASSAN RAZA ZAIDI - Proprietor,,razahassan105@gmail.com,I.T. SERVICES,COMPUTERS & LAPTOPS
,ELEVEN NETWORK & POWER CABLE TRADERS,"435-E-1, JOHAR TOWN, LAHORE",MR. ADNAN AHMAD KAYANI - Proprietor,,adnanahmadkayani@outlook.com,I.T. SERVICES,NETWORK CABLES ROUTER SWITCHES INSTALL
,HAMZA AHMAD BROTHERS (H.A. BROTHERS),"7- AL-HADEED MARKET, CHOWK LANDA BAZAR LAHORE",MR. IMRAN JAVED - Proprietor,042-37670315,habrothers2000@gmail.com,I.T. SERVICES,HEATING ACIDS & RELATED ITEMS
,Sane Biz,315-F Ground Floor Near Moon Market Gulshan-E-Ravi Lahore,Mr. Naseer Ahmad Khan,,dnbakhan@gmail.com,I.T. SERVICES,"Consultation, Software Development"
,ROBOART (PVT.) LTD,"2ND FLOOR, 72-B TGC, MAIN PECO ROAD, QUAID-E-AZAM INDUSTRIAL AREA, LAHORE",MR. MUHAMMAD ALI RASHID - Chief Executive,,ali@roboart.io,I.T. SERVICES,"CAR CHABI, IT SERVICE"
