Mship No,Company Name,Address,Name,Ph (Off),Email,Business Sector(s),Business Speciality
120963-A,ELEGANT PRINTERS,"NEAR STREET WATER LAND PARK, SAGGIAN, LAHORE",MR. TAYYAB SAEED BUTT - Proprietor,,tayyabbutt02@yahoo.com,BOOKS,BOOKS
121827-A,ESSENTIAL PUBLISHERS,"6- MAIN URDU BAZAR, LAHORE",MR. JUNAID HAROON - Proprietor,042-37226654,,BOOKS,BOOKS
123868-C,SUNNY PRINTING AND PACKAGES,"SAGGIAN BY PASS, NADEEM ESTATE BUILDING, AL-JANNAT ROAD, NAIN SUKH, LAHORE",MR. RAYYAN ISHTIAQ AHMAD - Proprietor,042-37339536,rayyanishtiaq@gmail.com,BOOKS,PRINTING OF BOOKS & QURAN
127895-C,QURAN MANZIL,"10-CHTAR GEE ROAD, URDU BAZAR, LAHORE",MR. MUHAMMAD SHUAIB MALIK - Proprietor,,hamidajmal@hotmail.com,BOOKS,"QURAN, ISLAMIC BOOKS"
129061-A,MUMTAZ ACADEMY,"FAZAL ILAHI MARKET, KABEER STREET, CHOWK URDU BAZAR, LAHORE",MR. SHAKEEL MUMTAZ - Proprietor,042-37223506 042-37230718,,BOOKS,BOOKS
130419-C,SUPER STAR PUBLISHERS (PVT) LTD.,"KHASRA NO.621-23, MOUZA SAGGIAN NEAR DOLPIN HEADQUARTERS, LAHORE",RANA NADEEM AHMED - Chief Executive,,rananaeem921@yahoo.com,BOOKS,PRINTING AND PUBLISHING BOOK
130930-A,MOOSA PUBLISHERS,"145-C-II, NEAR GHOUSIA CHOWK, COLLEGE ROAD, JOHAR TOWN, LAHORE",SYED MUHAMMAD JAWAD HUSSAIN - Proprietor,,kazmi57214@gmail.com,BOOKS,BOOKS
131438-A,NADEEM PRINTERS & PUBLISHERS,"SAGGIAN ROAD, KHIZER TOWN, BEHIND COCA COLA FACTORY, LAHORE",MR. MUHAMMAD NADEEM ARIF - Proprietor,042-37159529,maliknadeem4277006@gmail.com,BOOKS,OFFSET PRINTING AND BOOK BINDING
132142-C,JAVED PUBLISHERS NASHRAN QURAN MAJEED,"2-OUTFALL ROAD, COPORATION CHOWK, LAHORE",MR. JAVED IQBAL - Proprietor,,,BOOKS,QURAN BOOKS
18803-C,MALIK SIRAJUDDIN & SONS,"48-C- LOWER MALL, LAHORE",MR. AYAZ AHMED MALIK - Managing Partner,042-37225812 042-37225809,maliksirajuddin@gmail.com,BOOKS,BOOKS
22970-A,MUHAMMADI COPY HOUSE,14-RAJPUT MARKET URDU BAZAR LAHORE,MR. HAROON RASHID ZAFAR - Proprietor,042-37311349,,BOOKS,EXERCISE BOOKS
37129-A,NEW STAR BOOK DEPOT,12 URDU BAZAR LAHORE,MR. KAMRAN AHMAD BHATTI - Partner,042-37324093 042-37356854,CONTACT@NEWSTARBOOKDEPOT.COM,BOOKS,EDUCATIONAL BOOKS
39722-A,DARUSSALAM PUBLISHER & DISTRIBUTOR,"36- LOWER MALL, SECRETARIAT STOP, LAHORE",MR. HAFIZ ABDUL AZEEM ASAD - Proprietor,042-37232400,darusalampublishers@hotmail.com,BOOKS,BOOKS AND ISLAMIC PRODUCTS ALL KIND
44786-A,AZHAR PUBLISHERS,4 URDU BAZAR LAHORE,MR. AZHAR SAQLAIN BHATTI - Proprietor,042-37224762,azharpublishers@rocketmail.com,BOOKS,PUBLISHING BOOKS
46497-A,KHALID PUBLISHERS,22 URDU BAZAR LAHORE,MR. ZAHID HUSSAIN - Proprietor,042-37354346,,BOOKS,BOOKS
46500-A,KHALID BOOK DEPOT,"40 - URDU BAZAR, LAHORE",MR. KHALID PERVAIZ - Proprietor,042-37223881 042-37354346,khalid_publisher@yahoo.com,BOOKS,BOOKS
50279-A,NEW AGE PUBLISHERS,3-NISA CHAMBERS CATTLE PARK URDU BAZAR LAHORE,MR. HAFIZ MUHAMMAD ZEKRIA - Proprietor,042-37231439,,BOOKS,Books
55092-A,FURQAN BROTHERS,"40- URDU BAZAR, LAHORE",MR. FURQAN ATTA - Proprietor,042-37120103,,BOOKS,BOOKS
55126-A,MUSLIM BOOK DEPOT,"40-URDU BAZAR, LAHORE",MR. MAHMOOD-UL-HASSAN - Proprietor,042-37229740,,BOOKS,BOOKS
58259-C,ZAHOOR BOOK CENTRE (PVT) LTD.,"8-OLYMPIC PLAZA, AL-KARIM MARKET, URDU BAZAR, LAHORE",MR. MUHAMMAD SHABAB BUTT QADRI - Chief Executive,042-37314181,zahoorbc@gmail.com,BOOKS,BOOKS
59826-A,JAVED PUBLISHERS,"AL-FAZAL MARKET, 17- URDU BAZAR, LAHORE",MR. JAVED IQBAL - Proprietor,042-37239505,javediqbal@javedpublisher.com,BOOKS,BOOKS
59851-A,FALCON PUBLISHERS & PRINTERS,"KHALID BUSINESS CENTER, 6- URDU BAZAR, LAHORE",MR. MOHSIN BUTT - Proprietor,042-37231508,falconpublishers786@hotmail.com,BOOKS,PRINTING BOOKS
61504-A,TOP MOUNTAIN PRINTERS,"SW-107,R-3-B/D, DATA GUNJ BUKSH,AHATA HAFIZ SULEMAN BUTT M.N.A.NEAR QUTAB ROAD LAHORE",MR. ABDUL RAUFF BUTT - Proprietor,042-37244053,,BOOKS,TEXT BOOKS
61761-A,BUTT BOOK DEPOT,"KHALID BUSINESS CENTER, 6- URDU BAZAR, LAHORE",MRS. SEEMA FARUKH - Proprietor,042-37231249,,BOOKS,BOOKS
63057-A,O.D. SERVICES,"HABIB EDUCATIONAL CENTRE, 38- URDU BAZAR, LAHORE",MR. MUHAMMAD NAEEM - Proprietor,042-37357732,,BOOKS,"GENERAL BOOKS, HOLY BOOKS AND GENERAL ORDER SUPPLIERS"
68708-A,SARTAJ BOOK DEPOT,"6- URDU BAZAR, LAHORE",MR. FAIZAN KHALID - Proprietor,042-37229449,,BOOKS,BOOKS
69147-A,SAJID PUBLISHERS,"CATTLE PARK, URDU BAZAR, LAHORE",MR. ABID HUSSAIN - Proprietor,042-37233500,NIL,BOOKS,BOOKS
71415-A,REHMAN PRINTERS & PUBLISHERS,213 CIRCULAR ROAD CHOWK URDU BAZAR LAHORE,MR. RASHID RAFIQ - Proprietor,042-37357357,khan248@yahoo.com,BOOKS,BOOKS
73155-A,CRYSTAL NOTE BOOK,AL MERAJ CENTRE 22-URDU BAZAR LAHORE,MR. SOHAIL AHMAD - Proprietor,042-37211182 042-37241936,,BOOKS,"NOTE BOOK,BOOKS MANUFACTURER"
74638-C,RAJPUT BROTHERS,"IST FLOOR, UMER PARK, SHAHZAD STREET, NEAR WASA TUBEWELL, MUNSHI HOSPITAL, BUND ROAD, LAHORE",MR. FARASAT BASHIR AHMAD PARACHA - Proprietor,042-37145877,farasat7777@gmail.com,BOOKS,BOOKS BINDING
79190-A,MANSOOR BOOK HOUSE,"2- KATCHERY ROAD, ANARKALI, LAHORE",MIAN AHMAD ASAD - Managing Partner,042-37355418 042-37211965,mansoorbookhouse@hotmail.com,BOOKS,BOOKS
81529-C,HY ENTERPRISES (PVT) LTD,"MONNOO CHOWK, DEFENCE ROAD, NEAR NOBLE TV, LAHORE",SYED HASNAIN ALI - Director,042-35467237,hasnain.ali@hy.com.pk,BOOKS,TEXT BOOKS & NOTE BOOKS
90291-A,MAKTABA ISLAMIA,"26-GF HADIA HALEEMA CENTRE, GHAZNI STREET, URDU BAZAR, LAHORE",MR. MUHAMMAD SARWAR - Proprietor,042-37244973 042-37232369,,BOOKS,ISLAMIC BOOKS
96929-A,MOON LIGHT PUBLISHERS,"22-URDU BAZAR, LAHORE",RANA FAYYAZ AHMAD - Proprietor,042-37111000,info@moonlightpublishers.com,BOOKS,BOOKS
96930-A,BISAT-E-ADAB,"199- CIRCULAR ROAD, LAHORE",MR. MUHAMMAD ABDULLAH - Proprietor,042-37361873,,BOOKS,BOOKS
101358-A,USMAN OMER BASIT PRINTERS,"5-A, RIFFO STREET, OPP ISLAMIA COLLAGE, CIVIL LINE, LAHORE",MR. ABDUL BASIT - Proprietor,042-37352869,uobprinters@gmail.com,PRINTERS & PUBLISHERS,PRINTERS
102434-C,COMMUNICARE,"SUNRISE MANSION, 8-C, DAVIS ROAD, LAHORE",MR. AHMAD FAHEEM BHUTTA - Proprietor,042-36364115 042-36315849,comcare.ptg@gmail.com,PRINTERS & PUBLISHERS,PRINTING
104581-C,KOLOR SQUARE (PVT.) LTD,"6-A, JAIL ROAD, LAHORE",MALIK MUHAMMAD AZAM ASHIQ - Chief Executive,111-327-111,azam.malik@kolorsquare.com,PRINTERS & PUBLISHERS,PRINTING & PUBLISHERS
105030-A,S.M PACKAGES,"KHOKHA STOP BUND ROAD, SANDA KALAN, LAHORE",MR. SHAHID MUNIR - Proprietor,,,PRINTERS & PUBLISHERS,PRINTING & PACKAGES
105545-C,VANTAGE PRINTERS (PVT) LTD.,"28-N, INDUSTRIAL AREA, GULBERG-II, LAHORE",MR. ADNAN BASHIR - Chief Executive,042-35765001,adnan@vantageprinters.com,PRINTERS & PUBLISHERS,PRINTING PRESS
105746-C,HALF PRICE PACKAGING (PVT.) LTD,"OFFICE # 603, AL HAFEEZ BUSINESS CENTER, FIRDOUS MARKET, GULBERG, LAHORE",MR. SALMAN ANIS GHAZNAVI - Chief Executive,042-38934834,,PRINTERS & PUBLISHERS,PRINTING & PACKAGING
105913-C,PACKMAN,"PLOT # 109-S, QUAID-E-AZAM INDUSTRIAL ESTATE, KOT LAKHPAT, LAHORE",MR. MUHAMMAD AAMIR RAMZAN - Partner,042-37502107 042-37502108,marketing@packman.pk,PRINTERS & PUBLISHERS,PRINTING
108981-A,RAB NAWAZ QURAN COMPANY,"18- RATTIGAN ROAD, NEAR HUMAIRA KAMAL SCHOOL, LAHORE",MR. ABDULLAH NAWAZ MALIK - Proprietor,042-37359069,rabnawazquranco@hotmail.com,PRINTERS & PUBLISHERS,PUBLISHERS
108982-A,QABA ENTERPRISES,"17- AL FAZAL MARKET, URDU BAZAR, LAHORE",MR. QASIM JAVED - Proprietor,042-37239505 042-37152444,,PRINTERS & PUBLISHERS,PRINTING
109327-C,LUSTRE PRINT INN,"184-C, SHAH KHALID TOWN, 11-KM G.T. ROAD, SHAHDARA, LAHORE",CH. WASIF SIDDIQ - Managing Partner,,lustreprintinn@hotmail.com,PRINTERS & PUBLISHERS,PRINTING & PUBLISHING
109448-C,SHAAN-E-DOALAM PRINTERS & PUBLISHERS,"NEAR MASJID IBRAHIM, (1ST RIGHT SIDE STREET), ASIF TOWN, 21-KM FEROZEPUR ROAD, GAJJU MATTA, LAHORE",MR. SHAN ELAHI - Managing Partner,,shaanedoalam@gmail.com,PRINTERS & PUBLISHERS,PRINTING
110011-A,MUHAMMAD HASSAN RAJPUT PRINTER,"248/3, MUGHAL PARK SAGGIAN BUND ROAD LAHORE",MR. HASSAN FAYYAZ - Proprietor,042-37148826,malikhassan_1393@yahoo.com,PRINTERS & PUBLISHERS,PRINTERS & PUBLISHERS
111695-A,HUSSAIN ENTERPRISES,"7-SARDAR MENSION, ROYAL PARK, LAHORE",MR. MUHAMMAD AZEEM SIDDIQUI - Proprietor,042-36311741,hussainentp@gmail.com,PRINTERS & PUBLISHERS,PUBLISHING
111965-A,KHAN & KHAN ART PRESS,"SINGAL WALI GALI OPPOSITE GAMAY SHAH, LAHORE",MR. SARDAR HUSSAIN KHAN - Proprietor,,,PRINTERS & PUBLISHERS,ART PRESS
112783-C,IRA IMAGING (PVT.) LTD,"1.5 KM RIGHT, HUDYARA DRAIN ROAD, GAJUMATA, 22-KM, OFF FEROZEPUR ROAD, LAHORE",MR. ANEEL AHMAD IQBAL - Chief Executive,042-35965241 042-35965245,aneela@ira.com.pk,PRINTERS & PUBLISHERS,OFF SET PAPER PRINTING & PACKING
114662-C,MASTER PRINTING INK,"TAJ CO, STOP RAVI SIDE, MUGHAL PARK, HASHMI ST, OPP. UNDER BYPASS SAGIYAN BUND ROAD, LAHORE",MR. MUHAMMAD SHAFIQUE - Proprietor,042-37147821,mastertlink77@hotmail.com,PRINTERS & PUBLISHERS,MANUFACTURING OF PRINTING INKS
117751-C,MAH PUBLISHER,"GUNJ KALAN, SHAFIQABAD, BAND ROAD, LAHORE",MR. RIZWAN - Partner,,rizwan.asif@gmail.com,PRINTERS & PUBLISHERS,PUBLISHER
118529-A,HASSAN UMER PRINTERS,"HOUSE # 8 STREET # 10, AL-HASSAN STREET, OUTFALL ROAD, LAHORE",MR. MUHAMMAD NADEEM - Proprietor,042-37155552,hassanumerprinters@gmail.com,PRINTERS & PUBLISHERS,PRINTING SERVICES
118649-C,NAQSH TRADERS,"OFFICE # 8, 1ST FLOOR, USMAN CENTRE, ROYAL PARK, LAHORE",MR. NAQQASH ARSHAD - Proprietor,,naqshtrader@gmail.com,PRINTERS & PUBLISHERS,"PAPER PRINTING, PACKGES DESIGN"
120320-A,HAMZA PRINTERS,"JAVED ALAM STREET, NEAR BAJWA SHADI HALL, BUND ROAD, UMER PARK, LAHORE",MR. IMRAN QAISER - Proprietor,042-37158617,imranqaiser78@gmail.com,PRINTERS & PUBLISHERS,PRINTING PRESS
123144-C,DYNAPAC (PVT) LTD,"OPP. ABU BAKAR STREET, SAGGIAN BYPASS ROAD, NAIN SUKH, LAHORE",MR. MUHAMMAD FAIZAN PARACHA - Chief Executive,042-37163925,dynapacpvtltd@gmail.com,PRINTERS & PUBLISHERS,"PACKAGING/MANUFACTURING OF BOX & CORRUGATED CARTON,"
123457-A,IQBALI PRINTERS,"LAL CHAND STREET, OPP HASSAN CHAMBER, AIBAK ROAD, NEW ANARKALI, LAHORE",MR. IRSHAD RASOOL - Proprietor,,iqbaliprinters@gmail.com,PRINTERS & PUBLISHERS,PRINTING PRESSS SERVICE
125184-A,IM PACKAGES,"NR DERA, MEHMOOD SAGGIAN KALLAN, NAWAR, LAHORE",MR. IJAZ AHMAD - Proprietor,,ijazahmad4341@gmail.com,PRINTERS & PUBLISHERS,SERVICES ACTIVIES RELATED TO PRINTING
126406-A,MIAN PUBLICATIONS,"MAIN MARKET GHAZNI STREET, URDU BAZAR, LAHORE",MR. ARSHAD ALI - Proprietor,,m.arshadali312@gmail.com,PRINTERS & PUBLISHERS,EDUCATION SCHOOL BOOKS
128251-C,MAQSOOD FAISAL CONVERTORS (PVT) LTD,"18 KM, FEROZEPUR ROAD, SAFIABAD BUS STOP LAHORE",MR. FAIZ AHMED - Partner,,ahmedmfp@gmail.com,PRINTERS & PUBLISHERS,PRINTERS OF CARTON
35416-C,QUDRAT ULLAH CO.,"OPP. ALI BABA BAKERS, DATA GUNJ BUKSH ROAD, LAHORE",MR. QUDRAT ULLAH - Proprietor,042-37120086 042-37232404,info@qudratullah.com.pk,PRINTERS & PUBLISHERS,PRINTERS & PUBLISHER OF HOLY QURAN
40208-A,AIZAZ UD DIN-TBM PUBLISHERS & PRINTERS,"17 - OUT FALL ROAD, SANT NAGAR, LAHORE",MR. AIZAZ - UD - DIN - Proprietor,042-37149315,aizazudin@hotmail.com,PRINTERS & PUBLISHERS,"Printers & Publishers (text Book, Holy Quran)"
41475-A,JAHANGIR BOOK DEPOT,"2-AL-KARIM MARKET, MAIN URDU BAZAR, LAHORE",MR. FAWAZ NIAZ - Partner,042-37213318,fawazniaz@jbdpress.com,PRINTERS & PUBLISHERS,PUBLISHING OF BOOKS
43791-C,TRACK & TIE PRINTERS,"16-KM OFF MULTAN ROAD, LAHORE",MR. HAISAM IMRAN - Proprietor,042-37513000 042-37513003,tnt@trackntie.com,PRINTERS & PUBLISHERS,MEDICINE CARTONS
53259-C,AZAD KASHMIR PRINTING PRESS,"PLOT NO.140, SUNDAR INDUSTRIAL ESTATE, RAIWIND ROAD, LAHORE",MR. M. FAREED KHAN - Proprietor,042-37150314,akpplahore@gmail.com,PRINTERS & PUBLISHERS,PRINTERS & PUBLISHERS
56287-A,ADAN COMMUNICATIONS,"21-KM FEROZEPUR ROAD, LAHORE",MR. ABDUL WADOOD ALVI - Managing Partner,042-36316129 042-36315950,,PRINTERS & PUBLISHERS,PRINTER
66339-A,AL-BILAL PUBLISHING COMPANY,"SHOP NO.14,GROUND FLOOR, MAIN MARKET, 40- URDU BAZAR, LAHORE",MR. MUHAMMAD AZEEM - Proprietor,042-37232585,albilal_publishers@yahoo.com,PRINTERS & PUBLISHERS,PUBLISHERS
67093-C,COLOUR KING (PVT) LTD.,"PLOT NO.E-2/A, 3-KM, BADIAN ROAD, CHACHOWALI, LAHORE",SYED RAZA HAIDER - Chief Executive,042-37167981 042-37167982,raza@colourking.com,PRINTERS & PUBLISHERS,PRINTERS & PUBLISHERS
68162-A,FIZAN-UL-QURAN PUBLICATIONS,"696 BLOCK E/2, WAPDA TOWN, LAHORE.",DR. HAFEEZ UR REHMAN BAGHDADI - Proprietor,,hafizhafeezbughdadi@gmail.com,PRINTERS & PUBLISHERS,PUBLISHERS & DISTRIBUTERS
68800-C,ASSOCIATION FOR ACADEMIC QUALITY (AFAQ),"18-A, JOHAR TOWN, LAHORE",MR. SHAHID WARSI - Chief Executive,042-35166406 042-35171090,opearations@afaq.edu.pk,PRINTERS & PUBLISHERS,"SCHOOL TEXT BOOKS, READING BOOKS AND EDUCATIONAL CD\S"
71518-C,AG PUBLICATIONS (PVT) LTD.,"ASSOCIATED HOUSE, 7- EGERTON ROAD, LAHORE",MR. FASIH UDDIN AHMED - Chief Executive,042-36306106,lhr@ag.com.pk,PRINTERS & PUBLISHERS,MAGAZINE
73049-A,ABDULLAH ACADEMY,"SHOP NO.4, AL KARIM MARKET, URDU BAZAR, LAHORE",MR. MUHAMMAD SALMAN MUNIR BUTT - Proprietor,042-37230350,,PRINTERS & PUBLISHERS,BOOKS
76648-C,GULF PACKAGING (PVT) LTD,"95-C, TECH SOCIETY, LAHORE",MR. EZAT KHAN - Chief Executive Officer,042-35432701,gulfpackaging.pk@gmail.com,PRINTERS & PUBLISHERS,"BOPP FILM, PRINTING"
80263-C,PAK COMPANY,"HEAD OFFICE : 2-RASHID ROAD, BEHIND GHORA HOSPITAL, LAHORE",SYED AHSAN MEHMOOD - Managing Partner,042-37232855 042-37232873,pakcompany@hotmail.com,PRINTERS & PUBLISHERS,PRINTERS & PUBLISHERS
86383-A,CONTRAST PRINTERS,"SHOP NO.1, MADNI MARKET, AHATA SHAHDRIAN, URDU BAZAR, LAHORE",MIRZA OSAF AHMAD BAIG - Proprietor,042-37311042,contrastpublisher@yahoo.com,PRINTERS & PUBLISHERS,PRINTING PRESS
86553-A,ZULFIQAR BROTHERS,"199- CIRCULAR ROAD, LAHORE",MR. ZIA ULLAH ZULFIQAR - Proprietor,042-37361873,,PRINTERS & PUBLISHERS,PUBLISHERS
87012-A,RAZA-E-HABIB PRINTERS,"41/9, MANOHAR STREET, NICHOLSON ROAD, LAHORE",MR. AMMAD IFTIKHAR - Proprietor,042-36284000,r_h_printer@live.com,PRINTERS & PUBLISHERS,PRINTING ITEMS
90350-A,ABU BAKKAR PRINTERS,"18-KM-FEROZEPUR ROAD, SOFIA ABAD INDUSTRIAL AREA, LAHORE",MR. USMAN AMJAD - Proprietor,,abubakkar.printers786@gmail.com,PRINTERS & PUBLISHERS,PRINTERS
90421-C,HAMAYUN PRINTERS (PVT) LTD.,"66-COMMERCIAL AREA CAVALARY GROUND, CANTT, LAHORE",MR. OMER NUSRULAH - Chief Executive,042-36619775,omenraja@gmail.com,PRINTERS & PUBLISHERS,PRINTER
92753-C,NINE STAR PRINTING CORPORATION,"237-REWAZ GARDEN, LAHORE",MR. LIAQAT ALI QURESHI - Proprietor,042-37117955,9starprinting@gmail.com,PRINTERS & PUBLISHERS,PRINTING PRESS
93398-A,ROHAAN BOOK CENTER,"SHOP NO.23, KHALID PLAZA, 40- URDU BAZAR, LAHORE",CH. SAJJAD RASHEED - Proprietor,042-37233119,,PRINTERS & PUBLISHERS,"PRINTING, PUBLISHERS & GENERAL ORDER SUPPLIERS"
94888-C,TAIMUR PACKAGING INDUSTRIES (PVT.) LTD,"FIRHAJ STREET, NEAR LUCKY HOTEL, DULLU KHURD METRO BUS STATION, FEROZEPUR ROAD, LAHORE",MR. TAIMUR SAJJAD - Chief Executive,042-35950484,taimurpackaging@gmail.com,PRINTERS & PUBLISHERS,PRINTING
95980-A,RUBY PRINTER`S,"DEFENCE ROAD, HALF KM MULTAN ROAD, MOHLANWAL ROAD, LAHORE",MR. SOHAIB USMAN - Proprietor,,,PRINTERS & PUBLISHERS,ALUMINUM FOIL ROLL
99580-C,PASHA ARIF PRINTERS,"SAGGIAN ROAD, KHIZER TOWN, BEHIND COCA COLA FACTORY, LAHORE",MR. TANVEER ARIF - Proprietor,042-37159529,pashaarif.printers12@gmail.com,PRINTERS & PUBLISHERS,OFFSET PRINDING & BOOK BINDING
2139-C,ALLCO TRANSFER PRINTERS (PVT) LTD,"P.O.BOX 857,H-23, KALAR ST.13,TOGAR PARK, NICHOLSON ROAD LAHORE",MR. NAYAB UD DIN - Director,042-36361552 042-36306566,allco_lhr@hotmail.com,PRINTING RAW MATERIAL,Printing Raw Material
106055-A,MCI CHEMICAL INDUSTRIES,"443- PAK BLOCK, ALLAMA IQBAL TOWN, LAHORE",MISS MUNEEBA SHEIKH - Proprietor,042-37325347 042-37325348,,PRINTING RAW MATERIAL,PRINTING INK
120314-C,NEXT GRAPHICES,"ROOM NO.1,50-A, NEAR AZKAR NEWS PAPER, KACHA LAWRENCE ROAD, LAHORE",MR. GAUHAR HAMEED - Managing Partner,042-36373704,gauhar@nextgraphics.pk,PRINTING RAW MATERIAL,"FOUNTS, INKS, RUBBERS, CREASING CHEMICALS, BLANKETS"
15571-C,PRINTECH,"RAVI TOWN,SAEED PARK, OLD G.T.ROAD, SHAHDARA, LAHORE",MR. BILAL MALIK - Proprietor,042-37926940 042-37911438,printek_printers@hotmail.com,PRINTING RAW MATERIAL,Printing Raw Material
23045-C,UBC CONVERTEC (PVT) LTD,"4-KM-KAMAHAN ROAD OFF FEROZEPUR ROAD, ADJACENT STATELIFE COOPERATIVE HOUSING SOCIETY, LAHORE",MALIK MUNAWAR AHMAD - Chief Executive,042-35921633 042-35921635,info@ubcconvertec.com,PRINTING RAW MATERIAL,PRINTING RAW MATERIAL
23893-A,AROOJ BUTT PRINTERS & PUBLISHERS,"FISH MARKET, CIRCULAR ROAD, LAHORE",MR. NASIM BUTT - Proprietor,042-37244053,naseemqanoot@gmail.com,PRINTING RAW MATERIAL,PRINTING RAW MATERIAL
28761-C,DIC PAKISTAN LTD,"P.O.AMER SIDHU, SHARA-E-ROOMI, LAHORE",SYED M. ISMAIL HUSSAIN NAQVI - Chief Executive,042-35822178 042-35822180,humaira.shazia@dic.com.pk,PRINTING RAW MATERIAL,PRINTING INKS
37588-C,VERTEX PRINTERS,"144- UPPER MALL SCHEME, LAHORE",MR. MASOOD ZAFAR - Managing Partner,042-35878594 042-35878595,info@vertexp.com,PRINTING RAW MATERIAL,PRINTING MATERIAL
39238-A,NAEEM PACKAGES,"ROOM # 4,1ST FLOOR JALIL CENTRE CIRCULAR ROAD LAHORE",MR. NAEEM AHMED KHAN - Managing Partner,042-37211470 042-37211570 111-170-170,naeem@naeempackages.com,PRINTING RAW MATERIAL,PRINTING OF POLY BAGS
42174-C,AURA COLORCHEM,"PLOT # 543-D, SUNDAR INDUSTRIAL ESTATE, SUNDAR RAIWIND ROAD, LAHORE",MR. MUHAMMAD UMAR FAROOQ - Proprietor,042-35297600 042-35297700,info@auracolorchem.com,PRINTING RAW MATERIAL,PRINTING INKS
44526-C,DREAM PRINTO STYLE,"PLOT # 11, TIPPU PARK, ATTARI SAROBA, 18-K.M- FEROZEPUR ROAD, LAHORE",MR. MUHAMMAD JUNAID - Managing Partner,042-35922638 032-24427583,junaid@dreamprinters.org,PRINTING RAW MATERIAL,TEXTILE PRINTING ACCESSORIES
