Mship No,Company Name,Address,Name,Ph (Off),Email,Business Sector(s),Business Speciality
,AL MALIK BROTHERS,"3-M, MULTAN ROAD, SABZAZAR SCHEME, LAHORE",MR. MUHAMMAD IQBAL - Managing Partner,042-37821878,-,HANDICRAFTS,HANDI CRAFT
,A & C ENTERPRISES,"ST. NO.26, DARS ROAD, BAGHBANPURA, LAHORE",MR. HAMID MEHMOOD - Proprietor,042-36824070,hamid_saamay2@yahoo.com,HANDICRAFTS,HANDICRAFTS
,FUTURE TASK COMMUNICATION,"AL-QARTABA COMPLEX, BASEMENT HALL # 3, 8- JAIL ROAD, LAHORE",MR. WAQAS ASHRAF - Proprietor,-,futuretask.com@gmail.com,HANDICRAFTS,HANDICRAFTS
,RETEAM INDUSTRIES,"150-B, VALANCIA TOWN, LAHORE",MR. FAKHAR ISLAM BUTT - Managing Partner,042-35314225,reteamed@hotmail.com,HANDICRAFTS,HANDICRAFTS
,NAYAS IMPEX INTERNATIONAL,"HOUSE NO.54, STREET NO.2, MOHALLAH QASIM PURA, LAHORE",MR. NADEEM YOUSAF - Proprietor,-,nayasimpex@gmail.com,HANDICRAFTS,HANDICRAFTS
,DARBAR IMPORT & EXPORT CO.(PVT)LTD,"SHOP NO.S-III, 56-15, GANPAT ROAD, LAHORE",MR. MUHAMMAD SIDDIQUE - Director,-,darbarimpex@gmail.com,HANDICRAFTS,DECORATION MATERIAL
,REHAN INTERNATIONAL TRADERS,"19- UMER KHAN ROAD, MANAWAN, LAHORE",MR. REHAN AHMAD - Managing Partner,-,-,HANDICRAFTS,HANDICRAFTS
,SULTAN & SONS TRADERS,"E-18/A, STREET NO.2, GULSHAN ALI COLONY, MAIN DEFENCE ROAD, CANTT- LAHORE",MR. AKASH SULTAN - Proprietor,042-37169124,akashsultan786@icloud.com,HANDICRAFTS,HANDICRAFTS
,JAVED & COMPANY,"H.NO.11,STREET NO.44,OPP. FUTURE EDUCATION SCHOOL MAIN MULTAN ROAD JAMIL TOWN LAHORE",MR. MUHAMMAD JAVED - Proprietor,042-37844936,-,HANDICRAFTS,HANDICRAFTS
,AK VIRSA TRADING (PVT) LTD.,"9-ALLAH SOHNA MARKET, STREET 9, OPPOSITE ADIL HOSPITAL, RIFLE RANGE ROAD, CANTT. LAHORE",KH. HASHIM - Director,-,info@akvirsa.com,HANDICRAFTS,CARPETS
,LEON HANDICRAFTS,"OFFICE NO. S-65-R-76/4, MOSUMA ABDULLAH CENTRE, JAN MUHAMMAD ROAD, ANARKALI, LAHORE",MR. MUHAMMAD ATIF BHATTI - Proprietor,-,-,HANDICRAFTS,HANDICRAFTS
,AL TAJ DIN AND SONS TRADERS,"MOHALLAH BHASSAR PURA, NIZAM PURA ROAD, KASUR",MR. JUNAID AHMAD - Proprietor,-,ja104407@gmail.com,HANDICRAFTS,HANDI CRAFT
,HANDMADE VIRSA,"HOUSE # E-19-A, STREET # 4, WALTON ROAD, MIAN PARK, LAHORE",MRS. TOUQEER FATIMA BOKHARI - Proprietor,-,handmadevirsa@gmail.com,HANDICRAFTS,HANDICRAFTS & HANDMADE CARPETS & HANDMADE VIRSA
,DILIGENCE INDUSTRIES,"195-E,NAWAB TOWN, RAIWIND ROAD, LAHORE",MR. BADAR ISLAM BUTT - Managing Partner,042-35314225,diligence@hotmail.com,HANDICRAFTS,HANDICRAFTS
,INTEXIM CRAFTS,122-ABID CHAMBERS 38 SHARAE-FATIMA JINNAH LAHORE,MR. ABDUL WAHEED - Proprietor,042-36360594,intexim@hotmail.com,HANDICRAFTS,PAKISTANI HANDICRAFTS
,AL-MALIK INTERNATIONAL TRADERS,52 COLLEGE BLOCK ALLAMA IQBAL TOWN LAHORE,MALIK MUHAMMAD HUSSAIN - Partner,042-35422360,-,HANDICRAFTS,HANDICRAFTS
,NOOR TRADITIONS,"613-BLOCK-5, SECTOR-D-I, TOWNSHIP, LAHORE",MR. SAJID KHALIL NOOR - Managing Partner,042-35151263,noortraditions@gmail.com,HANDICRAFTS,HANDICRAFT/HOME FURNISHING
,TARIQ MAHMOOD ENTERPRISES,"OFFICE NO.17-M, IST FLOOR LUCKY CENTRE,QURTABA CHOWK, 8-7, JAIL ROAD, MOZANG CHUNGI, LAHORE",MR. TARIQ MEHMOOD - Proprietor,042-37599569,-,HANDICRAFTS,HANDICRAFTS
,METAL TRADE CORPORATION,"94- RAILWAY ROAD, LAHORE",MR. NADEEM ALA-UD-DIN - Proprietor,"042-36304168, 042-37235782",-,HANDICRAFTS,HANDICRAFTS
,ASIF AZIM ASSOCIATES,"SUITE # 10, MAIN COMMERCIAL PLAZA, BLOCK D2, SECTOR A, ENGINEERING TOWN, LAHORE",MR. ASIF IQBAL - Proprietor,"042-35248413, 042-35248417",asif@asifazim.com.pk,HANDICRAFTS,HANIDCRAFTS
,SAAI CORPORATION,130-INDUSTRIAL ESTATE KOT LAKHPAT LAHORE,MRS. SAHAR ATIF - Proprietor,"042-35118937, 042-35118939, 111-999-100",saaicorp@gmail.com,HANDICRAFTS,HANDICRAFTS
,NATIONAL HANDICRAFTS,"H.NO.2055/D, I/S SHAHALAM MARKET LAHORE",MR. MUHAMMAD REHAN - Proprietor,042-37663782,-,HANDICRAFTS,HANDICRAFTS
