Mship No,Company Name,Address,Name,Ph (Off),Email,Business Sector(s),Business Speciality
130888-A,SAAMAY SWEETS & BAKERS,"212, G.T ROAD, BAGHBANPURA, LAHORE",MR. KHALID MAHMOOD - Partner,,saamaybakers@gmail.com,BAKERS AND CONFECTIONERS,SWEETS & BAKERS
131976-A,BILAL BAKERS AND SWEETS,"CHOWK BEGUM KOT, TAYYABA SHOPPING CENTER, SHAHDARA, LAHORE",MR. BILAL MUSTAFA - Proprietor,,brokenkaro462@gmail.com,BAKERS AND CONFECTIONERS,IN BAKING ITEMS & SWEETS MANFUCTURING
14738-C,BUNNYS LTD.,"85/86-QUAIDE-E-AZAM INDUSTRIAL ESTATE, KOT LAKHPAT, LAHORE",MR. HAROON SHAFIQ CHAUDHRY - Chief Executive Officer,042-35117672 042-35118441 111-442-222,BUNNYS@BRAIN.NET.PK,BAKERS AND CONFECTIONERS,BAKERY ITEMS AND SNACK FOODS
17339-C,MODERN FOOD INDUSTRIES (PVT) LTD,349/S INDUSTRIAL AREA TOWNSHIP LAHORE,MR. NADIR KAMAL OSMAN - Director,042-35118945 042-35118946,nko@wol.net.pk,BAKERS AND CONFECTIONERS,TOFFEES AND BEANS
23350-C,A. RAHIM FOODS (PVT) LTD,39-INDUSTRIAL ESTATE KOT LAKHPAT LAHORE,MR. ANWAAR HUSSAIN - Chief Executive,111-111-999,lahore@dawnbreed.com,BAKERS AND CONFECTIONERS,Bakers And Confectioners
30057-C,SILVER LAKE FOODS LTD.,"E-153-A, NEW SUPER TOWN, WALTON ROAD, CANTT. LAHORE",MR. ZULFIQAR ALI ANJUM - Chief Executive,,kimsproducts@gmail.com,BAKERS AND CONFECTIONERS,"BISCUIT, TOFEE, BUBBLE GUM"
31596-A,CHAUDHRY ASSOCIATES,4-ST.JOHN BUILDING AZIZ BHATTI ROAD LAHORE,CH. MUHAMMAD AFZAL - Partner,042-36674413,info@rahatbakers.com,BAKERS AND CONFECTIONERS,BAKERS AND CONFECTIONERS
32895-C,GOURMET FOODS,"2-QUAID-E-AZAM TOWN, INDUSTRIAL AREA,HAMDARD CHOWK, KOT LAKHPAT LAHORE",MR. ZULQARNAIN NAWAZ CHATTHA - Managing Partner,042-35145493 042-35145496,,BAKERS AND CONFECTIONERS,BAKERS AND CONFECTIONERS
38023-C,SILVER LAKE FOODS PRODUCTS LTD.,"E-153-A, NEW SUPER TOWN, WALTON ROAD, CANTT. LAHORE",MR. ZULFIQAR ALI ANJUM - Director,099-5617147_ 099-5617149_,silverlakefoods.products@gmail.com,BAKERS AND CONFECTIONERS,"BISCUITS & WAFERS, TOFEE, BUBBLE GUM,"
39010-C,FAZAL SWEETS,"445-SHADMAN, MAIN FEROZEPUR ROAD NEAR CAMP JAIL LAHORE",MR. MAZHAR IQBAL HAYEE BUTT - Proprietor,042-37590333,,BAKERS AND CONFECTIONERS,SWEETS
42010-C,AB MAURI PAKISTAN (PVT) LTD.,"21-KM, FEROZEPUR ROAD, 2-KM, HADYARA DRAIN, LAHORE",MR. AHSAN ARIF - Chief Executive,042-35273971 042-35273974,moawiz@mauripak.com,BAKERS AND CONFECTIONERS,FRESH COMPRESSED YEAST
49096-C,DARBAR WALA INDUSTRIES (PVT) LTD.,"153-M, INDUSTRIAL ESTATE, QUAID-E-AZA TOWN, KOT LUKHPAT, LAHORE",SH. MUNIR HUSSAIN - Director,042-35215888,munirsh@dwindustries.biz,BAKERS AND CONFECTIONERS,BAKERS AND CONFECTIONERS
49341-C,AJMAIR FOODS (PVT) LTD.,"18-K.M- MULTAN ROAD, LAHORE",MR. MUHAMMAD RIAZ UL HASSAN - Chief Executive,042-37404201 042-37402601,info@cakesandbakes.com,BAKERS AND CONFECTIONERS,FOOD AND ALLIED
55467-A,UMER BAKERS & GENERAL STORE,"1331-B, SHESHMAHL MOHALHA, INSIDE BHATTI GATE LAHORE",MR. MUHAMMAD UMER - Proprietor,042-37658174,mohammadumar1331@gmail.com,BAKERS AND CONFECTIONERS,BAKERS AND CONFECTIONERS
56712-A,NEW PAK SWEET HOUSE,MAIN BAZAR FAIZ BAGH LAHORE,MR. NISAR AHMAD BAZMI - Proprietor,042-37287095,,BAKERS AND CONFECTIONERS,SWEET
65134-A,RAFIQ SWEETS AND BAKERS,"131- HAQ NAWAZ ROAD, BAGHBANPURA, LAHORE",MR. NADEEM RAFIQ - Proprietor,042-36831019,mohibali1982@yahoo.com,BAKERS AND CONFECTIONERS,BAKERS & SWEETS
68737-A,INTERNATIONAL BAKERS,"31- CIVIC CENTRE, JOHAR TOWN, LAHORE",MR. MUHAMMAD SALEEM CH. - Proprietor,,internationalbakers3030@gmail.com,BAKERS AND CONFECTIONERS,BAKERS AND CONFECTIONERS
72850-A,ANARKALI SWEETS,"49-C-1, FAISAL TOWN, LAHORE",MR. MAQSOOD AHMAD - Proprietor,,,BAKERS AND CONFECTIONERS,Sweets
79354-C,FAZAL-E-SUBHAN (PVT) LTD.,"110-BLOCK-A, NEW MUSLIM TOWN, LAHORE",MR. MUHAMMAD USMAN PERACHA - Chief Executive,042-37830324 042-37832821,pfilahore@gmail.com,BAKERS AND CONFECTIONERS,BAKERY ITEMS
81895-C,AYESHA FOODS (PVT) LTD.,"510,511, J-BLOCK, GHULSHAN-E-RAVI, BAND ROAD, LAHORE",MR. MUHAMMAD RIAZ-UL-HASSAN - Chief Executive,,,BAKERS AND CONFECTIONERS,BAKERY PRODUCTS
86731-A,CHASHNI CORP,"PLOT NO.1, BLOCK-T, GULBERG-II, LAHORE",MR. IMRAN MAQSOOD - Managing Partner,042-35759014 042-35759015,i.maqsood@gmail.com,BAKERS AND CONFECTIONERS,SWEETS & BAKERS
88248-C,HISBIZ (PVT) LTD,"HOUSE NO.116, BLOCK-G, VALENCIA TOWN, LAHORE",MR. MUHAMMAD SALEEM CHAUDHRY - Director,,mscsbc@yahoo.com,BAKERS AND CONFECTIONERS,BAKERY ITEMS
96593-C,AROMA BAKERY,"113/2, M-BLOCK, QUAID-E-AZAM INDSUTRIAL ESTATE, LAHORE",MR. TOQEER SHARIF - Managing Partner,042-35216521,toqeersharif@yahoo.com,BAKERS AND CONFECTIONERS,BAKERS AND CONFECTIONERS
102032-C,FAMS FOODS (SMC-PVT.) LTD,"246- ATTA TURK BLOCK, NEW GARDEN TOWN, LAHORE",MR. MUHAMMAD ABDUL REHMAN - Chief Executive,042-35952281,famsfoods@gmail.com,FLOUR MILLS,FLOUR
103632-A,YOUSAF FLOUR MILLS,"HOUSE NO.452, STREET NO.8, B BLOCK, PHASE-6, DHA, LAHORE",MR. YOUSAF FAROOQ - Partner,,,FLOUR MILLS,FLOUR MILL
105491-C,REHMAT WHEAT PRODUCTS (PVT.) LTD,"19- KACHA RAVI ROAD, LAHORE",MR. BAKHT YAB ALI BABER - Chief Executive,042-37720222 042-37720888,razarfm@hotmail.com,FLOUR MILLS,WHEAT FLOUR
107783-C,SUNSHINE FLOUR MILLS (PVT) LTD,"HOUSE # 65, BLOCK-L, PHASE- I, DHA, LAHORE",MR. SHAHAB AHMAD KHAN - Chief Executive,,,FLOUR MILLS,FLOUR MILLS
108025-C,DATA FOODS (PVT) LTD.,"22KM, FEROZPUR ROAD, GAJJUMATA, HADYARA DRAIN, LAHORE",MR. MUHAMMAD FAYYAZ - Chief Executive,,admin@datafoods.com,FLOUR MILLS,FLOUR MILLS
110184-C,K.H. FLOUR & GENERAL MILLS (PVT.) LTD,"PLOT # 5, KHAWAJA ROAD, SHAHPUR KANJRAN, MULTAN ROAD, LAHORE",KH. ATTA UR REHMAN - Chief Executive,,,FLOUR MILLS,FLOUR MILLS
111378-C,WALI SONS FOODS,"PLOT NO.344, SUNDAR INDUSTRIAL ESTATE, RAIWIND ROAD, SUNDAR, LAHORE",MR. USMAN MEHMOOD - Managing Partner,,wsfood@walisonsgroup.com,FLOUR MILLS,WHEAT & FLOUR
112005-C,AL MUKHTAR FOODS (PVT.) LTD,"PLOT NO.428, SUNDAR INDUSTRIAL ESTATE, LAHORE",MR. ABDUL ROUF MUKHTAR - Chief Executive,042-35297786,rauf@mukhtar.pk,FLOUR MILLS,WHEAT AND FLOOR
112130-A,A.R.T FLOUR AND GENERAL MILLS,"TALAB SARAY ADDA NEAR CHIRAG TEXTILE MILL, 6-KM MANGA RAIWIND ROAD, LAHORE",MR. ASHIQ ALI - Partner,,artflourandgeneralmills@gmail.com,FLOUR MILLS,WHEAT
113765-A,RAIWIND FLOUR & GENERAL MILLS,"SUNDAR ROAD, NEAR SABZI MANDI RAIWIND, LAHORE",MR. MUHAMMAD MUBASHAR HAIDER - Managing Partner,042-35390998 042-35392998,mubasherhaider@hotmail.com,FLOUR MILLS,FLOUR
114501-C,QAZI BROTHERS GENERAL FLOUR MILLS (PVT) LTD.,"PLOT # 543-B SUNDAR INDUSTRIAL ESTATE, LAHORE",MR. IMRAN ASHRAF - Director,,imranashraf11984@gmail.com,FLOUR MILLS,FLOUR MOLLS
115433-C,DIYAN FLOUR MILLS (PVT.) LTD,"NEAR QADRI ENGINEERING, 38-KM MULTAN ROAD, MANGA MANDI, LAHORE",MR. RAFIQ UL HASSAN - Director,,,FLOUR MILLS,FLOUR MILLS
115456-C,PMM FLOUR & GENERAL MILLS (PVT) LTD.,"NEAR ASIA KANTA, 37-KM, MAIN MULTAN ROAD, LAHORE",MR. MUHAMMAD MAHAD CHAUDHRY - Director,,,FLOUR MILLS,WHEAT PRODUCTS
115512-A,RANA FLOUR & GENERAL MILLS,"265-A, KHIZER ROAD, UPPER MALL, LAHORE",MR. SHABBIR AHMAD - Partner,042-37983121 042-37983122,mianshabir27@gmail.com,FLOUR MILLS,FLOUR MILL
116115-C,A`S & M`S INCORPORATED (ARABIA FLOUR MILLS),"PLOT # 232-233, SUNDAR INDUSTRIAL ESTATE, RAIWIND ROAD, LAHORE",MALIK AZHAR ALI - Managing Partner,,azharmalik136@yahoo.com,FLOUR MILLS,FLOUR MILL
119566-A,BHULLAR TRADERS,"37-KM, FEROZEPUR ROAD, MUSTAFABAD, KASUR",MR. ABDUL KHALIQ - Proprietor,,,FLOUR MILLS,FLOUR MILLS
119766-C,ISLAMABAD SUNNY FLOUR MILLS (PVT) LTD.,"19-KM, MULTAN ROAD, LAHORE",MR. WAJID ABDULLAH - Chief Executive,042-35971596 042-35971597,salmanzaheer@sunnyflourmills.com,FLOUR MILLS,WHEAT
12095-C,SUNNY FLOUR MILLS (PVT) LTD,"40-N, INDUSTRIAL AREA, GULBERG, LAHORE",MR. SAJID ABDULLAH - Director,042-35763361 042-35763162,info@sunnyflour.com,FLOUR MILLS,WHEAT PRODUCTS
124238-C,OSAMA FLOUR & GENERAL MILLS (PVT) LTD.,"QUAID-E-AZAM INTERCHANGE, GT ROAD, LAHORE",MALIK SHAFAQAT ALI - Chief Executive,,info@osamaflourmills.com,FLOUR MILLS,FLOUR MILL
125995-A,GLOBAL CONSUMER PRODUCTS,"VILLA 74, BLOCK D, SHAHRA-E-KHAYABAN-E-JINNAH, LAHORE",MR. RAZA MAHOON - Proprietor,,gcp@emirates.net.ae,FLOUR MILLS,WHEAT FLOUR ETC.
126230-C,MILLERS AND BAKERS (PVT) LTD,"26-URDU NAGAR, MAIN BOULEVARD, GULSHAN-E-RAVI, LAHORE",MR. NOOR AHMAD - Chief Executive,042-37480726,millersbakers2024@gmail.com,FLOUR MILLS,WHEAT FLOUR & OTHER WHEAT PRODUCTS
16459-C,NATIONAL FLOUR & GENERAL MILLS LTD,"171- SHADMAN-II, LAHORE",MR. AHMAD BILAL - Director,042-35961021 042-35961027,national.flour2@gmail.com,FLOUR MILLS,FLOUR MILLS
44031-C,SAJID FLOUR MILLS (PVT) LTD.,"1-KM, DEFENCE ROAD, OFF RAIWIND ROAD, LAHORE",MR. MAJID ABDULLAH - Chief Executive,042-35321841 042-35321843,majidab29@hotmail.com,FLOUR MILLS,WHEAT
45865-C,SUMAIRA FLOUR MILLS (PVT) LTD.,"18--K.M., G.T. ROAD, KALA SHAH KAKU, LAHORE",RANA MUHAMMAD SHAHZAD - Chief Executive,042-37980335 042-37980336,sumairaflourmill@yahoo.com,FLOUR MILLS,FLOUR
55104-C,BADAMI BAGH ROLLER FLOUR MILLS (PVT) LTD,"PECO ROAD, BADAMI BAGH, LAHORE",MR. ATIF AMIN - Director,042-37282837 042-37280879,sajjadamin2679@hotmail.com,FLOUR MILLS,FLOUR MILLS
55666-C,DATA FLOUR MILLS,"SHADI PURA, BUND ROAD, DAROGHAWALA, LAHORE",MR. MUHAMMAD RIAZ - Partner,042-36553293 042-36553294,,FLOUR MILLS,FLOUR
56422-C,DONA INTERNATIONAL (PVT) LTD.,"342-343- INDUSTRIAL AREA , KOT LAKHPAT, LAHORE",CH. MUHAMMAD AYUB - Chief Executive,042-35151296,usmanayub35@gmail.com,FLOUR MILLS,FLOUR MILLS
61957-A,SHARIQPUR FLOUR MILLS,"HOUSE#14, STREET#2, CHARAGH SINDHU KALONI, OKARA",SH. MUHAMMAD JAMIL - Managing Partner,044-2521394_,,FLOUR MILLS,FLOUR MILLS
65447-A,RAVI FLOUR MILLS,"NEAR RAVI GRID STATION, BUND ROAD, BADAMI BAGH, LAHORE",MIAN MUHAMMAD AHMED - Managing Partner,042-37288561 042-37288562,,FLOUR MILLS,FLOUR PRODUCTS
66411-C,POWERPACK SOLUTIONS (PVT) LTD.,"PLOT NO.239, SUNDER INDUSTRIAL ESTATE, LAHORE",MR. AMIR HUSSAIN - Chief Executive,042-35297097 042-35297084,amersindhu@gmail.com,FLOUR MILLS,ATTA FINE & MADDA
66529-C,AWAMI FLOUR MILLS,"D-39, OLD OFFICER COLONY, GHAZI ROAD, CANTT, LAHORE",MR. TAHIR HANIF MALIK - Proprietor,042-36684124,,FLOUR MILLS,FLOUR MILLS
69428-C,ROYAL ROLLER FLOUR MILLS (PVT) LTD,"CHOWK BEGUM KOT, SHEIKHUPURA ROAD, SHAHDRA, LAHORE",MR. ATIF AMIN - Director,042-37902271 042-37902272,sajjadamin2679@hotmail.com,FLOUR MILLS,"WHEAT, ATTA, MAIDA"
71637-C,FEROZ FLOUR & GENERAL MILLS,"18- K.M. FEROZEPUR ROAD, LAHORE",MIAN JABBAR KHALID - Managing Partner,042-35822204,jabbar.khalid1980@gmail.com,FLOUR MILLS,FLOOR MILLS
72455-C,ASIA FLOUR MILLS,"405-E, EME SOCIETY, MULTAN ROAD, LAHORE",SH. ZAHEER AHMAD - Managing Partner,042-37188701 042-37188703,asiaflourmills@live.com,FLOUR MILLS,FLOUR
74538-C,AL-HAMD FLOUR MILLS (PVT) LTD.,"16-K.M- SHEIKHUPURA ROAD, JAVAID NAGAR, LAHORE",MR. YASAR ALI - Chief Executive,042-37970289 042-37970291,,FLOUR MILLS,FLOUR MILLS
75662-C,ABDULLAH FLOUR MILLS (PVT) LTD,"26-URDU NAGAR, MAIN ROAD, GULSHAN-E-RAVI, LAHORE",MR. ZAHOOR AHMAD - Director,042-37419819 042-37419937,afmgull909@gmail.com,FLOUR MILLS,FLOUR MILLS
77641-C,AL MUKHTAR FLOUR & GENERAL MILLS (PVT) LTD.,"PLOT NO.37-B, SUNDAR INDUSTRIAL ESTATE, RAIWAND ROAD, LAHORE",MR. ATIF GHAFFAR - Director,042-35297680 042-35093352,rauf@mukhtar.pk,FLOUR MILLS,FLOUR MILLS
79657-A,IMPERIAL FLOUR MILL,"237-B, SUNDER INDUSTRIAL ESTATE, LAHORE",MR. MUHAMMAD NAEEM - Proprietor,042-35297341 042-35297342,,FLOUR MILLS,FLOUR MILLS
83010-C,RAMZAN FLOUR MILLS (PVT) LTD.,"KALA KHATAI ROAD, SHAHDRA, LAHORE",RANA MUHAMMAD SHAHZAD - Chief Executive,042-37901116,alramzanflourmill@yahoo.com,FLOUR MILLS,FLOUR MILL
84181-C,ABDUL WASAY FLOUR MILLS (PVT) LTD.,"NEAR RAVI GRID STATION BUND ROAD, BADAMI BAGH, LAHORE",MR. AHMAD QADIR - Director,042-37288562 042-37288542,abdulwasayflourmills@gmail.com,FLOUR MILLS,FLOUR MILL
84248-C,NEW PUNJAB FLOUR & GENERAL MILLS (PVT) LTD,"FEROZWALA, G.T. ROAD, LAHORE",MR. MANZOOR AHMAD SHEIKH - Chief Executive,042-37963568 042-37963569,,FLOUR MILLS,"ATTA , MAIDA , SUJI, BRAN"
87784-A,MEEZAN FLOUR MILLS,"BHAMA JHUGIAN UNDER PASS, RING ROAD, SHAD BAGH, LAHORE",MR. AKHTAR ALI - Managing Partner,042-37607311 042-37335611,meezanflourmills@yahoo.com,FLOUR MILLS,FLOUR MILLS
87790-C,SHEHNSHAH FLOUR MILLS,"SHARIF PURA, RING ROAD, LAHORE",SYED ZAFAR IBRAR HUSSAIN SHAH - Managing Partner,042-37333333 042-37333334,samareng94@yahoo.com,FLOUR MILLS,"ATTA, MAIDA, FINE, BRAN"
87989-A,DIYAN FLOUR MILLS,"38-KM, MULTAN ROAD, OPPOSITE ALI GARH PUBLIC SCHOOL, NEAR QADRI ENGINEERING, MANGA MANDI, LAHORE",MR. RAFIQ UL HASSAN - Managing Partner,042-35383300,rafiqhassan@diyaninternational.com,FLOUR MILLS,FLOUR & SOJI
88225-A,NUMBERDAR FLOUR MILLS,"4-KM, MANGA ADA TALAB SARAI, RAIWIND ROAD, LAHORE",MR. SHOAIB KHAN SHERWANI - Managing Partner,042-35869950,shoaibsherwani@yahoo.com,FLOUR MILLS,FLOUR MILL
88456-C,HANIF FLOUR & GENERAL MILLS (PVT) LTD,"266-E, PHASE-5, DHA, LAHORE",MR. AFFAN AHMED - Director,042-32311005 042-37182244,hanifmills@gmail.com,FLOUR MILLS,FLOUR & MAIDA
94031-C,KAMAL ZAMINDAR FLOUR & GENERAL MILLS (PVT.) LTD,"305-SUNDER INDUSTRIAL ESTATE, 8-K.M- SUNDER RAIWIND ROAD, LAHORE",MR. AHMER MANZOOR - Chief Executive,042-35298483 042-35298486,ahmer.manzoor@kamalzamindar.com,FLOUR MILLS,FLOUR MILLS
96125-C,"SHAMS GRAINS (PVT,) LTD","12-B KOT SHAHAB-UD-DIN, SHAHDRA, LAHORE",CH. SHAMS UL HAQ - Chief Executive Officer,,,FLOUR MILLS,"WHOLE WHEAT FLOOR, MAIDA, PASTA"
113370-A,SHAHZAD SONS & CO.,"SHOP # 16, NEW SABZI MANDI, SINGHPURA, LAHORE",MR. MUHAMMAD SHAHZAD - Proprietor,,muzamilqasim69@gmail.com,FRUITS AND VEGETABLES,FRUITS AND VEGETABLES
115440-C,BLUME AGRI (PVT.) LTD,"DESCON HEADQUARTER, 18-KM, FEROZEPUR ROAD, LAHORE",MR. MUSTAPHA YOUSAF - Chief Executive,042-35990034,amir.javed@descon.com,FRUITS AND VEGETABLES,FRUITS AND VEGETABLES
122434-A,KHALID ENTERPRISE,"188-A, BLOCK-A, MULTAN ROAD, SABZAZAR, LAHORE",MR. KHALID MEHMOOD - Proprietor,,,FRUITS AND VEGETABLES,FRUIT & VEGETABLES
127374-C,HAMSAYA FOODS (PVT) LTD,"DOLLA BAGH 11-J, CANAL BERG HOUSING SOCIETY, LAHORE",MR. MUHAMMAD MUNEM KHAN TAREEN - Chief Executive,042-35382218,munem.tareen@hamsaya.com,FRUITS AND VEGETABLES,FOODS
128668-C,URBAN FIELDS (PVT) LTD.,"306, WEST WOOD COLONY, THOKAR NIAZ BAIG, LAHORE",MR. AKHTAR HUSSAIN SAJID - Chief Executive,,akhtarhussainch@gmail.com,FRUITS AND VEGETABLES FOOD PRODUCTS,PROCESSING AND PRESERVING OF FRUIT
130474-C,PRO FOODS (PVT) LTD.,"940 J2, JOHAR TOWN, SHAHRAH NAZRIAE, LAHORE",MR. IMRAN MEER - Chief Executive,,info@profoodsnspices.com,FRUITS AND VEGETABLES,FOOD ITEMS
38314-A,PERFECT FOODS INDUSTRIES,"NEAR RAVI CLIFTON COLONY, BUND ROAD, SHAHDRA TOWN, LAHORE",CH. MUHAMMAD RIAZ - Managing Partner,042-37009486,,FRUITS AND VEGETABLES,Vegetables
48507-A,AMIN & SONS,"HOUSE NO. 33/101, CHAH PACHWARA, MOZANG, LAHORE",CH. MUHAMMAD AFZAAL - Proprietor,,AMINSONS@HOTMAIL.COM,FRUITS AND VEGETABLES,FRESH FRUIT & VEGETABLES
86099-C,AL RAFIQUE ENTERPRISES,"OFFICE NO.115-G, PHASE-1, DHA, LAHORE",MR. MUHAMMAD BABAR NASEER - Managing Partner,,babar@alrafique.com,FRUITS AND VEGETABLES,FRESH FRUITS & VEGETABLE
91529-A,SALMAN FOOD INDUSTRY,"HASSAN GARDEN ISMAEEL PARK, ABUL HAER ROAD, KOT ABDUL MALIK, LAHORE",MR. MUHAMMAD WAHEED - Proprietor,,salmanfoodind@yahoo.com,FRUITS AND VEGETABLES,VEGITABLE DEHYDRATED/ FOOD & RICE PRODUCTS
18489-C,MORNING ENTERPRISES LTD.,"171- SHADMAN-II, LAHORE",MR. M. FAROOQ ASGHAR - Director,042-35961021 042-35961028,khaleequearshad@gmail.com,CEREALS & FOOD STUFF,GUAR MEAL/SPLITS
39127-C,MILLAT BONE CRUSHING COMPANY,"14-D, PLAZA BASEMENT, PIA SOCIETY, MAIN BOULEVARD, JOHAR TOWN, LAHORE",MIAN MUHAMMAD YOUNAS - Proprietor,042-37163177 042-37163178,info@millatbone.com,MEAT PROCESSING,"CRUSHED BONE, BONE MEAL, BONE PRODUCTS"
106955-C,ABW FOODS (PVT) LTD.,"6-KM, SHEIKHUPURA ROAD, SHAHDARA, LAHORE",MR. HUZAIFA PARACHA - Chief Executive,042-37882166,abwfoodspvtltd@gmail.com,DRY FRUITS,"DRY FRUITS, NIMKO"
116541-C,DIAMOND TASTE & HEALTH (PVT) LTD.,"H-1333, HAVELI MISRAN, AKBARI MANDI, LAHORE",MR. MIRZA KHAN - Chief Executive,042-37650744 042-37650730,trade@diomondtradingco.com,DRY FRUITS,"SPICES, NUT, DRY FRUIT & HERBALS"
122222-A,AL-MADINA DRY FRUIT TRADERS,"H-NO.6, JAMEEL STREET, 88- GHOREY SHAH ROAD, LAHORE",MR. SHAHZAD NAVEED - Proprietor,,shahzadn54321@gmail.com,DRY FRUITS,DRY FRUIT
85588-C,ANWAR BROTHERS,"H-179, BAGHICHI AKBARI GATE, AKBARI MANDI, LAHORE",MALIK MUHAMMAD ANWAR - Proprietor,042-37668423,irtazaanwar@yahoo.com,DRY FRUITS,"SPICES,DRY FRUIT"
94341-C,LORD OF THE HIMALAYAS (PVT.) LTD,"OFFICE # 10, PUNJ MAHAL ROAD, LAHORE",MR. SUHAIB ARIF MIRZA - Director,042-36299511,suhaibmirza@lordofthehimalayas.com,DRY FRUITS,DRY FRUITS
