Mship No,Company Name,Address,Name,Ph (Off),Email,Business Sector(s),Business Speciality
129829-A,CHINPAK BEVERAGES,"382/B, NEAR BEACON HOUSE SCHOOL, UPPER MALL, LAHORE",MR. MUHAMMAD ANWAR KHAN - Proprietor,,anwarchinpak@gmail.com,MINERAL WATER,MINERAL WATER
95533-C,LOTTE AKHTAR BEVERAGES ( PVT.) LTD,"32-N, GULBERG-II, LAHORE",MR. ABDUL LATIF - Chief Executive Officer,042-35715081 042-35715081,abdul.latif@lotteakhtar.com.pk,BEVERAGE,"CARBONATED SOFT DRINK, JUICE, MINERAL WATER"
60330-C,SHAKARGANJ FOOD PRODUCTS LTD,"E-FLOOR, IT TOWER, 73-E/1, HALI ROAD, GULBERG-III, LAHORE",MR. MUHAMMAD NAGUIB SAIGAL - Director,042-35783801 042-35783804 111-111-765,sfpl.lcci@sfpl.com.pk,BEVERAGE,JUICE ITEMS
56266-C,COCA COLA BEVERAGES PAKISTAN LTD,"26-FCC, SYED MARTAB ALI ROAD, GULBERG-IV, LAHORE",MR. AHMET KURSAD ERTIN - General Manager,042-35756845 042-35756849,,BEVERAGE,BEVERAGE
53062-C,HADAYAT FOOD STUFFS INDUSTRIES (PVT) LTD,"1-B,GARDEN BLOCK, GARDEN TOWN, LAHORE",MR. KHALID HADAYAT ULLAH SUFI - Director,042-35886601 111-100-786,info@sufigroup.biz,BEVERAGE,Beverage
50078-A,SHANDY COLA PAKISTAN,16-K.M- SHEIKHUPURA ROAD LAHORE,MR. ARIF LATIF - Proprietor,042-37970863 042-37971635 111-742-639,freelife1956@live.com,BEVERAGE,BEVERAGE
25572-A,OMERDRAZ ENGINEERING CO.,100-S-SMALL INDUSTRIAL ES TOWNSHIP LAHORE,MR. ZAHID HUSSAIN - Proprietor,042-35119080 042-35120967,omerdraz786@hotmail.com,BEVERAGE,"FOR BEVERAGE, DAIRY, ICE & COLD STORAGE PLANTS ETC"
21140-C,SIX B FOOD INDUSTRIES (PVT) LTD,11-K.M- MULTAN ROAD LAHORE,MR. MUHAMMAD TAHIR ANJUM - Chief Executive,042-35299456 042-35299457,ceo@six-b.com,BEVERAGE,BEVERAGE
127374-C,HAMSAYA FOODS (PVT) LTD,"DOLLA BAGH 11-J, CANAL BERG HOUSING SOCIETY, LAHORE",MR. MUHAMMAD MUNEM KHAN TAREEN - Chief Executive,042-35382218,munem.tareen@hamsaya.com,BEVERAGE,BEVERAGES & DETREGENTS
121693-C,BIN DAWOOD FLAVOURS (PVT) LTD.,"PLOT NO.44/2, JAMIL TOWN, SABZAZAR SCHEME, LAHORE",MR. FAIZ UL HASSAN - Chief Executive,,faizbodla@yahoo.com,BEVERAGE,BAVERAGE
9681-C,PEPSI-COLA INTERNATIONAL (PVT) LIMITED,"37-C-I- GULBERG-III, LAHORE",MR. MOHAMMAD KHOSA - Chief Executive,111-724-725,mohammad.khosa@pepsico.com,BEVERAGE,BEVERAGES
1790-C,SUNRISE BOTTLING CO (PVT) LTD,35-INDUSTRIAL AREA GULBERG-III LAHORE,MR. NOOR ELAHI - Director,042-35761243 042-35712340,nelahi4@gmail.com,BEVERAGE,Beverage
342-C,"THE COCA-COLA EXPORT CORPORATION, PAKISTAN BRANCH","IST FLOOR, 89-B-II, GULBERG-III, LAHORE",DR. AMIR FAISAL HASHMI - Director,042-35772181 042-35772185,fhashmi@coca-cola.com,BEVERAGE,BASE/ CONCENTRATE
NEW-334,BENZ INDUSTRIES,LTD. 9-K.M. MULTAN ROAD,,5412413,,BEVERAGE,BEVERAGE
NEW-335,"CH. NAUMAN BOTTLERS, PLOT NO. 8, BALIL COLONY OPP. DATA FLOUR MILLS",", BUND ROAD, DAROGHAWALA",,36546642,,BEVERAGE,BEVERAGE
NEW-336,"COCA COLA BEVERAGES, PAKISTAN LTD",", 23 KM RAIWIND ROAD",,5320010,,BEVERAGE,"COCA COLA, SPRIT, FANTA,"
NEW-337,GOURMET BEVERAGE,"1-5, SUNDAR INDUSTRIAL ESTATE",,"5124594, 5121052",,BEVERAGE,BEVERAGE
NEW-338,HUSNAIN CPD FOOD AND BEVERAGES  157-INDUSTRIAL AREA KOT LAKHPT,,,5153098,,BEVERAGE,TETRA PACK BOTTLE
NEW-339,MOAZMI ENTERPRISES,", HOUSE NO. 17, ST. NO. 9, GREEN PARK, SHALIMAR TOWN",,0333-4288075,,BEVERAGE,BEVERAGE
NEW-340,PAKISTAN FRUIT JUICE CO (PVT) LTD.,44-45 INDUSTRIAL AREA GULBERG-II,,5711874-5,,BEVERAGE,"RC COLA , UPPER-10, RC PET, FRUIT JUICES"
NEW-341,PEPSI COLA INTERNATIONAL (PVT) LTD.,", 416-420 SUNDAR INDUSTRIAL ESTATE",,0301-8483601,,BEVERAGE,BEVERAGE
NEW-342,PURE DRINKS LTD.,"5-J, GULBERG-III",,35712340,,BEVERAGE,MINERAL WATER
NEW-343,RIAZ BOTTLERS LTD.,8 KM. GUILBERG-II,,5715081-86,,BEVERAGE,SOFT DRINKS
NEW-344,SUNRISE BOTTLING CO. (PVT) LTD.,", 35 INDUSTRIAL AREA GULBERG-III",,5761243-4,,BEVERAGE,7-UP
NEW-345,THE COCA-COLA EXPORT CORP.,", 1-N GULBERG-II",,5756859,,BEVERAGE,"COCA COLA, SPRITE, FANTA"
