Mship No,Company Name,Address,Name,Ph (Off),Email,Business Sector(s),Business Speciality
,SOFTSLOGIX,"M 11, MAZZINE FLOOR, SADDIQUE TRADE CENTER, MAIN BOULEVARD GULBERG 2, LAHORE",MR. MUHAMMAD BILAL BUTT - Proprietor,042-35787704,bilalpro7@gmail.com,COMPUTER ACCESSORIES,COMPUTER
,AL-FATAH TRADERS,"F4, FIRST FLOOR, RAFI PLAZA, MAIN HALL ROAD, LAHORE",HAFIZ SAJAWAL - Proprietor,042-37205374,zulfisony@gmail.com,COMPUTER ACCESSORIES,LAPTOP & COMPUTER & ACCESSORIES
,A PACK,"32- CCA, DHA 9 TOWN, LAHORE",MR. MUHAMMAD ALI ASHRAF - Proprietor,,info@appackltl.com,COMPUTER ACCESSORIES,COMPUTER
,GLOBAL COMPUTER SYSTEM,"OFFICE # 212, 2ND FLOOR, JAIL ROAD, LAND MARK PLAZA, LAHORE",MR. MOAZZAM SHAHZAD - Proprietor,042-35791198 042-36502271,moazzam123pk@hotmail.com,COMPUTER ACCESSORIES,COMPUTER ACCESSORIES
,OCTACORE SOLUTIONS,"9-A, CHOWK CHUBURJI, MAIN MULTAN ROAD, ISLAMIA PARK, LAHORE",MR. MUHAMMAD JUNAID SHAHID - Proprietor,,rjunaid.sh@gmail.com,COMPUTER ACCESSORIES,IMPORT OF COMPUTER AND ALLIED ACCESSORIES
,DIGIMAX,"SHOP # 12C, UMAIR CENTER, CHUNA MANDI, AZAM MARKET, LAHORE",MR. MUHAMMAD ABUBAKAR HAMEED - Proprietor,,hircnetwork@gmail.com,COMPUTER ACCESSORIES,"MICROPHONE, AUDIO INTERFACE AND ACCESSORIES"
,TECHPRO INTERNATIONAL,"SHOP # 1, BASEMENT FEROZE CENTRE, LIAQAT ALI PARK, KACHA HALL ROAD, LAHORE",MR. ADIL SHAHZAD - Managing Partner,,adilshahzad197@hotmail.com,COMPUTER ACCESSORIES,USED COMPUTERS
,MICROSOFT TECHNOLOGY CORPORATION,"OFFICE NO.238, 2ND FLOOR, JAIL ROAD, LAND MARK PLAZA, LAHORE",MISS RIDAN CHOUDHRY - Partner,042-35791198,mrchoudary@pakistanfreight.com,COMPUTER ACCESSORIES,COMPUTER PARTS
,J STORE,"G-143, HAFEEZ CENTER, GULBERG III, LAHORE",MR. JAMSHAID HUSSAIN - Managing Partner,,jamshaid.h3@gmail.com,COMPUTER ACCESSORIES,MOBILES & LAPTOPS WITH ALLIED EQUIPMENTS
,LAHOREBAY,PLOT 154 Block A Phase 6 DHA,DR. SYED ALI RAZA HAIDER - Proprietor,042-37254745,alirazahaider@gmail.com,COMPUTER ACCESSORIES,"COMPUTERS, MOBILES, IT SERVICES & PHARMA"
,TRADE INN,"OFFICE # 2, IST FLOOR, SHARIF CHAMBERS, 68- MOZANG ROAD, LAHORE",MR. NAVEED AHMAD KHAN - Proprietor,042-36366333,tradeinnpak@yahoo.com,COMPUTER ACCESSORIES,COMPUTER ACCESSORIES
,AL-BASIT TRADING INTERNATIONAL,"SUITE # 38, 3RD FLOOR, AL-HAFEEZ CENTRE, GULBERG III, LAHORE",MR. MUHAMMAD ZAKIRIA - Proprietor,042-35784724 042-35785100,,COMPUTER ACCESSORIES,COMPUTER ACCESSORIES
,PREMLINX PAKISTAN (PVT) LTD.,"74-B/I ABU BAKAR BLOCK, NEW GARDEN TOWN, LAHORE",MR. OMER JAVED - Chief Executive,042-35440474,info@premlinx.com,COMPUTER ACCESSORIES,SOFT WARE
,OTC PAKISTAN,"1ST FLOOR, 88, MAIN BOULEVARD, CAVALARY GROUND, LAHORE",MR. UMAIR AHSAN - Proprietor,042-36664245 042-36663396,,COMPUTER ACCESSORIES,COMPUTER AND ACCESSORIES
,HASSAAN TRADERS,"OFF#20-A, 4TH FLOOR HAFEEZ CENTRE GULBERG lll LAHORE",MR. MUHAMMAD ARFAN MIAN - Proprietor,042-35784966,auspaksydney@hotmail.com,COMPUTER ACCESSORIES,COMPUTER PARTS
,ZERO PIXEL,"SUITE # 128, 4TH FLOOR, RIMPA TOWER, ABBOT ROAD, LAHORE",MR. NAVEED AHMAD - Proprietor,,designernaveed@gmail.com,COMPUTER ACCESSORIES,COMPUTER PRINTER
,Q.Z HORIZON TECHNOLOGY PAKISTAN,"H. NO. 2, GALI NO. 24, SHABBIR STREET, MULTAN ROAD, BHALLA STOP, LAHORE",SYED HAIDER ABBAS JAFFARI - Proprietor,,qzhorizontech@gmail.com,COMPUTER ACCESSORIES,COMPUTER ACCESSORIES
,LAW BIZ GROUP,"187-ATA TURK BLOCK, NEW GARDEN TOWN, LAHORE",MR. FAIZ BAKHSH - Proprietor,042-35846607 042-35846608,info@lawbizgroup.com,COMPUTER ACCESSORIES,COMPUTER ACCESSORIES
,MULTYWAYS BUSINESS SOLUTIONS,"BASEMENT COMPUTER CENTRE, LIAQAT PARK, KACHA HALL ROAD, LAHORE",MR. WAQAR AHMED - Proprietor,042-37245432,waqarahmed025@hotmail.com,COMPUTER ACCESSORIES,"COMPUTER , LAP TOP AND ACCESSORIES"
,DIGITAL HERTZ (PVT) LTD.,"48/S/2C-NIAZI STREET # 2, MUSLIM COLONY, SAMANABAD, LAHORE",MR. MUHAMMAD SIDDIQ AKHTAR - Chief Executive,042-37573311 042-37550930,engineer_siddiq@hotmail.com,COMPUTER ACCESSORIES,COMPUTER & ACCESORIES
,S.A.W TRADERS,"HOUSE NO. 322, BLOCK DD, PHASE 4, STREET NO.5, DHA, LAHORE",SH. MUHAMMAD RAMZAN - Proprietor,042-37101099,sheikhramzan@yahoo.com,COMPUTER ACCESSORIES,COMPUTERS PARTS
,AD IMAGE,"S-22, 1ST FLOOR, AL HAFEEZ TOWER, M.M ALAM ROAD, GULBERG III, LAHORE",MR. AZEEM INAYAT - Proprietor,042-35785437,azeem.adimage@yahoo.com,COMPUTER ACCESSORIES,COMPUTER & COMPUTER ACCESSORIES
,INDUS VALLEY IMPORTS,"4TH FLOOR, BUILDING NO.1, ASSOCIATED HOUSE, 7- EGERTON ROAD, LAHORE",MR. DANIYAL SULAIMAN MALIK - Managing Partner,042-36361960,indusvalleyimports@gmail.com,COMPUTER ACCESSORIES,COMPUTER ACCESSORIES
,PRIMA COMPUTERS,"LG-59 HAFEEZ CENTRE, GULBERG-III, LAHORE",MR. NAVEED HAIDER - Proprietor,042-35712521,pc_care@hotmail.com,COMPUTER ACCESSORIES,COMPUTER ACCESSORIES
