Mship No,Company Name,Address,Name,Ph (Off),Email,Business Sector(s),Business Speciality
,BENIGN & BENISON ENTERPRISE (PVT) LTD,"HOUSE NO.1 MADINA TOWN, MANAWAN BATAPUR, LAHORE",MR. HAMZA AHMAD KHAWAJA - Director,042-36522943,hamzakhj@hotmail.com,FRUITS AND VEGETABLES,FRUIT AND VEGETABLE
,KOMAL FOODS,"ROOM NO.219, 5TH FLOOR, MEGA TOWER, MAIN BOULEVARD, GULBERG, LAHORE",MR. MUHAMMAD ARIF - Managing Partner,042-35777688 042-35777689,kamalfood@hotmail.com,FRUITS AND VEGETABLES,FRESH FRUITS AND VEGETABLES
,MUBARAK ASSOCIATES,"NEAR RAIWIND FLOUR MILLS, SUNDAR ROAD RAIWIND, LAHORE",MR. ABDUL REHMAN MUBARAK - Proprietor,,,FRUITS AND VEGETABLES,"FRUIT,MEAT, VEGETABLE"
,BK INTERNATIONAL,"PLOT 58-C, COMMERCIAL PCSIR STAFF CO-OPERATIVE HOUSING SOCIETY, LAHORE",MR. BILAWAL HAROON KHAN - Proprietor,042-35310888 042-35310889,bilawalbaloch99@gmail.com,FRUITS AND VEGETABLES,"VEGETABLE, FRUITS EXPORT ETC"
,AL TAJIR INTERNATIONAL TRADER,"OPPOSITE MEEZAN BANK, ELLAHABAD, DEPALPUR ROAD, KASUR, CHUNIAN",MR. MUBEEN ASLAM - Partner,,altajirinternationaltrader@gmail.com,FRUITS AND VEGETABLES,VEGETABLE
,HAJVERI TRADING COMPANY,"SHOP # 1, NEW SABZI MANDI, RAVI LINK ROAD, BADAMI BAGH, LAHORE",MR. MUHAMMAD QASIM ALI - Proprietor,,,FRUITS AND VEGETABLES,VEGETABLES & FRUITS
,ABDUL SALLAM ENTERPRISES,"SHOP # 59-B, NEW SABZI MANDI, RAVI LINK ROAD, BADAMI BAGH, LAHORE",MR. UMAIR ALI - Proprietor,042-37721233,,FRUITS AND VEGETABLES,VEGETABLE & FRUITS
,SYED BILAL SHAH TRADERS,"SHOP # 28 NEW SABZI MANDI, BADAMI BAGH RAVI LINK ROAD, LAHORE",SYED BILAL SHAH - Proprietor,,,FRUITS AND VEGETABLES,FRUIT AND VEGETABLES
,BISMILLAH KHAN AND SONS,"SHOP # 36, FRUIT MARKET, RAVI LINK ROAD, LAHORE",MR. GUL JAN - Proprietor,,gulljankhan34@gmail.com,FRUITS AND VEGETABLES,FRUIT & VEGETABLES
,GUJJAR TRADERS,"SHOP # 30, NEW SABZI MANDI, BADAMI BAGH, RAVI LINK ROAD, LAHORE",MR. ALI HAMZA - Proprietor,,ah74661@gmail.com,FRUITS AND VEGETABLES,FRUIT & VEGETABLES
,FURST EXIM EATABLES (PVT) LTD.,"HOUSE # 579, OVERSEAS A, BAHRIA TOWN, LAHORE",MR. MUHAMMAD NADEEM - Chief Executive,,premierlife@outlook.com,FRUITS AND VEGETABLES,"POTATO, ONION, PALM BROOM"
,PRECIOUS FRUIT (PVT) LTD,"HOUSE NO.1, KABEER STREET NO.47, AHATA BIBI CHAH MIRAN, LAHORE",MR. SAAD ULLAH - Chief Executive,042-37371730,info@preciousfruit.com,FRUITS AND VEGETABLES,"SALT, VEGETABLES AND FRUITS"
,STANDARD TRADING,"275-E BLOCK, CANAL GARDEN, LAHORE",MR. NAVEED TAHIR - Proprietor,,standardtrading22@gmail.com,FRUITS AND VEGETABLES,FRUIRA & VEGETABLE ETC
,SHAHRAAN INTERNATIONAL (PVT) LTD.,"PLAZA NO.261-CCA, FF BLOC DHA, PHASE-4, LAHORE",MR. GHOUS UR REHMAN - Chief Executive,042-35741595,ghous.rehman71@gmail.com,FRUITS AND VEGETABLES,VEGETABLE AND OTHER EATABLES
,SINDHU UNITED LINKS EXPORTS (PVT) LTD,"782, R1, JOHAR TOWN, LAHORE",MR. AKBAR DIDAR - Chief Executive,,ch.akbardidar@gmail.com,FRUITS AND VEGETABLES,"PTATOS, MANGOS"
,AMJC (PVT) LTD,"OFF # 258, BLOCK-A, GULSHAN RAVI, LAHORE",MR. WAJID KHAN - Chief Executive,,wajidkhan915@gmail.com,FRUITS AND VEGETABLES,FRUITS & VEGETABLES
,REJUVENATE CROP SCIENCES,"158-B, PUNJAB GOVT SERVANT HOUSING FOUNDATION, MOHLANWAL, LAHORE",MR. MUHAMMAD INAM BARI - Partner,,inambari21@gmail.com,FRUITS AND VEGETABLES,"FRUIT, VEGETABLES SEED AND FERTILIZERES.ETC"
,NABEEL AHMAD FRUIT TRADERS,"DARBAR BABA CHARAGH DIN, BUND ROAD, LAHORE",MR. NABEEL AHMAD - Proprietor,,,FRUITS AND VEGETABLES,FRESH FRUITS
,TAHIR AGRO FOOD INDUSTRIES (TAFI),"5-SHAHJAHAN ROAD, MUGHAL PURA, LAHORE",MR. MUHAMMAD ASLAM TAHIR - Managing Partner,042-36882140,7539626@gmail.com,FRUITS AND VEGETABLES,VEGETABLE
,T.H INTERNATIONAL,"OFFICE # 19, COMMERCIAL MARKET, OOPS A1 HIGH SCHOOL SECTOR A1, GECHS ROAD, TOWNSHIP, LAHORE",MR. TARIQ HUSSAIN - Proprietor,,thinternational9@gmail.com,FRUITS AND VEGETABLES,FRUIT & VEGETABLE
,KHARE TRADERS,"SHOP NO.59, RAVI LINK ROAD, FRUIT MANDI, LAHORE",MR. IMRAN KHAN - Managing Partner,,imrankhare123@gmail.com,FRUITS AND VEGETABLES,"MANGO, APPLE, CITRUS"
,ROBUST ENTERPRISES,"149-A, JUDICIAL COLONY, PHASE-1, THOKAR NIAZ BAIG, LAHORE",MR. ADEEL AHMAD - Managing Partner,042-37235545,hassanlawcompany@gmail.com,FRUITS AND VEGETABLES,VEGETABLES
,ANWAR MOZANG & BROTHERS,"SHOP # 37, NEW FRUIT MARKET, RAVI LINK ROAD, LAHORE",MR. ALLAH WASAYA - Proprietor,,allahwasaya37@gmail.com,FRUITS AND VEGETABLES,FRUITS AND VEGETABLES
,S&B GLOBAL TRADERS,"OFFICE # 101, FIRST FLOOR, 36-CIVIC CENTER, BARKAT MARKET, NEW GARDEN TOWN, LAHORE",MR. SARRANG JAVED CHAUDHRY - Proprietor,,bushraemran90@gmail.com,FRUITS AND VEGETABLES,FRUITS & VEGETABLE AND ANIMAL FEED
,AL RAFAY TRADERS,"SHOP # 1, NEW SABZI MANDI, RAVI LINK ROAD, BADAMI BAGH, LAHORE",MR. MUHAMMAD TARIQ - Proprietor,,alrafaytraders1@gmail.com,FRUITS AND VEGETABLES,VEGETABLES & FRUITS
,FAROVA EXPORTS,"226, BLOCK-C, EDEN CITY, AIRPORT ROAD, LAHORE",SYED FAROOQ OVAIS - Proprietor,042-32322832,ovais.2011@gmail.com,FRUITS AND VEGETABLES,FRESH FRUITS AND VEGETABELS/RICE
,AL JAAMI MERCHANTS (PVT) LTD.,"PLOT 692, NEAR UNIVERSITY OF LAHORE, SECOND ROAD, NEAR AVENUE 23, LAHORE",MR. NAKASH SALEEM - Chief Executive,,nakash.saleem91@gmail.com,FRUITS AND VEGETABLES,FRUIT/VEGETABLE
,SYED ALI KHAN KAKAR FRUITS COMMISSION SHOP,"SHOP NO.11, NEW FRUIT MARKET, RAVI LINK ROAD, LAHORE",SYED ALI - Proprietor,,,FRUITS AND VEGETABLES,FRUITS
,KOIS INTERNATIONAL,"HOUSE NO.1239, BLOCK-U, PHASE-7, DHA, LAHORE",MR. ABDULLAH NOMAN - Proprietor,,abdullahmunawar044@gmail.com,FRUITS AND VEGETABLES,FRUIT AND VEGETABLES
,AMMAR TRADERS,"OFFICE NO.P-6, PARADISE FLOOR, SIDDIQ TRADE CENTRE, MAIN BOULEVARD, GULBERG, LAHORE",MR. WAQAR AHSAN - Proprietor,,,FRUITS AND VEGETABLES,SEASONABLE FRUITS & VEGETABLES
,ARBAZ ENTERPRISES,"107- LYTTON ROAD, LAHORE",MR. INAM ULLAH - Proprietor,,innamullah660@gmail.com,FRUITS AND VEGETABLES,"VEGETABLE GOODS, I.E POTATOES, ONION ETC."
,RAJPOOT BROTHERS FRUIT COMPANY,"SHOP # 46-C, NEW FRUIT MARKET, RAVI LINK ROAD, LAHORE",MR. AFZAAL HUSSAIN - Proprietor,,,FRUITS AND VEGETABLES,VEGETABLES & FRUITS
,ABDALI IMPEX,"STREET NO.3, BHUTTO COLONY, SHAHDARA, LAHORE",MR. MUHAMMAD ZAHID ABDALI - Proprietor,,zahidabdali09@gmail.com,FRUITS AND VEGETABLES,FRUIT & VEGETABLE
,SAAF & CO,"HOUSE NO.325-S, ST NO.33, BLOCK PHASE 2, DHA, LAHORE",MR. AEMAL AHMAD - Proprietor,042-37233878,aemalahmad55@gmail.com,FRUITS AND VEGETABLES,ORANGE & MANGO
,AZUL VERDE FOODS (PVT) LTD,"82-A, IQBAL AVENUE HOUSING SOCIETY, PHASE III, LAHORE",MR. ANJUM AKRAM MIRZA - Chief Executive,,azulverdefoods@gmail.com,FRUITS AND VEGETABLES,"ONION, POTATOES, RICE"
,ZEE VEGI AND FRUITS (SMC-PVT) LTD,"H # 112, AHSD, FAISAL GHUMAN ROAD, ASKARI 8, LAHORE",MR. MUHAMMAD ZULFIQAR HUSSAIN - Director,042-37164645,zeevnf@gmail.com,FRUITS AND VEGETABLES,FRUITS AND VEGETABLES
,ALI CHOHAN & CO,"HOUSE NO.3, STREET NO.55, MOHALAH MIRAJ PARK, TOUHIDABAD, RAVI ROAD, LAHORE",MR. MUHAMMAD YOUSAF - Proprietor,042-35463324,chohan-ali@hotmail.com,FRUITS AND VEGETABLES,VEGETABLES AND FRUITS
,ISMAIL SONS FOOD TRADING,"OFFICE # 2, 3RD FLOOR, 6-E IMTIAZ CENTRE, NEAR MAIN MARKET, GULBERG 2, LAHORE",MR. MUHAMMAD NAEEM SHAHZAD - Proprietor,042-37897002,ismailfoodtrading@gmail.com,FRUITS AND VEGETABLES,VEGETABLE
,MJ BHATTI INTERNATIONAL,"SHOP # 1, NEW SABZI MANDI, RAVI LINK ROAD, BADAMI BAGH, LAHORE",MR. HUSSAIN JAVED - Proprietor,,hassan1bhatti@gmail.com,FRUITS AND VEGETABLES,VEGETABLES
,USMANI TRADE EXPRESS (SMC-PVT) LTD.,"HOUSE NO.89, MUHALLAH AWAISAIA HOUSING SOCIETY, TOWNSHIP, LAHORE",MR. MUHAMMAD ABDUL HADI SIDDIQE - Chief Executive,,geosohaib@gmail.com,FRUITS AND VEGETABLES,VEGETABLES & FRUITS
,REHMAN & COMPANY FRUIT COMMISSION AGENT,"SHOP # 80 FRUIT MANDI, RAVI LINK ROAD, LAHORE",MR. MUHAMMAD REHMAN - Proprietor,,rehmangujjar88861234@gmail.com,FRUITS AND VEGETABLES,FRUITS
,BALAJ & CO,"MAIN SAGGIAN BY PASS, HAZRAT ABUBAKAR SADDIQ ROAD, LAHORE",MR. MUHAMMAD SUBTAIN - Partner,,balajco357@gmail.com,FRUITS AND VEGETABLES,"ALL KIND OF FRESH FRUITS & VEGETABLES, DRY FRUITS"
,AD JABBER,"521, 1ST FLOOR, SECTOR A-1, TOWNSHIP, LAHORE",SYED ALI RAZA - Proprietor,,,FRUITS AND VEGETABLES,FRUITS AND VEGETABLE
,SHAHZAD INTERNATIONAL TRADERS,"545,Q BLOCK, JOHAR TOWN, LAHORE",MALIK SHAHZAD - Proprietor,,malikshahzad4424@gmail.com,FRUITS AND VEGETABLES,VEGETABLES FRUITS
,MAZA TRADERS,"HOUSE NO.173, STREET NO.3, CANAL PARK, GULBERG II, LAHORE",MR. MUHAMMAD MAHMOOD ALI - Proprietor,,mahmoodali422@outlook.com,FRUITS AND VEGETABLES,FRESH FRUIT AND VEGETABLES
,AGROSPHERE,"17B CANAL GARDEN, PAKISTAN TECHNOCRAT SOCIETY, CANAL ROAD, LAHORE",MR. SARDAR NADIR KHAN - Partner,,agrosphere.pk@gmail.com,FRUITS AND VEGETABLES,VEGETABLES & FRUITS
,KASHMIR INTERNATIONAL,"HOUSE NO.20, STREET NO.53, TAUHEEDABAD, RAVI ROAD, LAHORE",MR. ARIF - Proprietor,,arifpapu001@gmail.com,FRUITS AND VEGETABLES,FRESH FRUITS VEGETABLES
,J & J INTERNATIONAL,"H # 14, ST # 01, CHRISTIAN COLONY, BILAL PARK, SADAR BAZAR, LAHORE",MR. SAMUEL AHSAN - Proprietor,,sscmpakistan@gmail.com,FRUITS AND VEGETABLES,FRESH FRUITS & VEGETABLE
,AIZEA (PVT) LTD.,"Smart Town Commercial Area, Plot # 94 Block, A Raiwind, Lahore",Mrs.Nasira Sarfraz,,aizeaexport@gmail.com,FRUITS AND VEGETABLES,"Fresh Fruits, Vegetables, Meat Also Useable"
,ROSHAN ENTERPRISES,"19-21 ACRE SCHEME, SAMANABAD, LAHORE",DR. ZAKI AIJAZ - Partner,042-35290735,roshan@roshan.org.pk,FRUITS AND VEGETABLES,FRESH FRUITS AND VEGETABLES
,AL-HABIB INTERNATIONAL,"HOUSE # 2, MAKKI LARECH COLONY, BEHIND SHALAMAR HOSPITAL, SHALIMAR LINK ROAD, MUGHALPURA, LAHORE",MR. ABDUL QAVI - Proprietor,042-36815255,abdulqavi064@gmail.com,FRUITS AND VEGETABLES,FRUITS AND VEGETABLES
,MALIK ASHFAQ & SON,"53-A,VEGETABLE MARKET, RAVI LINK ROAD, LAHORE",MALIK MUHAMMAD ASHFAQ - Proprietor,042-37724810,malikashfaqson@yahoo.com,FRUITS AND VEGETABLES,FRUITS AND VEGETABLES
,TEXTRADE INTERNATIONAL,"594-C, FAISAL TOWN, LAHORE",MR. MUHAMMAD AKRAM CHAUDHRY - Proprietor,,mac482@hotmail.com,FRUITS AND VEGETABLES,"FRUITS,VEGETABLES, GRAINS & TEXTILE"
,SITARA TRADERS,"HOUSE NO.4, ST. NO.56, TOUHEED ABAD, RAVI ROAD, LAHORE",MR. IJAZ AHMAD - Managing Partner,,sitaratraders5@gmail.com,FRUITS AND VEGETABLES,FRUITS AND VEGETABLES
,JAMIL ESTABLISHMENT,"115-E BLOCK, VALANCIA TOWN, LAHORE",MR. ABID JAMIL - Proprietor,,abidjamil86@gmail.com,FRUITS AND VEGETABLES,"FRUITS, VEGETABLES AND DRY FRUITS"
,FARM PRODUCTS ENTERPRISES,"201, BLOCK-J-II, M.A. JOHAR TOWN, LAHORE",MR. MUMTAZ AHMAD SHAHID - Proprietor,,fpelahore@gmail.com,FRUITS AND VEGETABLES,FRUITS AND VEGETABLES
,USMAN & JAVED CORPORATION,"2/20, 32-EMPRESS PARK, BIBI PAK DAMIN, LAHORE",MR. MUHAMMAD ASLAM - Proprietor,042-36302529,aslam2169@gmail.com,FRUITS AND VEGETABLES,FRUITS AND VEGETABLES
,ABDUL WAHID & SONS,"3-A, NEW FRUIT MARKET, RAVI LINK ROAD, LAHORE",MR. MUHAMMAD HABIB - Proprietor,,,FRUITS AND VEGETABLES,FRUITS
,U.H.S. TRADERS,"207, AIR LINE SOCIETY, NEAR SHOUKAT KHANUM HOSPITAL, LAHORE",CH. NAZEEM AHMED - Proprietor,042-35469444 042-35469555,usassociate@hotmail.com,FRUITS AND VEGETABLES,FRUITS AND VEGETABLES
,AIMS ASSOCIATION,"OFFICE NO.13/14, IST FLOOR, JOHAR PLAZA, G1 MARKET, JOHAR TOWN, LAHORE",SYED FARHAN ABBASS - Proprietor,,aimsassociateion@hotmail.com,FRUITS AND VEGETABLES,FRUITS AND VEGETABLES
,MEHAR MUHAMMAD ISHFAQ & SONS,SHOP NO.17-B SABZI MANDI LAHORE,MR. MUHAMMAD ISHFAQ - Proprietor,042-37003725,aimsassociates@yahoo.com,FRUITS AND VEGETABLES,VEGITABLE
,GULZAR FOODS INTERNATIONAL,"147, MOULANA AHMED ALI ROAD, LINK RAVI ROAD, LAHORE",MR. KHADAM HUSSAIN - Proprietor,042-38783060,gulzarfoods@yahoo.com,FRUITS AND VEGETABLES,FRUITS AND VEGETABLES
,PAK TIJARAT TRADING CO.,"OFFICE NO.2, IST FLOOR, ZAFAR NADEEM PLAZA, MAIN BOULEVARD, FAISAL TOWN, LAHORE",MR. ARSHAD ALI - Managing Partner,042-35166298 042-35218451,expo@paktijarat.pk,FRUITS AND VEGETABLES,FRUITS AND VEGETABLES
,BISMILLAH INTERNATIONAL,"SHOP NO.30, SABZI MANDI RAVI LINK ROAD BADAMI BAGH LAHORE",RANA WASEEM MEHMOOD - Managing Partner,042-37706029,javeidbajwa50@yahoo.com,FRUITS AND VEGETABLES,"Potato,Onion"
,TUSMU SOLUTIONS,"16/III LED CENTER, 11-E2, MAIN BOULEVARD, GULBERG-III, LAHORE",MR. JAVED IQBAL CHEEMA - Managing Partner,042-36400125,tusmusolotions@yahoo.com,FRUITS AND VEGETABLES,FRUITS AND VEGETABLES
,RK INTERNATIONAL,"8-H, MODEL TOWN, LAHORE",MR. MUHAMMAD UMAIR BHATTI - Proprietor,042-37723410,bhattibr@hotmail.com,FRUITS AND VEGETABLES,"FRESH GINGER, GARLIC, ONION, POTATO,FRUITS"
,AYAZ KHAN & BROTHERS,"HOUSE NO.13-P, BUKHARI PARK, FRUIT MARKET, RAVI ROAD, TOHEED ABAD, LAHORE",MR. AYAZ KHAN - Proprietor,,aimsassociates@yahoo.com,FRUITS AND VEGETABLES,FRUIT & VEGETABLE
,BILAL HUSSAIN AZIZ ESTABLISHMENT,"D/354, STREET CHIRRIMARRAN, INSIDE LOHARI GATE, LAHORE",MR. DANISH AZIZ - Proprietor,042-37651142,dnish_aziz95@yahoo.com,FRUITS AND VEGETABLES,FRUIT & VEGITABLE
,THE GREAT MOGHAL & CO.,"52-M BLOCK, MODEL TOWN, LAHORE",MR. MUHAMMAD TANVEER - Proprietor,042-35218975,moghalus@yahoo.com,FRUITS AND VEGETABLES,FRUITS AND VEGETABLES
,SAJID & YOUSAF IMPEX,"1ST FLOOR, SHOP NO.17, NEW SABZI MANDI, RAVI LINK ROAD, LAHORE",MR. TAWAB KHAN - Managing Partner,042-37701817,ssajid_yousaf@yahoo.com,FRUITS AND VEGETABLES,VEGETABLES
,HAIDER ENTERPRISES,"HOUSE # 47-A, STREET # 18 MUHAMMAD ALI STREET, IBRAHIM ROAD, ISLAM GUNJ, LAHORE",MR. HAIDER JAVAID - Proprietor,042-37148551,haiderjavaid@live.com,FRUITS AND VEGETABLES,FRUITS AND VEGETABLES
,REHAN MEAT & FOOD,"180/5-A-2, IQBAL PARK, MAIN BOULEVARD, RIFFLE RANGE ROAD, CANTT, LAHORE",HAFIZ ABDULLAH MUBARAK - Proprietor,042-36672266,rehan571@hotmail.com,FRUITS AND VEGETABLES,FRUITS AND VEGETABLES
,JSONS INTL.,"HOUSE # 7, STREET # 7, NAWAZ PARK, HARBANSPURA, LAHORE",SYED SHUJAT IQBAL JAFRI - Proprietor,042-36524020,shujat.jaffri@gmail.com,FRUITS AND VEGETABLES,"FRUITS AND VEGETABLES, SALT, DRY FRUIT"
,HEERA TRADERS,"205-M, PHASE-8, AIR AVENUE, D.H.A, LAHORE",MR. IJAZ AMIN - Proprietor,042-35690697,,FRUITS AND VEGETABLES,FRUITS AND VEGETABLES
,BABA ASHFAQ TRADERS,"VILLAGE WAHGA, P/O WAHGA, LAHORE",MR. MUHAMMAD ASHFAQ - Proprietor,,,FRUITS AND VEGETABLES,FRUIT AND VEGITABLE
,ANWAAR TRADING COMPANY,"83-E AUDIT & ACCOUNTS HOUSING SOCIETY, LAHORE",MR. USMAN ANWAR KHAN - Proprietor,,atc3440@gmail.com,FRUITS AND VEGETABLES,FRUIT & VEGETABLES
,RNB FRUIT & VEG INTERNATIONAL,"HOUSE NO.20, NEAR BILAL MASJID SHER AFZAL TOWN SHAHDRA LAHORE",MR. MUHAMMAD BILAL AFZAL - Proprietor,042-37914710,malikhha@gmail.com,FRUITS AND VEGETABLES,FRUIT & VEGETABLES
,MUNIB & COMPANY,"SHOP NO.65-A, NEW SABZI MANDI, LINK RAVI ROAD, LAHORE",MR. MUHAMMAD MUNEEB - Proprietor,042-37726467 042-37726468,muneebraheel65@gmail.com,FRUITS AND VEGETABLES,VEGETABLE
,FAUJI FRESH N FREEZE LTD.,"5 B, JAIL ROAD, GULBERG, LAHORE",MR. ALI SALMAN - General Manager,042-38104430,,FRUITS AND VEGETABLES,FRUIT AND VEGITABLES
,HAC AGRI LIMITED,"63-C-II , GULBERG-III, LAHORE",MR. MOHAMMED ZEESHAN CHAUDHRY - Director,042-35754287 042-35118441,mohd_zeeshanch@yahoo.com,FRUITS AND VEGETABLES,FRUITS AND VEGETABLES
,CH. YASEEN SARWAR & CO.,"SHOP NO.12, NEW SABZI MANDI, RAVI LINK ROAD, BADAMI BAGH, LAHORE",MR. YASEEN SARWAR - Proprietor,042-37700996,asad_yaseen1@hotmail.com,FRUITS AND VEGETABLES,VEGETABLE
,AN ENTERPRISES,"53/A, SABZI MANDI, RAVI LINK ROAD, LAHORE",MR. MUHAMMAD ANWAR - Proprietor,,kamran@cftc.com.pk,FRUITS AND VEGETABLES,FRUITS & VEGETABLES
,RELIANCE MARKETING,"OPPOSITE PARAGON CITY, MAIN BARKI ROAD, LAHORE",MR. ASIF ALI - Proprietor,042-37167333 042-37167334,reliancekuki@gmail.com,FRUITS AND VEGETABLES,"FRUITS, VEGETABLES & MEAT"
,CITY SEEDS,"LG-57, BIG CITY PLAZA, LIBERTY CHOWK, GULBERG-III, LAHORE",MR. SHAUKAT ALI MEHR - Proprietor,042-35773949,cityseeds57@gmail.com,FRUITS AND VEGETABLES,FRUIT & VEGETABLES
,ALI TRADERS INTERNATIONAL,"PLOT NO.6, SAGIAN BY PASS, USMAN GHANI ROAD, BEGUM KOT, SHAHDARA, LAHORE",MR. MUHAMMAD ARSHAD MEHMOOD - Proprietor,,alitraders341@gmail.com,FRUITS AND VEGETABLES,FRUITS & VEGETABLE
,WAJI INTERNATIONAL,"HOUSE NO 799, E-1 BLOCK, JOHAR TOWN LAHORE",MR. KALEEM ABBAS - Proprietor,,wajahatshah.home@gmail.com,FRUITS AND VEGETABLES,FRUITS & VEGETABLES
,SKINA ENTERPRISES,"58-A/II, GHALIB MARKET, GULBERG-III, LAHORE",SYED HUSSNAIN ABBAS - Proprietor,042-35877403 042-35877404,cfsho@brain.net.pk,FRUITS AND VEGETABLES,FRESH FRUITS & VEGETABLES
,GREEN PAKISTAN FOODS,"HOUSE NO.27/A, STREET NO.44, TOHEED ABAD, RAVI ROAD, LAHORE",MR. NASHAN ALI - Proprietor,042-37720242,gpfoods234@gmail.com,FRUITS AND VEGETABLES,FRESH FRUIT & VEGETABLES
,PAK MADINA FRUIT COMPANY,"SHOP NO.99-B, NEW FRUIT MARKET, RAVI ROAD, LAHORE",MR. NADEEM AKHTAR - Proprietor,042-37722294,,FRUITS AND VEGETABLES,FRUITS COMMISSION AGENT
,CH.M. HAFEEZ & SONS,"SHOP NO. 48, NEW VEGETABLE & FRUIT MARKET, G.T. ROAD, SINGHPURA, LAHORE",MIAN TANZEEL HAFEEZ - Proprietor,,hafeezandsons119@gmail.com,FRUITS AND VEGETABLES,FRUITS AND VEGETABLES
,AL-AKBER COMMISSION SHOP,"1-KM KASUR ROAD, ELLAHABAD, TEHSIL CHUNIAN DISTRICT KASUR",MR. SAQIB MEHMOOD - Proprietor,,,FRUITS AND VEGETABLES,SEEDS & FRUITS & VEGETABLES
,CHEEMA BROTHERS,"26-P, PHASE-II, MARGHZAR COLONY, LAHORE",MR. MUHAMMAD ALI CHEEMA - Proprietor,,cheemaz592@gmail.com,FRUITS AND VEGETABLES,FRESH FRUITS AND VEGETABLES
,KHURSHID INTERNATIONAL,"POST OFFICE KHAS, MUSTAFA ABAD, KASUR KASUR",MR. MUHAMMAD HANIF - Proprietor,,,FRUITS AND VEGETABLES,FRUITS AND VEGETABLE
