Mship No,Company Name,Address,Name,Ph (Off),Email,Business Sector(s),Business Speciality
116630-C,MIAN SHAFI MINING (PVT) LTD.,"703-704, AL-HAFEEZ SHOPPING MALL, MAIN BOULEVARD GULBERG, LAHORE",MR. MOHAMMAD SAEED AHMAD - Director,,saeedkhokhar@gmail.com,MINING SERVICES,MINING
131612-C,SUPER TECH MINING & PROCESSING INDUSTRIES (PVT) LTD.,"SUITE NO.02, 3RD FLOOR, IMTIAZ CENTER, MAIN MARKET, GULBERG-II, LAHORE",CH. ASHRAF - Chief Executive,,supertechmining@gmail.com,MINING SERVICES,MINING RELATED
27725-C,GHANI MINES (PVT) LTD,"45-AURANGZEB BLOCK, NEW GARDEN TOWN, LAHORE",HAFIZ AVAIS GHANI - Chief Executive,042-35952184 042-35952185,info@ghanimines.com,MINING SERVICES,"Mining Rock Salt, Coal, Silica Sand, Chromite"
19177-A,AL-MUHANDUS CORPORATION,"45-AURENGZAIB BLOCK, NEW GARDEN TOWN, LAHORE",MR. AITZAZ AHMAD KHAN - Managing Partner,042-35952183 042-35952184,info@ghanimines.com,SALT AND PRODUCTS,ROCK SALT
70411-A,SARA INTERNATIONAL,"29- MAIN HALL ROAD, LAHORE",MR. FAREED AHMAD - Proprietor,042-37236801,,SALT AND PRODUCTS,SALT PRODUCTS
66240-C,MAYO CO. (PVT) LTD.,"648-EXECUTIVE LODGES, WOOD BLOCK, BARKI ROAD, PARAGON CITY, LAHORE",MR. MUHAMMAD IQBAL HASSAN - Chief Executive,,president@mayojapan.com,SALT AND PRODUCTS,SALT LAMP AND SALT PRODUCTS
65664-A,PURE SALT COMPANY,"SALT MARKET,SARAI RATTAN BANSAN-WALA BAZAR, O/S SHAHALAM GATE, LAHORE",MR. MUHAMMAD UMAR - Proprietor,042-37321075,puresaltcompany@gmail.com,SALT AND PRODUCTS,ROCK SALT LAMPS
57454-A,PAK SALT TRADERS,"GODOWN#1/2,NEW SALT MARKET, DATA MARKET, BADAMI BAGH, LAHORE",MR. SAJID TARIQ - Managing Partner,042-37722179,paksalt@hotmail.com,SALT AND PRODUCTS,SALT
52650-C,SILVER IMPEX,"3-LINK MCLEOD ROAD, PATIALA GROUND, LAHORE",MR. MUHAMMAD SAMI-UD-DIN - Proprietor,042-37227104 042-37223248,info@saltpak.com,SALT AND PRODUCTS,"HIMALAYAN ROCK SALT PRODUCTS, ELECTRIC AND LIGHTING PRODUCTS"
52295-C,WBM (PVT) LTD,"57-WEST WOOD COLONY, THOKAR NIAZ BAIG, LAHORE",MR. JAMSHED ANJUM - Director,042-37498240,info.wbmfoundation@gmail.com,SALT AND PRODUCTS,SALT AND PRODUCTS
44971-A,HAZ HANDICRAFTS,"487-Z,PHASE-III DEFENCE HOUSING AUTHORITY CANTT LAHORE",MR. SAAD ABDUL QADEER - Managing Partner,042-35764854 042-35764855,info@hazhandicrafts.com,SALT AND PRODUCTS,SALT CRYSTAL LAMPS & CANDLE LIGHTS
42437-A,ORIENT CORPORATION,"14-2ND FLOOR, ROYAL ARCADE,QAINCHI FEROZEPUR ROAD, LAHORE",MR. MALIK BASHIR AHMED - Proprietor,042-35806899,orient@saltlamps.com.pk,SALT AND PRODUCTS,"ROCK SALT LAMPS,COMMERCIAL SALT"
37186-A,SAAMIA IMPEX,34-A SUNDER DAS ROAD ZAMAN PARK LAHORE,MR. ALTAF UMER - Proprietor,042-36302644 042-36369049,sales@naturalsaltlamps.com,SALT AND PRODUCTS,Rock Salt Products
17672-C,ITTEFAQ TRADING COMPANY,"ITTEFAQ HOUSE, 369/D-2, JOHAR TOWN, LAHORE",MR. JAVED AHMED BHATTI - Managing Partner,042-35211692 042-35211693,info@ittefaqco.com,SALT AND PRODUCTS,"HIMALAYAN ROCK SALT PRODUCTS, EDIBLE SALT,"
129994-C,SAFFRON MARKETING (PVT) LTD,"PEARL PALACE 30-B, PUNJAB CO-OPERTAVE HOUSING SOCIETY, GHAZI ROAD, LAHORE",MR. SHAHZAD RASHEED ANJUM - Chief Executive,042-37824052,ceo@pearlshipping.com.pk,SALT AND PRODUCTS,SALT AND PRODUCTS
129839-C,HIMALAYAN PINK SALT HOUSE (PVT) LTD,"OFFICE # 02, P1 FLOOR, I.T TOWER SHOPPING CENTER, HALI ROAD, GULBERG III, LAHORE",MR. MUHAMMAD SHAFIQ - Chief Executive,042-37824233,info@salthousepakistan.com,SALT AND PRODUCTS,"PINK SALT, RICE, FOOD COMMODITY"
122309-C,LIAM INTERNATIONAL (PVT) LTD.,"OFFICE.12, STREET.5, NEAR HAFIZ MASJIDM SAMANABAD TOWN, LAHORE",MR. MUHAMMAD BABAR - Director,,liam.international786@gmail.com,SALT AND PRODUCTS,SALT
114563-C,HIMALAYAN WELLNESS COMPANY (PVT) LTD.,"DESCON HEADQUARTERS, 18-KM FEROZEPUR ROAD, SUFIABAD, LAHORE",MR. FAHIM AHMED - Chief Executive,,hillo@himalayanwellnessco.com,SALT AND PRODUCTS,SALT & HONEY
112445-C,GHANI HIMALAYAN SALT (PVT) LTD.,"45-AURANGZEB BLOCK, NEW GARDEN TOWN, LAHORE",MR. SHOAIB GHANI - Director,042-35952183,shoaibghani@ghanigroup.com,SALT AND PRODUCTS,SALT
104280-C,NATURASIA,"KHT NO.365, CHOTA MOHLANWAL, MAIN MULTAN ROAD, LAHORE",MR. MUHAMMAD MOAZAM - Managing Partner,,makeway2005@gmail.com,SALT AND PRODUCTS,SALT
104012-C,SUHAIL INTERNATIONAL,"SUIT NO.1, 2ND FLOOR, 45-A, MOZANG ROAD, LAHORE",MR. SUHAIL IKRAM - Proprietor,042-36360599,info@suhail-international.com,SALT AND PRODUCTS,HIMALAYAN SALT PRODUCT
103983-C,WHITE CARBONATES (PVT.) LTD,"NEAR TOYOTA TOWNSHIP MOTORS, PECO ROAD, KOT LAKHPAT, LAHORE",MR. IMTIAZ BASHIR - Chief Executive,,,OTHER MINERAL PRODUCTS,"MINERAL PRODUCTS/CUTTING, SHAPING & FINISHING OF STONE"
55524-C,HAZARA MINERAL & CRUSHING IND.,"HOUSE # 4, STREET # 3, SHAH JAMAL, LAHORE",MR. AFTAB AHMAD KHAN - Proprietor,,khan_240@yahoo.com,OTHER MINERAL PRODUCTS,OTHER MINERAL PRODUCTS
73298-C,SWAT CERAMICS COMPANY (PVT) LTD.,202- MAIN FEROZEPUR ROAD LAHORE,MR. BARRISTER SYED AZFAR ALI NASIR - Chief Executive,042-37569347,azfarmasir@stargroup.com.pk,OTHER MINERAL PRODUCTS,CERAMIC
94019-A,SARDAR IRFAN KHAN KHOSA & ASSOCIATES,"13/L, GULBERG-III, LAHORE",MR. MOHAMMAD IRFAN KHAN KHOSA - Managing Partner,,khosaassociates@gmail.com,OTHER MINERAL PRODUCTS,"CONSTRUCTION ROAD, SALT MINING COOL, LIMESTONE, STANDSTONE, CRUSH SAND,"
,VICTORIA TRADERS,"OFFICE # P-83, SIDDIQUE TRADE CENTER, GULBERG-II, LAHORE",MR. MUHAMMAD YOUSAF AKRAM - Proprietor,-,victoriatraders2001@gmail.com,METALS,FIBER GLASS
