Mship No,Company Name,Address,Name,Ph (Off),Email,Business Sector(s),Business Speciality
,GREEN LIFENURSERY FARM,"KHOKHAR ROAD, BUND ROAD MAIN RING ROAD, LAHORE",MR. FARAZ YASEEN - Proprietor,,,AGRICULTURAL CROPS & SEEDS,NURSERY FARM
,SAMSONS AGRI FARM,"G-66, GULBERG-III, LAHORE",MR. WASEEM UR REHMAN - Proprietor,042-35852310,ammar.aziz@samsonsgroup.com,AGRICULTURAL CROPS & SEEDS,AGRI PRODUCTS
,AGRIMAX SEED & SCIENCE (PVT.) LTD,"OFFICE NO.05/F, EXPO TOWER, H-3 BLOCK, JOHAR TOWN, LAHORE",MR. SHAKEEL AHMED - Chief Executive,042-35458505,info@agrimaxpk.com,AGRICULTURAL CROPS & SEEDS,"SEED, PESTICIDES, FERTILIZER"
,ROYAL CELL BIOTECHNOLOGY (PAKISTAN) CO. (PVT.) LTD,"25-A, AA BLOCK, COMMERCIAL SECTOR-D, BAHRIA TOWN, LAHORE",MR. JUNJIE QIN - Chief Executive,,junjieqin23@gmail.com,AGRICULTURAL CROPS & SEEDS,PRODUCTION BUFFALOES EMBROYS
,MOOTECH (PVT.) LTD,"116-1-A-2, TOWNSHIP, LAHORE",MR. SHAHBAZ IQBAL - Chief Executive,,mootechpk@gmail.com,AGRICULTURAL CROPS & SEEDS,"FEEDS, ANIMAL FEEDS"
,VIRIDIAN (PVT) LTD.,"6-AITCHISON STREET, RAIWIND ROAD LAHORE",MRS. MICHELLE RACHEL MARSHALL - Chief Executive,042-35310757,michelle@crowntraininginstitution.org,AGRICULTURAL CROPS & SEEDS,SEEDS
,MUHAMMAD AGRO ENTERPRISES,"HOUSE # 12, ST # 3, MAIN BAZAR, BEGUM KOT, SHAHDARA, LAHORE",MR. MUHAMMAD YAHYA - Proprietor,,usmanshafqat3912@gmail.com,AGRICULTURAL CROPS & SEEDS,AGRICULTUAL CROPS & SEEDS
,AL-KARAM AGRO & LIVESTOCK (PVT.) LTD,"16-J, GULBERG III, LAHORE",MR. ASAD ALI - Chief Executive,042-35752368,asad_ali1376@yahoo.com,AGRICULTURAL CROPS & SEEDS,AGRICULTURAL SEEDS
,POTENT SEEDS (PVT.) LTD,"3RD FLOOR, PLAZA # 25-A, COMMERCIAL AREA, PHASE-VI, DHA, LAHORE",MR. MUHAMMAD IMTIAZ - Chief Executive,,seedspotent@gmail.com,AGRICULTURAL CROPS & SEEDS,SEEDS
,HAWSER TECH (PVT.) LTD,"OFFICE A-26, TRICON VILLAGE , CANAL BANK ROAD, LAHORE",MR. SHOAIB SOHAIL - Chief Executive,042-35473347,hawser.tech@outlook.com,AGRICULTURAL CROPS & SEEDS,SEED & FERTILIZERS
,STAR AGRO SCIENCES (PVT.) LTD,"CHUNNIA BYPASS ROAD, RAIWIND, LAHORE",MIAN KHALID HAMEED - Chief Executive,042-35316990 111-223-388,khalidhameed@taragroup.com.pk,AGRICULTURAL CROPS & SEEDS,SEEDS/FERTILIZER
,ADIL AND SONS,"257-A, PHASE-6, DHA, LAHORE",MR. MUHAMMAD HASEEB - Partner,042-37180357,mhasseb780@gmail.com,AGRICULTURAL CROPS & SEEDS,AGRICULTURE PRODUCTS
,AWSM AG SOLUTIONS (PVT) LTD.,"FIRST FLOOR, BUILDING NO.101, FAIRWAYS COMMERCIAL, DEFENCE RAYA, PHASE 6, DHA, LAHORE",SH. MOAZZAM AHMED - Director,,abdulwahabkhan7354@gmail.com,AGRICULTURAL CROPS & SEEDS,AGRICULTURE AND FARMING
,BEST AGRI TECH (PVT) LTD,"103-F, CHANAN DIN ROAD, JOHAR TOWN, LAHORE",MR. SHUJAAT AHMAD - Chief Executive,,shujaat.rao789@gmail.com,AGRICULTURAL CROPS & SEEDS,AGRI CULTURE
,ASA AGRI CONSULTANTS (PVT) LTD.,"387-J, AL-SHAFI TOWER, COMMERCIAL AREA, EME SOCIETY, LAHORE",MR. ALI RAZA - Chief Executive,,ali.raza@sklivestock.com,AGRICULTURAL CROPS & SEEDS,"AGRI CROPS, CATTLE, FARMING SERVICES"
,TREEDEAR,"20 KM, FEROZPUR ROAD, LAHORE",MR. BABAR NAZIR - Proprietor,,nikkakot@gmail.com,AGRICULTURAL CROPS & SEEDS,AGRICULTURE
,AGRI TRADE,"OFFICE 309, 3RD FLOOR, 38-G, GULBERG ARCADE, GULBERG II, LAHORE",MRS. MEHREEN KANWAL - Proprietor,042-35788023,syed.mahreen@gmail.com,AGRICULTURAL CROPS & SEEDS,RICE
,MEHAR IMPEX,"URBAN PLAZA, GHAZI ROAD, PUNJAB SOCIETY, LAHORE",MR. EHSAN ALI - Proprietor,,ehsan.mehar@gmail.com,AGRICULTURAL CROPS & SEEDS,MULTI PRODUCT
,GREENFIELD IMPEX JAUHARABAD (SMC-PVT) LTD,"H-NO.5, ST NO.3, SHAH JAMAL, LAHORE",MALIK HAQ NAWAZ TIWANA - Chief Executive,,hntiwana75@hotmail.com,AGRICULTURAL CROPS & SEEDS,AGRI
,PURE HALAL MEAT (PVT) LTD.,"SUNNY HOMES, H-41,PEER COLONY STEET NO.1, WALTON ROAD, CANTT- LAHORE",MR. ARFAN ALI - Chief Executive,,purehalalmeatpvtltd@gmail.com,AGRICULTURAL CROPS & SEEDS,PRODUCTION (RAISING OF CATTLE AND BUFFALOES
,ZERNAB EXPORTS,"370--K 1, WAPDA TOWN, LAHORE",MR. NADEEM AHMED - Proprietor,,,AGRICULTURAL CROPS & SEEDS,"FOOD ITEMS, AGRICULTURE"
,ACHEN ENTERPRISES,"30-B, EDEN CITY, PHASE-8, D.H.A, LAHORE",MR. USAMA LATIF - Proprietor,,achen.pk@gmail.com,AGRICULTURAL CROPS & SEEDS,AGRICULTURE PRODUCTS
,SAPPHIRE AGRO FOODS,"338-JASMIN BLOCK, BAHRIA TOWN, LAHORE",MR. DAUD YOUSAF - Proprietor,,ranadawoody@gmail.com,AGRICULTURAL CROPS & SEEDS,RICE
,"LTEC INTERNATIONAL AGRICULTURE DEVELOPMENT CO., (PVT) LTD.","8-KM, RAIWIND ROAD, LAHORE",MR. DUAN HONGJUN - Chief Executive,,243147920@gmail.com,AGRICULTURAL CROPS & SEEDS,CHILLI
,AL MEEZAN TRADERS,"OFFICE # 27, REHMAN CENTRE, GROUND FLOOR, NEAR GATE # 3, ASKARI-11, LAHORE CANTT, LAHORE",MR. MUSHARAF HUSSAIN - Proprietor,,m.mirza283@yahoo.com,AGRICULTURAL CROPS & SEEDS,AGRICULTURAL COMMODITIES
